GENESIS-Tabelle: 14331-01-02-5
Landtagswahlen: Schleswig-Holstein - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Schleswig-Holstein;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
06.05.2012;01054071;Kolkerheide;47;63,8;30;28;0;1;1;0;0
06.05.2012;01054072;Kotzenbüll;164;70,7;115;38;32;10;14;2;19
06.05.2012;01054073;Ladelund;1032;65,6;669;293;130;65;25;7;149
06.05.2012;01054074;Langeneß;107;69,2;71;21;18;9;3;0;20
06.05.2012;01054075;Langenhorn;2458;59,6;1446;533;343;159;95;22;294
06.05.2012;01054076;Leck;6225;55,6;3412;1105;883;367;190;30;837
06.05.2012;01054077;Lexgaard;52;63,5;32;17;7;1;1;1;5
06.05.2012;01054078;List;1239;49,7;607;212;114;71;66;8;136
06.05.2012;01054079;Löwenstedt;497;76,7;372;199;74;39;21;1;38
06.05.2012;01054080;Lütjenholm;267;67,8;179;67;33;27;10;2;40
06.05.2012;01054083;Midlum;305;71,1;216;117;39;18;16;2;24
06.05.2012;01054084;Mildstedt;2996;66,1;1958;570;637;226;188;32;305
06.05.2012;01054085;Nebel;766;65,5;499;180;104;76;56;7;76
06.05.2012;01054086;Neukirchen;953;54,4;513;174;113;46;42;5;133
06.05.2012;01054087;Nieblum;497;68,6;339;177;46;25;50;2;39
06.05.2012;01054088;Niebüll;7372;55,9;4067;1311;1109;453;310;59;825
06.05.2012;01054089;Norddorf auf Amrum;442;62,0;267;84;44;29;54;9;47
06.05.2012;01054090;Norderfriedrichskoog;39;71,8;28;14;2;2;9;0;1
06.05.2012;01054091;Nordstrand;1891;72,0;1339;544;396;110;95;15;179
06.05.2012;01054092;Norstedt;335;65,1;217;95;54;12;9;4;43
06.05.2012;01054093;Ockholm;273;75,5;206;83;47;13;21;2;40
06.05.2012;01054094;Oevenum;355;62,5;220;100;39;18;20;2;41
06.05.2012;01054095;Oldenswort;1028;60,8;616;195;149;62;56;12;142
06.05.2012;01054096;Oldersbek;515;60,8;310;114;77;16;29;5;69
06.05.2012;01054097;Olderup;331;61,9;203;90;32;28;18;1;34
06.05.2012;01054098;Oldsum;446;66,4;292;150;44;25;36;2;35
06.05.2012;01054099;Ostenfeld (Husum);1203;65,9;785;312;202;82;61;6;122
06.05.2012;01054100;Osterhever;202;67,8;135;49;24;21;18;3;20
06.05.2012;01054101;Oster-Ohrstedt;511;58,5;291;113;72;22;25;3;56
06.05.2012;01054103;Pellworm;960;73,0;684;269;194;73;63;4;81
06.05.2012;01054104;Poppenbüll;184;75,5;134;34;21;14;31;4;30
06.05.2012;01054105;Ramstedt;349;60,7;209;100;48;19;9;2;31
06.05.2012;01054106;Rantrum;1305;63,8;824;304;207;93;79;6;135
06.05.2012;01054107;Rantum (Sylt);-;-;-;-;-;-;-;-;-
06.05.2012;01054108;Reußenköge;271;77,5;209;102;24;28;29;2;24
06.05.2012;01054109;Risum-Lindholm;2888;62,4;1784;595;522;183;98;24;362
06.05.2012;01054110;Rodenäs;349;59,6;205;56;40;42;7;3;57
06.05.2012;01054113;Sankt Peter-Ording;3033;61,5;1840;713;426;167;245;26;263
06.05.2012;01054116;Schwabstedt;1077;61,4;652;220;181;68;52;8;123
06.05.2012;01054118;Schwesing;726;68,7;493;187;136;50;26;11;83
06.05.2012;01054119;Seeth;433;68,1;287;89;84;24;28;1;61
06.05.2012;01054120;Simonsberg;631;65,6;413;141;119;43;33;6;71
06.05.2012;01054121;Sönnebüll;204;63,2;128;44;26;23;7;1;27
06.05.2012;01054123;Sollwitt;228;75,9;170;84;25;17;21;3;20
06.05.2012;01054124;Sprakebüll;188;64,9;122;53;19;10;8;1;31
06.05.2012;01054125;Stadum;768;60,7;461;149;97;63;31;8;113
06.05.2012;01054126;Stedesand;676;66,4;443;149;110;53;32;8;91
06.05.2012;01054128;Struckum;763;62,1;468;138;153;49;36;4;88
06.05.2012;01054129;Süderende;150;74,0;111;56;21;13;8;1;12
06.05.2012;01054130;Süderhöft;16;81,3;13;6;1;4;0;0;2
06.05.2012;01054131;Süderlügum;1752;56,5;971;325;240;83;64;17;242
06.05.2012;01054132;Südermarsch;135;71,1;95;41;21;10;6;0;17
06.05.2012;01054133;Sylt-Ost;-;-;-;-;-;-;-;-;-
06.05.2012;01054134;Tating;757;61,2;453;157;106;39;55;5;91
06.05.2012;01054135;Tetenbüll;557;68,8;378;151;92;50;33;8;44
06.05.2012;01054136;Tinningstedt;184;61,4;111;40;21;20;12;2;16
06.05.2012;01054138;Tönning;3939;58,4;2269;532;731;225;131;40;610
06.05.2012;01054140;Tümlauer Koog;96;75,0;71;27;18;5;12;0;9
06.05.2012;01054141;Uelvesbüll;212;72,2;150;53;31;23;17;3;23
06.05.2012;01054142;Uphusum;301;60,8;182;58;47;13;8;1;55
06.05.2012;01054143;Utersum;345;69,0;238;123;26;31;22;1;35
06.05.2012;01054144;Viöl;1530;63,9;968;403;242;97;72;8;146
06.05.2012;01054145;Vollerwiek;168;62,5;102;35;19;8;22;0;18
06.05.2012;01054146;Vollstedt;137;73,0;99;37;13;15;11;3;20
06.05.2012;01054148;Welt;172;75,0;126;46;26;18;13;2;21
06.05.2012;01054149;Wenningstedt-Braderup (Sylt);1163;60,0;688;260;115;85;99;3;126
06.05.2012;01054150;Westerhever;98;73,5;72;33;11;5;14;1;8
06.05.2012;01054151;Westerland;-;-;-;-;-;-;-;-;-
06.05.2012;01054152;Wester-Ohrstedt;811;60,8;482;193;103;47;41;7;91
06.05.2012;01054154;Westre;301;66,4;200;96;23;16;11;2;52
06.05.2012;01054156;Winnert;558;62,7;345;123;82;34;43;5;58
06.05.2012;01054157;Wisch;84;63,1;52;19;13;7;2;1;10
06.05.2012;01054158;Witsum;41;78,0;32;23;2;0;7;0;0
06.05.2012;01054159;Wittbek;625;61,3;377;198;89;35;10;4;41
06.05.2012;01054160;Wittdün auf Amrum;593;53,5;316;104;84;42;35;3;48
06.05.2012;01054161;Witzwort;802;61,7;490;153;139;54;30;11;103
06.05.2012;01054162;Wobbenbüll;387;76,2;293;88;102;39;16;4;44
06.05.2012;01054163;Wrixum;514;60,1;307;126;61;44;30;6;40
06.05.2012;01054164;Wyk auf Föhr;3512;59,0;2049;683;494;305;218;28;321
06.05.2012;01054165;Galmsbüll;502;66,5;333;82;67;74;38;6;66
06.05.2012;01054166;Emmelsbüll-Horsbüll;803;56,9;453;174;106;50;23;9;91
06.05.2012;01054167;Enge-Sande;869;67,5;578;260;92;63;36;6;121
06.05.2012;01054168;Sylt;12157;54,9;6579;2319;1488;731;731;76;1234
06.05.2012;01055001;Ahrensbök;6630;58,7;3831;1220;1255;458;270;61;567
06.05.2012;01055002;Altenkrempe;861;61,9;523;193;178;51;45;7;49
06.05.2012;01055004;Bad Schwartau;16639;62,3;10232;3148;3393;1314;978;186;1213
06.05.2012;01055006;Beschendorf;434;68,0;290;97;108;29;11;7;38
06.05.2012;01055007;Bosau;2789;62,2;1711;558;457;226;187;23;260
06.05.2012;01055010;Dahme;1082;63,6;683;282;195;51;79;8;68
06.05.2012;01055011;Damlos;538;68,8;363;88;132;54;20;10;59
06.05.2012;01055012;Eutin;13739;60,3;8115;2462;2433;1257;812;154;997
06.05.2012;01055014;Göhl;919;66,3;600;152;260;60;35;16;77
06.05.2012;01055015;Gremersdorf;1179;63,8;740;324;222;51;41;8;94
06.05.2012;01055016;Grömitz;5801;57,7;3279;1328;968;256;348;45;334
06.05.2012;01055017;Großenbrode;1749;57,5;986;330;344;71;79;21;141
06.05.2012;01055018;Grube;802;64,2;505;201;156;51;29;9;59
06.05.2012;01055020;Harmsdorf;547;59,2;315;112;113;24;22;4;40
06.05.2012;01055021;Heiligenhafen;7717;52,2;3961;1237;1498;359;310;90;467
06.05.2012;01055022;Heringsdorf (Holstein);929;65,7;592;195;226;52;29;8;82
06.05.2012;01055023;Kabelhorst;354;66,7;235;72;88;26;10;7;32
06.05.2012;01055024;Kasseedorf;1196;66,6;783;270;251;108;50;13;91
06.05.2012;01055025;Kellenhusen (Ostsee);864;66,2;563;204;179;46;61;11;62
06.05.2012;01055027;Lensahn;3988;56,5;2215;710;780;219;158;59;289
06.05.2012;01055028;Malente;8885;61,3;5354;1796;1450;640;655;99;714
06.05.2012;01055029;Manhagen;310;62,9;189;70;68;18;5;4;24
06.05.2012;01055031;Neukirchen;981;63,5;617;205;211;75;30;8;88
06.05.2012;01055032;Neustadt in Holstein;12406;61,9;7488;2350;2533;834;637;154;980
06.05.2012;01055033;Oldenburg in Holstein;7786;57,1;4384;1394;1618;400;342;99;531
06.05.2012;01055035;Ratekau;12526;60,2;7413;2161;2589;907;551;158;1047
06.05.2012;01055036;Riepsdorf;808;66,7;532;189;175;47;36;16;69
06.05.2012;01055037;Schashagen;1696;63,2;1057;332;352;96;89;21;167
06.05.2012;01055038;Schönwalde am Bungsberg;2064;57,4;1168;438;375;108;69;22;156
06.05.2012;01055039;Sierksdorf;1332;64,4;849;329;222;96;88;12;102
06.05.2012;01055040;Stockelsdorf;13703;63,3;8534;2686;2715;1152;691;144;1146
06.05.2012;01055041;Süsel;4216;64,0;2650;741;939;368;189;50;363
06.05.2012;01055042;Timmendorfer Strand;7236;64,5;4566;1759;1207;475;679;44;402
06.05.2012;01055043;Wangels;1809;67,7;1195;431;415;98;61;27;163
06.05.2012;01055044;Scharbeutz;9345;61,7;5705;1883;1633;686;713;93;697
06.05.2012;01055046;Fehmarn;10476;58,3;5994;1856;2208;565;497;107;761
06.05.2012;01056001;Appen;3799;64,8;2437;860;690;250;296;50;291
06.05.2012;01056002;Barmstedt;7595;59,1;4438;1497;1310;518;353;111;649
06.05.2012;01056003;Bevern;490;71,4;346;159;64;42;30;1;50
06.05.2012;01056004;Bilsen;600;69,2;407;212;85;33;17;4;56
06.05.2012;01056005;Bönningstedt;3305;60,5;1983;730;528;239;195;19;272
06.05.2012;01056006;Bokel;473;72,1;340;131;64;55;26;9;55
06.05.2012;01056008;Bokholt-Hanredder;965;73,2;699;288;146;83;73;25;84
06.05.2012;01056009;Borstel-Hohenraden;1819;72,7;1307;464;395;174;93;28;153
06.05.2012;01056010;Brande-Hörnerkirchen;1243;64,3;793;308;207;86;65;13;114
06.05.2012;01056011;Bullenkuhlen;300;73,3;220;82;39;32;27;10;30
06.05.2012;01056013;Ellerbek;3254;67,8;2186;808;530;232;398;40;178
06.05.2012;01056014;Ellerhoop;1144;68,4;773;364;128;102;55;11;113
06.05.2012;01056015;Elmshorn;36966;54,5;19848;5144;6857;2758;1475;745;2869
06.05.2012;01056016;Groß Nordende;544;68,0;363;112;112;42;26;14;57
06.05.2012;01056017;Groß Offenseth-Aspern;327;56,9;184;86;38;14;17;2;27
06.05.2012;01056018;Halstenbek;13003;64,1;8246;2568;2457;1330;803;154;934
06.05.2012;01056019;Haselau;892;66,3;583;279;133;53;38;5;75
06.05.2012;01056020;Haseldorf;1370;69,3;932;413;252;107;63;12;85
06.05.2012;01056021;Hasloh;2662;64,9;1706;628;530;167;136;31;214
06.05.2012;01056022;Heede;554;72,7;395;214;72;32;26;5;46
06.05.2012;01056023;Heidgraben;1918;71,5;1354;454;460;173;86;21;160
06.05.2012;01056024;Heist;2242;61,9;1361;519;381;158;109;19;175
06.05.2012;01056025;Helgoland;1189;68,9;812;233;242;76;50;29;182
06.05.2012;01056026;Hemdingen;1280;69,8;874;369;220;77;64;20;124
06.05.2012;01056027;Hetlingen;1044;72,1;742;301;225;99;35;7;75
06.05.2012;01056028;Holm;2400;71,0;1674;737;403;199;148;7;180
06.05.2012;01056029;Klein Nordende;2475;71,3;1752;550;538;252;175;43;194
06.05.2012;01056030;Klein Offenseth-Sparrieshoop;2222;67,2;1477;508;434;185;123;29;198
06.05.2012;01056031;Kölln-Reisiek;2302;73,0;1665;515;610;230;111;34;165
06.05.2012;01056032;Kummerfeld;1627;67,9;1092;439;336;114;79;13;111
06.05.2012;01056033;Seester;732;74,6;537;181;182;61;43;13;57
06.05.2012;01056034;Langeln;421;68,4;283;131;60;30;15;3;44
06.05.2012;01056035;Lutzhorn;624;69,9;432;176;78;64;34;5;75
06.05.2012;01056036;Moorrege;3250;67,4;2157;820;635;271;138;32;261
06.05.2012;01056037;Neuendeich;412;76,5;311;142;75;34;21;6;33
06.05.2012;01056038;Osterhorn;286;66,8;187;70;25;33;13;6;40
06.05.2012;01056039;Pinneberg;31240;56,2;17345;5094;5467;2426;1405;443;2510
06.05.2012;01056040;Prisdorf;1696;69,6;1167;465;314;136;89;13;150
06.05.2012;01056041;Quickborn;15815;59,5;9321;3187;2626;1085;1054;178;1191
06.05.2012;01056042;Raa-Besenbek;437;71,4;306;141;74;43;17;5;26
06.05.2012;01056043;Rellingen;10999;64,9;7059;2602;2039;853;667;114;784
06.05.2012;01056044;Schenefeld, Stadt;14479;54,3;7769;2138;2736;1073;670;205;947
06.05.2012;01056045;Seestermühe;774;72,2;554;152;211;76;37;14;64
06.05.2012;01056046;Seeth-Ekholt;647;70,2;451;164;120;49;48;6;64
06.05.2012;01056047;Tangstedt;1705;64,5;1086;406;247;134;171;25;103
06.05.2012;01056048;Tornesch;9987;62,6;6182;1950;1936;820;449;164;863
06.05.2012;01056049;Uetersen;13692;55,6;7497;2269;2519;920;586;199;1004
06.05.2012;01056050;Wedel;24869;57,4;14119;3967;4564;2056;1235;419;1878
06.05.2012;01056051;Westerhorn;1029;62,5;638;244;162;85;50;6;91
06.05.2012;01057001;Ascheberg (Holstein);2423;64,1;1528;457;493;188;142;33;215
06.05.2012;01057002;Barmissen;140;73,6;101;33;23;17;11;0;17
06.05.2012;01057003;Barsbek;462;78,8;353;116;102;50;24;13;48
06.05.2012;01057004;Behrensdorf (Ostsee);506;72,3;359;125;114;40;28;5;47
06.05.2012;01057005;Belau;289;74,4;209;94;45;36;12;3;19
06.05.2012;01057006;Bendfeld;168;77,4;128;36;48;21;8;2;13
06.05.2012;01057007;Blekendorf;1433;66,9;945;344;344;88;53;21;95
06.05.2012;01057008;Bönebüttel;1620;67,7;1077;407;289;148;91;14;128
06.05.2012;01057009;Bösdorf;1102;69,9;756;266;212;95;75;7;101
06.05.2012;01057010;Boksee;365;77,0;276;76;102;47;15;3;33
06.05.2012;01057011;Bothkamp;219;76,3;166;66;39;18;17;2;24
06.05.2012;01057012;Brodersdorf;342;75,1;256;73;93;39;15;3;33
06.05.2012;01057013;Dannau;492;74,6;359;116;89;74;30;1;49
06.05.2012;01057015;Dersau;709;73,5;517;199;125;72;43;14;64
06.05.2012;01057016;Dobersdorf;902;72,1;637;219;215;80;30;11;82
06.05.2012;01057017;Dörnick;214;79,0;169;65;33;26;28;1;16
06.05.2012;01057018;Fahren;110;74,5;79;18;21;18;8;2;12
06.05.2012;01057020;Fiefbergen;457;70,7;318;85;97;51;27;11;47
06.05.2012;01057021;Giekau;871;67,9;588;212;164;67;47;19;79
06.05.2012;01057022;Grebin;762;73,4;551;190;137;94;48;12;70
06.05.2012;01057023;Großbarkau;158;67,7;106;36;28;30;3;1;8
06.05.2012;01057024;Großharrie;433;74,1;315;136;71;31;25;1;51
06.05.2012;01057025;Heikendorf;6753;74,9;5001;1510;1455;920;495;58;563
06.05.2012;01057026;Helmstorf;262;73,7;191;52;61;17;25;6;30
06.05.2012;01057027;Högsdorf;342;62,3;205;63;61;24;17;2;38
06.05.2012;01057028;Höhndorf;323;75,5;238;74;82;25;14;4;39
06.05.2012;01057029;Hohenfelde;885;64,9;563;182;190;69;25;16;81
06.05.2012;01057030;Hohwacht (Ostsee);744;71,5;525;168;160;72;64;12;49
06.05.2012;01057031;Honigsee;346;74,6;257;82;75;48;8;6;38
06.05.2012;01057032;Kalübbe;469;71,0;331;130;92;39;20;6;44
06.05.2012;01057033;Kirchbarkau;566;76,5;427;119;127;74;48;7;52
06.05.2012;01057034;Kirchnüchel;140;72,9;98;41;24;7;10;2;14
06.05.2012;01057035;Klamp;609;67,2;393;143;137;39;20;11;43
06.05.2012;01057037;Klein Barkau;207;74,4;153;56;34;25;24;5;9
06.05.2012;01057038;Kletkamp;97;68,0;66;31;12;10;5;2;6
06.05.2012;01057039;Köhn;657;70,3;451;150;123;67;35;8;68
06.05.2012;01057040;Krokau;349;67,6;233;58;92;38;14;4;27
06.05.2012;01057041;Krummbek;308;64,3;196;52;70;31;12;5;26
06.05.2012;01057042;Kühren;540;64,6;336;87;104;62;20;14;49
06.05.2012;01057043;Laboe;4118;68,2;2761;748;919;353;264;45;432
06.05.2012;01057044;Lammershagen;210;72,9;148;27;54;28;9;4;26
06.05.2012;01057045;Lebrade;491;74,3;359;98;147;63;4;4;43
06.05.2012;01057046;Lehmkuhlen;1065;66,3;694;235;204;99;45;15;96
06.05.2012;01057047;Löptin;249;69,5;168;78;29;25;10;0;26
06.05.2012;01057048;Lütjenburg;4377;54,9;2360;721;866;234;175;71;293
06.05.2012;01057049;Lutterbek;290;81,0;233;57;86;41;13;8;28
06.05.2012;01057050;Martensrade;771;66,3;503;144;163;77;31;12;76
06.05.2012;01057051;Mönkeberg;3036;72,1;2170;597;775;323;204;26;245
06.05.2012;01057052;Mucheln;469;63,1;293;114;72;35;21;5;46
06.05.2012;01057053;Nehmten;255;72,5;183;68;43;35;20;0;17
06.05.2012;01057054;Nettelsee;344;61,3;201;68;48;31;11;5;38
06.05.2012;01057055;Panker;1184;66,2;766;241;240;112;52;15;106
06.05.2012;01057056;Passade;256;83,6;206;63;67;42;5;6;23
06.05.2012;01057057;Plön;7314;61,4;4393;1291;1268;637;491;86;620
06.05.2012;01057058;Pohnsdorf;375;72,5;268;102;66;44;13;0;43
06.05.2012;01057059;Postfeld;364;79,7;289;72;91;74;17;5;30
06.05.2012;01057060;Prasdorf;361;73,7;262;77;90;47;13;0;35
06.05.2012;01057062;Preetz;12802;62,5;7872;2057;2755;1293;550;170;1047
06.05.2012;01057063;Probsteierhagen;1639;68,8;1111;387;354;140;72;23;135
06.05.2012;01057065;Rantzau;278;68,7;188;60;66;10;19;5;28
06.05.2012;01057066;Rastorf;703;66,9;465;169;111;100;30;3;52
06.05.2012;01057067;Rathjensdorf;413;79,4;322;116;99;37;34;5;31
06.05.2012;01057068;Rendswühren;629;74,7;462;266;75;35;32;3;51
06.05.2012;01057069;Ruhwinkel;765;63,7;477;178;103;71;38;7;80
06.05.2012;01057070;Schellhorn;1249;75,7;931;295;262;165;80;9;120
06.05.2012;01057071;Schillsdorf;710;69,7;487;218;111;58;41;8;51
06.05.2012;01057072;Schlesen;427;67,2;281;71;104;28;18;4;56
06.05.2012;01057073;Schönberg (Holstein);4999;65,8;3247;888;1238;426;223;71;401
06.05.2012;01057074;Schönkirchen;5147;68,4;3478;935;1363;488;215;54;423
06.05.2012;01057076;Schwartbuck;637;63,6;397;92;174;53;12;11;55
06.05.2012;01057077;Selent;1020;65,1;656;212;211;90;40;23;80
06.05.2012;01057078;Stakendorf;364;75,5;274;80;96;40;21;6;31
06.05.2012;01057079;Stein;673;75,5;499;206;136;51;41;11;54
06.05.2012;01057080;Stolpe;1012;66,7;664;223;164;107;55;14;101
06.05.2012;01057081;Stoltenberg;246;79,7;193;64;65;27;8;7;22
06.05.2012;01057082;Tröndel;319;76,5;236;88;84;33;7;4;20
06.05.2012;01057083;Tasdorf;302;78,8;230;99;59;21;30;4;17
06.05.2012;01057084;Wahlstorf;401;84,8;327;99;88;59;28;5;48
06.05.2012;01057085;Wankendorf;2318;60,4;1377;506;416;147;74;12;222
06.05.2012;01057086;Warnau;277;81,9;223;47;78;40;12;10;36
06.05.2012;01057087;Wendtorf;887;75,0;650;146;286;79;45;13;81
06.05.2012;01057088;Wisch;582;77,3;439;136;141;67;34;6;55
06.05.2012;01057089;Wittmoldt;141;80,9;113;27;43;19;12;1;11
06.05.2012;01057090;Fargau-Pratjau;625;73,1;449;136;137;67;22;8;79
06.05.2012;01057091;Schwentinental;11207;69,1;7640;2156;2713;1025;698;142;906
06.05.2012;01058001;Achterwehr;763;81,7;616;213;155;114;54;5;75
06.05.2012;01058003;Alt Duvenstedt;1460;69,5;1002;332;285;103;82;21;179
06.05.2012;01058004;Altenhof;251;72,1;176;68;37;31;11;2;27
06.05.2012;01058005;Altenholz;8045;71,7;5696;1647;1816;777;696;74;686
06.05.2012;01058007;Arpsdorf;208;77,9;159;68;33;21;12;3;22
06.05.2012;01058008;Ascheffel;774;68,6;523;152;147;83;34;4;103
06.05.2012;01058009;Aukrug;2982;67,4;1986;684;486;254;209;26;327
06.05.2012;01058010;Bargstall;122;67,2;81;35;13;8;4;1;20
06.05.2012;01058011;Bargstedt;590;67,8;395;188;77;49;26;2;53
06.05.2012;01058012;Barkelsby;1212;72,0;866;267;272;114;64;8;141
06.05.2012;01058013;Beldorf;238;63,9;150;71;31;9;8;4;27
06.05.2012;01058014;Bendorf;370;61,4;225;117;33;24;19;7;25
06.05.2012;01058015;Beringstedt;569;69,2;385;179;81;40;35;11;39
06.05.2012;01058016;Bissee;148;82,4;120;53;22;24;12;1;8
06.05.2012;01058018;Blumenthal;564;74,6;413;88;156;63;38;6;62
06.05.2012;01058019;Böhnhusen;251;73,7;183;57;42;16;14;3;51
06.05.2012;01058021;Bokel;532;74,6;388;125;100;59;16;5;83
06.05.2012;01058022;Bordesholm;6114;69,2;4173;1168;1372;698;389;46;500
06.05.2012;01058023;Borgdorf-Seedorf;310;76,1;233;63;66;42;17;10;35
06.05.2012;01058024;Borgstedt;1090;70,6;753;258;226;90;49;13;117
06.05.2012;01058025;Bornholt;155;67,1;102;52;12;9;21;0;8
06.05.2012;01058026;Bovenau;872;72,2;624;205;164;93;43;17;102
06.05.2012;01058027;Brammer;320;74,1;235;115;50;17;23;1;29
06.05.2012;01058028;Bredenbek;1105;72,3;791;242;282;102;50;8;107
06.05.2012;01058029;Breiholz;1135;61,1;692;279;168;76;40;17;112
06.05.2012;01058030;Brekendorf;807;67,9;543;179;142;73;26;9;114
06.05.2012;01058031;Brinjahe;101;69,3;68;26;13;5;13;1;10
06.05.2012;01058032;Brodersby;584;67,0;385;154;96;40;29;1;65
06.05.2012;01058033;Brügge;813;73,2;581;200;185;66;34;13;83
06.05.2012;01058034;Büdelsdorf;8446;60,8;5052;1402;1853;523;334;91;849
06.05.2012;01058035;Bünsdorf;482;71,0;342;142;76;39;25;5;55
06.05.2012;01058036;Christiansholm;182;67,6;120;64;24;2;9;4;17
06.05.2012;01058037;Dänischenhagen;3025;78,2;2334;713;701;368;255;25;272
06.05.2012;01058038;Dätgen;419;65,9;270;95;72;30;25;4;44
06.05.2012;01058039;Damendorf;345;69,6;238;61;68;45;18;4;42
06.05.2012;01058040;Damp;1198;59,8;706;252;226;71;29;14;114
06.05.2012;01058042;Dörphof;590;60,0;351;132;101;39;12;7;60
06.05.2012;01058043;Eckernförde;18171;61,8;11076;3123;3298;1472;875;246;2062
06.05.2012;01058044;Ehndorf;501;72,1;346;166;76;34;17;9;44
06.05.2012;01058045;Eisendorf;237;74,3;171;60;56;20;14;0;21
06.05.2012;01058046;Ellerdorf;402;70,4;279;116;75;25;14;2;47
06.05.2012;01058047;Elsdorf-Westermühlen;1308;57,8;745;237;188;85;59;9;167
06.05.2012;01058048;Embühren;177;74,6;130;57;25;21;10;3;14
06.05.2012;01058049;Emkendorf;1136;65,7;729;261;201;79;45;16;127
06.05.2012;01058050;Felde;1634;74,6;1203;324;335;281;103;22;138
06.05.2012;01058051;Felm;893;72,5;644;183;199;94;51;9;108
06.05.2012;01058052;Fleckeby;1650;71,2;1163;355;291;200;68;9;240
06.05.2012;01058053;Flintbek;5922;71,7;4151;1132;1510;635;329;42;503
06.05.2012;01058054;Fockbek;5167;64,5;3294;1156;1020;343;275;46;454
06.05.2012;01058055;Friedrichsgraben;48;81,3;39;21;3;3;0;0;12
06.05.2012;01058056;Friedrichsholm;334;61,4;203;86;52;20;13;0;32
06.05.2012;01058057;Gammelby;433;69,7;302;99;72;51;19;7;54
06.05.2012;01058058;Gettorf;5498;71,8;3900;1339;1235;495;312;54;465
06.05.2012;01058059;Gnutz;955;65,3;612;235;149;78;44;12;94
06.05.2012;01058061;Gokels;460;65,0;294;135;65;22;26;7;39
06.05.2012;01058062;Grauel;213;73,7;154;46;37;16;24;2;29
06.05.2012;01058063;Grevenkrug;178;58,4;103;38;30;9;7;2;17
06.05.2012;01058064;Groß Buchwald;284;76,4;215;94;32;46;13;6;24
06.05.2012;01058065;Groß Vollstedt;734;73,7;530;157;171;88;45;4;65
06.05.2012;01058066;Groß Wittensee;923;75,6;693;257;170;103;58;14;91
06.05.2012;01058067;Güby;519;61,8;318;118;78;40;21;5;56
06.05.2012;01058068;Haale;415;74,2;305;110;72;42;23;7;51
06.05.2012;01058069;Haby;417;80,3;333;105;103;53;15;9;48
06.05.2012;01058070;Hamdorf;1015;64,6;647;243;193;64;47;11;89
06.05.2012;01058071;Hamweddel;378;70,1;258;103;73;27;19;5;31
06.05.2012;01058072;Hanerau-Hademarschen;2422;55,7;1324;525;383;122;86;32;176
06.05.2012;01058073;Haßmoor;229;72,5;164;70;29;21;8;4;32
06.05.2012;01058074;Heinkenborstel;117;80,3;93;52;16;9;2;1;13
06.05.2012;01058075;Hörsten;48;79,2;37;20;8;3;4;0;2
06.05.2012;01058076;Hoffeld;119;75,6;88;42;15;8;19;0;4
06.05.2012;01058077;Hohenwestedt;4103;58,8;2366;849;649;249;251;41;327
06.05.2012;01058078;Hohn;1938;61,5;1166;479;279;72;79;31;226
06.05.2012;01058080;Holtsee;1013;69,6;694;280;214;86;25;12;77
06.05.2012;01058081;Holzbunge;296;75,0;219;73;35;39;23;3;46
06.05.2012;01058082;Holzdorf;679;66,7;447;156;101;71;19;6;94
06.05.2012;01058083;Hütten;165;80,6;130;46;15;30;8;1;30
06.05.2012;01058084;Hummelfeld;227;68,7;154;68;25;17;9;0;35
06.05.2012;01058085;Jahrsdorf;195;73,3;142;60;38;12;14;3;15
06.05.2012;01058086;Jevenstedt;2543;61,2;1525;634;364;162;111;21;233
06.05.2012;01058087;Karby;504;72,2;359;126;108;44;26;3;52
06.05.2012;01058088;Klein Wittensee;171;63,2;106;47;17;10;14;1;17
06.05.2012;01058089;Königshügel;128;75,8;96;43;27;7;5;0;14
06.05.2012;01058090;Kosel;1158;71,5;822;316;206;101;50;14;135
06.05.2012;01058091;Krogaspe;335;71,6;236;95;58;23;25;3;32
06.05.2012;01058092;Kronshagen;9710;71,7;6889;2248;2058;1003;658;114;808
06.05.2012;01058093;Krummwisch;550;68,4;370;116;91;86;29;0;48
06.05.2012;01058094;Langwedel;1201;72,9;865;248;233;174;79;11;120
06.05.2012;01058096;Lindau;1037;71,9;731;290;195;91;39;3;113
06.05.2012;01058097;Lohe-Föhrden;402;64,9;254;99;59;24;18;6;48
06.05.2012;01058098;Loop;154;71,4;107;59;15;14;1;0;18
06.05.2012;01058099;Loose;622;65,1;403;146;107;41;18;7;84
06.05.2012;01058100;Lütjenwestedt;459;64,1;291;129;69;33;20;6;34
06.05.2012;01058101;Luhnstedt;337;68,5;227;94;44;30;16;3;40
06.05.2012;01058102;Goosefeld;600;70,5;416;145;108;48;31;5;79
06.05.2012;01058103;Meezen;289;72,7;209;71;66;26;24;4;18
