GENESIS-Tabelle: 31111-03-02-5-B
Baugenehmigungen: Wohnungen in Wohn- und Nichtwohngebäuden;;;;;;
(einschl. Umbau) - Jahressumme -;;;;;;
regionale Ebenen;;;;;;
Statistik der Baugenehmigungen;;;;;;
Wohnungen in Wohn- und Nichtwohngebäuden (Anzahl);;;;;;
2015;;;;;;
;;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung
;;Insgesamt;1 oder 2 Räume;3 Räume;4 Räume;5 oder mehr Räume
0713402002;Achtelsbach;2;0;0;0;2
0713402010;Birkenfeld, Nahe;6;0;0;0;6
0713402011;Börfink;0;0;0;0;0
0713402015;Brücken;0;0;0;0;0
0713402016;Buhlenberg;0;0;0;0;0
0713402018;Dambach;0;0;0;0;0
0713402020;Dienstweiler;2;0;0;0;2
0713402022;Elchweiler;0;0;0;0;0
0713402023;Ellenberg b Birkenfeld, Nahe;0;0;0;0;0
0713402024;Ellweiler;0;0;0;0;0
0713402029;Gimbweiler;0;0;0;0;0
0713402031;Gollenberg;0;0;0;0;0
0713402034;Hattgenstein;0;0;0;0;0
0713402042;Hoppstädten-Weiersbach;6;0;0;0;6
0713402048;Kronweiler;0;0;0;0;0
0713402050;Leisel;0;0;0;0;0
0713402053;Meckenbach Kr Birkenfeld, Nahe;1;0;0;0;1
0713402057;Niederbrombach;2;0;0;1;1
0713402058;Niederhambach;0;0;0;0;0
0713402061;Nohen;1;0;0;0;1
0713402062;Oberbrombach;0;0;0;0;0
0713402063;Oberhambach;0;0;0;0;0
0713402070;Rimsberg;0;0;0;0;0
0713402071;Rinzenberg;3;0;1;1;1
0713402072;Rötsweiler-Nockenthal;0;0;0;0;0
0713402078;Schmißberg;0;0;0;0;0
0713402080;Schwollen;0;0;0;0;0
0713402084;Siesbach;0;0;0;0;0
0713402085;Sonnenberg-Winnenberg;0;0;0;0;0
0713402094;Wilzenberg-Hußweiler;0;0;0;0;0
0713403;Herrstein, Verbandsgem.;21;0;1;2;18
0713403003;Allenbach;2;0;0;0;2
0713403006;Bergen b Kirn, Nahe;1;0;0;0;1
0713403009;Berschweiler bei Kirn;0;0;0;0;0
0713403013;Breitenthal  b Idar Oberstein;2;0;0;0;2
0713403014;Bruchweiler;1;0;0;0;1
0713403019;Dickesbach;0;0;0;0;0
0713403025;Fischbach b Idar-Oberstein;0;0;0;0;0
0713403028;Gerach b Idar-Oberstein;0;0;0;0;0
0713403032;Griebelschied;1;0;0;0;1
0713403038;Herborn b Idar-Oberstein;0;0;0;0;0
0713403039;Herrstein;0;0;0;0;0
0713403040;Hettenrodt;0;0;0;0;0
0713403041;Hintertiefenbach;0;0;0;0;0
0713403046;Kempfeld;2;0;1;0;1
0713403047;Kirschweiler;0;0;0;0;0
0713403052;Mackenrodt;0;0;0;0;0
0713403055;Mittelreidenbach;1;0;0;0;1
0713403056;Mörschied;3;0;0;0;3
0713403059;Niederhosenbach;0;0;0;0;0
0713403060;Niederwörresbach;1;0;0;0;1
0713403064;Oberhosenbach;0;0;0;0;0
0713403066;Oberreidenbach;0;0;0;0;0
0713403067;Oberwörresbach;0;0;0;0;0
0713403077;Schmidthachenbach;0;0;0;0;0
0713403081;Sensweiler;1;0;0;1;0
0713403082;Sien;3;0;0;1;2
0713403083;Sienhachenbach;0;0;0;0;0
0713403086;Sonnschied;0;0;0;0;0
0713403089;Veitsrodt;2;0;0;0;2
0713403090;Vollmersbach;0;0;0;0;0
0713403091;Weiden;0;0;0;0;0
0713403093;Wickenrodt;0;0;0;0;0
0713403095;Wirschweiler;1;0;0;0;1
0713403502;Langweiler b Idar-Oberstein;0;0;0;0;0
0713404;Rhaunen, Verbandsgem.;17;7;3;2;5
0713404004;Asbach, Hunsrück;0;0;0;0;0
0713404012;Bollenbach;0;0;0;0;0
0713404017;Bundenbach;0;0;-1;0;1
0713404030;Gösenroth;0;0;0;0;0
0713404035;Hausen, Hunsrück;2;0;0;0;2
0713404037;Hellertshausen;0;0;0;0;0
0713404043;Horbruch;1;0;0;1;0
0713404044;Hottenbach;1;0;0;0;1
0713404049;Krummenau;0;0;0;0;0
0713404065;Oberkirn;0;0;0;0;0
0713404069;Rhaunen;8;7;3;0;-2
0713404076;Schauren b Idar-Oberstein;3;0;1;1;1
0713404079;Schwerbach;0;0;0;0;0
0713404087;Stipshausen;1;0;0;0;1
0713404088;Sulzbach b Idar-Oberstein;0;0;0;0;0
0713404092;Weitersbach;1;0;0;0;1
0713500020;Cochem, verbandsfr. Gemeinde;-;-;-;-;-
0713501;Cochem-Land, Verbandsgem.;64;7;3;11;43
0713501007;Beilstein, Mosel;0;0;0;0;0
0713501012;Bremm;0;0;0;0;0
0713501015;Briedern;0;0;0;0;0
0713501017;Bruttig-Fankel;1;1;0;0;0
0713501020;Cochem, Stadt;25;2;1;2;20
0713501021;Dohr;0;0;0;0;0
0713501024;Ediger-Eller;0;0;0;0;0
0713501025;Ellenz-Poltersdorf;6;1;0;5;0
0713501027;Ernst;4;0;1;1;2
0713501029;Faid;4;1;0;0;3
0713501036;Greimersburg;3;0;0;0;3
0713501049;Klotten;4;1;0;1;2
0713501053;Lieg;0;0;0;0;0
0713501056;Lütz;0;0;0;0;0
0713501060;Mesenich;1;0;0;0;1
0713501065;Moselkern;0;0;0;0;0
0713501066;Müden (Mosel);1;0;0;0;1
0713501069;Nehren, Mosel;2;0;-1;1;2
0713501072;Pommern;1;0;0;0;1
0713501079;Senheim;1;0;0;0;1
0713501082;Treis-Karden;8;1;1;1;5
0713501086;Valwig;2;0;1;0;1
0713501090;Wirfus;1;0;0;0;1
0713502;Kaisersesch, Verbandsgem.;62;2;9;12;39
0713502009;Binningen;2;0;0;0;2
0713502011;Brachtendorf;2;0;1;1;0
0713502014;Brieden;6;0;6;0;0
0713502016;Brohl;1;0;0;0;1
0713502022;Dünfus;0;0;0;0;0
0713502023;Düngenheim;5;0;0;3;2
0713502026;Eppenberg;1;0;0;1;0
0713502028;Eulgem;0;0;-1;1;0
0713502031;Forst (Eifel);1;0;0;0;1
0713502033;Gamlen;0;0;0;0;0
0713502038;Hambuch;1;0;0;0;1
0713502040;Hauroth;0;0;0;0;0
0713502042;Illerich;6;0;0;0;6
0713502043;Kaifenheim;2;0;0;1;1
0713502044;Kail;1;0;0;0;1
0713502045;Kaisersesch;21;1;1;4;15
0713502046;Kalenborn b Kaisersesch;0;0;0;0;0
0713502051;Landkern;0;0;0;-1;1
0713502052;Laubach, Eifel;5;0;2;1;2
0713502058;Masburg;3;1;0;0;2
0713502062;Möntenich;0;0;0;0;0
0713502067;Müllenbach b Mayen;1;0;0;1;0
0713502075;Roes;2;0;0;0;2
0713502084;Urmersbach;1;0;0;0;1
0713502093;Zettingen;0;0;0;0;0
0713502502;Leienkaul;1;0;0;0;1
0713503;Ulmen, Verbandsgem.;24;0;1;3;20
0713503002;Alflen;3;0;0;0;3
0713503005;Auderath;1;0;0;0;1
0713503008;Beuren, Eifel;1;0;0;0;1
0713503018;Büchel b Cochem;4;0;1;-1;4
0713503030;Filz;0;0;0;0;0
0713503034;Gevenich;2;0;0;1;1
0713503035;Gillenbeuren;0;0;0;0;0
0713503048;Kliding;0;0;0;0;0
0713503057;Lutzerath;0;0;0;0;0
0713503078;Schmitt;0;0;0;0;0
0713503083;Ulmen;12;0;0;3;9
0713503085;Urschmitt;0;0;0;0;0
0713503087;Wagenhausen;0;0;0;0;0
0713503089;Weiler b Gevenich, Eifel;1;0;0;0;1
0713503091;Wollmerath;0;0;0;0;0
0713503501;Bad Bertrich;0;0;0;0;0
0713504;Treis-Karden, Verbandsgem.;-;-;-;-;-
0713504009;Binningen;-;-;-;-;-
0713504014;Brieden;-;-;-;-;-
0713504016;Brohl;-;-;-;-;-
0713504022;Dünfus;-;-;-;-;-
0713504031;Forst (Eifel);-;-;-;-;-
0713504044;Kail;-;-;-;-;-
0713504050;Lahr, Hunsrück;-;-;-;-;-
0713504053;Lieg;-;-;-;-;-
0713504056;Lütz;-;-;-;-;-
0713504062;Möntenich;-;-;-;-;-
0713504063;Mörsdorf, Hunsrück;-;-;-;-;-
0713504065;Moselkern;-;-;-;-;-
0713504066;Müden (Mosel);-;-;-;-;-
0713504072;Pommern;-;-;-;-;-
0713504075;Roes;-;-;-;-;-
0713504082;Treis-Karden;-;-;-;-;-
0713504094;Zilshausen;-;-;-;-;-
0713505;Zell (Mosel), Verbandsgem.;49;7;8;9;25
0713505001;Alf;1;0;0;0;1
0713505003;Altlay;0;0;0;0;0
0713505004;Altstrimmig;0;0;0;0;0
0713505010;Blankenrath;2;0;0;0;2
0713505013;Briedel;2;0;1;1;0
0713505019;Bullay;10;6;0;2;2
0713505032;Forst (Hunsrück);0;0;0;0;0
0713505037;Grenderich;1;0;0;0;1
0713505039;Haserich;0;0;0;0;0
0713505041;Hesweiler;0;0;0;0;0
0713505054;Liesenich;0;0;0;0;0
0713505061;Mittelstrimmig;2;0;0;0;2
0713505064;Moritzheim;0;0;0;0;0
0713505068;Neef;2;0;1;0;1
0713505070;Panzweiler;1;0;0;0;1
0713505071;Peterswald-Löffelscheid;2;0;1;0;1
0713505073;Pünderich;7;0;2;2;3
0713505074;Reidenhausen;0;0;0;0;0
0713505076;Sankt Aldegund;3;0;1;1;1
0713505077;Schauren b Blankenrath;0;0;0;-1;1
0713505080;Sosberg;0;-1;1;0;0
0713505081;Tellig;3;1;1;0;1
0713505088;Walhausen;1;0;0;0;1
0713505092;Zell (Mosel);12;1;0;4;7
0713700003;Andernach, verbandsfr. Gemeinde;127;17;43;37;30
0713700068;Mayen, verbandsfr. Gemeinde;111;45;17;15;34
0713700203;Bendorf, Rhein, verbandsfr. Gemeinde;49;6;6;17;20
0713701;Pellenz, Verbandsgem.;59;4;2;6;47
0713701056;Kretz;3;1;0;0;2
0713701057;Kruft;14;2;1;1;10
0713701081;Nickenich;7;0;-1;3;5
0713701088;Plaidt;33;1;2;4;26
0713701096;Saffig;2;0;0;-2;4
0713702;Maifeld, Verbandsgem.;122;7;15;17;83
0713702023;Einig;0;0;0;0;0
0713702027;Gappenach;1;0;0;0;1
0713702029;Gering;0;0;0;0;0
0713702030;Gierschnach;2;0;0;1;1
0713702041;Kalt;9;1;0;1;7
0713702048;Kerben;3;0;0;0;3
0713702053;Kollig;3;0;0;0;3
0713702065;Lonnig;6;0;1;0;5
0713702070;Mertloch;6;0;2;0;4
0713702080;Naunheim;0;0;0;0;0
0713702086;Ochtendung;39;4;4;7;24
0713702087;Pillig;0;0;0;0;0
0713702089;Polch;35;2;5;4;24
0713702095;Rüber;3;0;0;0;3
0713702102;Trimbs;2;0;1;1;0
0713702112;Welling;2;0;0;0;2
0713702114;Wierschem;3;0;0;3;0
0713702501;Münstermaifeld;8;0;2;0;6
0713703;Vordereifel, Verbandsgem.;36;0;2;5;29
0713703001;Acht;0;0;0;0;0
0713703004;Anschau;0;0;0;0;0
0713703006;Arft;0;0;0;0;0
0713703007;Baar;1;0;0;-1;2
0713703011;Bermel;0;0;0;0;0
0713703014;Boos, Eifel;0;0;-1;-1;2
0713703019;Ditscheid;1;0;0;0;1
0713703025;Ettringen, Eifel;9;0;1;4;4
0713703034;Hausten;0;0;0;0;0
0713703035;Herresbach;2;0;0;0;2
0713703036;Hirten;1;0;0;0;1
0713703043;Kehrig;5;0;0;1;4
0713703049;Kirchwald;1;0;0;0;1
0713703055;Kottenheim;7;0;2;1;4
0713703060;Langenfeld, Eifel;1;0;0;0;1
0713703061;Langscheid;0;0;0;0;0
0713703063;Lind b Mayen;0;0;0;0;0
0713703066;Luxem;1;0;0;0;1
0713703074;Monreal;0;0;0;0;0
0713703077;Münk;0;0;0;0;0
0713703079;Nachtsheim;3;0;1;0;2
0713703092;Reudelsterz;1;0;0;0;1
0713703097;Sankt Johann b Mayen;0;0;-1;0;1
0713703099;Siebenbach;0;0;0;0;0
0713703105;Virneburg;0;0;0;0;0
0713703110;Weiler b Mayen;3;0;0;1;2
0713703113;Welschenbach;0;0;0;0;0
0713704;Mendig, Verbandsgem.;60;2;9;12;37
0713704008;Bell;3;0;0;1;2
0713704069;Mendig;37;1;6;5;25
0713704093;Rieden, Eifel;18;1;3;6;8
0713704101;Thür;2;0;0;0;2
0713704106;Volkesfeld;0;0;0;0;0
0713705;Rhens, Verbandsgem.;-;-;-;-;-
0713705204;Brey;-;-;-;-;-
0713705221;Rhens;-;-;-;-;-
0713705223;Spay;-;-;-;-;-
0713705227;Waldesch;-;-;-;-;-
0713706;Untermosel, Verbandsgem.;-;-;-;-;-
0713706201;Alken;-;-;-;-;-
0713706205;Brodenbach;-;-;-;-;-
0713706206;Burgen, Mosel;-;-;-;-;-
0713706207;Dieblich;-;-;-;-;-
0713706208;Hatzenport;-;-;-;-;-
0713706212;Kobern-Gondorf;-;-;-;-;-
0713706214;Löf;-;-;-;-;-
0713706215;Macken;-;-;-;-;-
0713706217;Niederfell;-;-;-;-;-
0713706219;Nörtershausen;-;-;-;-;-
0713706220;Oberfell;-;-;-;-;-
0713706230;Winningen, Mosel;-;-;-;-;-
0713706231;Wolken;-;-;-;-;-
0713706504;Lehmen;-;-;-;-;-
0713707;Vallendar, Verbandsgem.;78;4;5;28;41
0713707218;Niederwerth;4;0;0;0;4
0713707224;Urbar b Koblenz am Rhein;5;0;1;0;4
0713707226;Vallendar;38;2;4;13;19
0713707229;Weitersburg;31;2;0;15;14
0713708;Weißenthurm, Verbandsgem.;161;-2;22;42;99
0713708202;Bassenheim;4;0;0;-1;5
0713708209;Kaltenengers;6;0;0;1;5
0713708211;Kettig;22;-2;16;1;7
0713708216;Mülheim-Kärlich;55;0;2;15;38
0713708222;Sankt Sebastian;3;0;1;1;1
0713708225;Urmitz;4;0;-2;1;5
0713708228;Weißenthurm;67;0;5;24;38
0713709;Rhein-Mosel;40;7;7;2;24
0713709201;Alken;1;0;0;0;1
0713709204;Brey;3;0;0;1;2
0713709205;Brodenbach;3;0;0;1;2
0713709206;Burgen;0;0;0;0;0
0713709207;Dieblich;7;0;2;0;5
0713709208;Hatzenport;0;0;0;0;0
0713709212;Kobern-Gondorf;1;0;0;1;0
0713709214;Löf;2;0;0;0;2
0713709215;Macken;0;0;0;0;0
0713709217;Niederfell;0;0;0;0;0
0713709219;Nörtershausen;0;0;0;0;0
0713709220;Oberfell;1;0;0;0;1
0713709221;Rhens;13;7;1;1;4
0713709223;Spay;5;0;3;-1;3
0713709227;Waldesch;4;0;1;-1;4
0713709230;Winningen;0;0;0;0;0
0713709231;Wolken;0;0;0;0;0
0713709504;Lehmen;0;0;0;0;0
0713800045;Neuwied, verbandsfr. Gemeinde;99;10;34;5;50
0713801;Asbach, Verbandsgem.;94;7;10;20;57
0713801003;Asbach, Westerwald;43;4;6;8;25
0713801044;Neustadt (Wied);25;2;2;7;14
0713801077;Windhagen;9;0;0;1;8
0713801080;Buchholz (Westerwald);17;1;2;4;10
0713802;Bad Hönningen, Verbandsgem.;31;8;7;6;10
0713802004;Bad Hönningen;23;8;5;4;6
0713802024;Hammerstein;0;0;0;0;0
0713802038;Leutesdorf;2;0;2;1;-1
0713802063;Rheinbrohl;6;0;0;1;5
0713803;Dierdorf, Verbandsgem.;13;0;2;0;11
0713803012;Dierdorf;1;0;0;-1;2
0713803023;Großmaischeid;7;0;2;1;4
0713803031;Isenburg;0;0;0;0;0
0713803034;Kleinmaischeid;2;0;1;0;1
0713803069;Stebach;3;0;-1;0;4
0713803201;Marienhausen;0;0;0;0;0
0713804;Linz am Rhein, Verbandsgem.;66;13;7;9;37
0713804009;Dattenberg;3;0;1;0;2
0713804037;Leubsdorf, Rhein;0;0;0;-1;1
0713804041;Linz am Rhein;37;14;5;11;7
0713804055;Ockenfels;6;0;0;1;5
0713804068;St. Katharinen (Landkreis Neuwied);16;-1;1;-1;17
0713804075;Vettelschoß;4;0;0;-1;5
0713804501;Kasbach-Ohlenberg;0;0;0;0;0
0713805;Puderbach, Verbandsgem.;31;4;0;4;23
0713805011;Dernbach b Dierdorf;0;0;0;0;0
0713805013;Döttesfeld;0;0;0;0;0
0713805014;Dürrholz;5;1;0;0;4
0713805025;Hanroth;4;0;0;0;4
0713805027;Harschbach;0;0;0;0;0
0713805040;Linkenbach;1;0;0;0;1
0713805048;Niederhofen;2;0;0;0;2
0713805050;Niederwambach;0;0;0;0;0
0713805052;Oberdreis;1;0;0;0;1
0713805057;Puderbach;5;2;0;2;1
0713805058;Ratzert;0;0;0;0;0
0713805059;Raubach;2;0;-1;0;3
0713805064;Rodenbach bei Puderbach;2;0;0;0;2
0713805070;Steimel;6;1;1;1;3
0713805074;Urbach, Westerwald;3;0;0;1;2
0713805078;Woldert;0;0;0;0;0
0713806;Rengsdorf, Verbandsgem.;77;2;13;10;52
0713806002;Anhausen;7;0;0;0;7
0713806005;Bonefeld;4;0;0;1;3
0713806015;Ehlscheid;6;0;0;2;4
0713806026;Hardert;0;0;0;0;0
0713806030;Hümmerich;2;0;0;0;2
0713806036;Kurtscheid;1;0;0;-1;2
0713806042;Meinborn;1;0;0;0;1
0713806043;Melsbach;4;0;0;0;4
0713806053;Oberhonnefeld-Gierend;1;0;0;0;1
0713806054;Oberraden;2;0;0;0;2
0713806061;Rengsdorf;46;1;12;9;24
0713806066;Rüscheid;1;0;0;-1;2
0713806071;Straßenhaus;1;0;0;0;1
0713806072;Thalhausen;1;1;1;0;-1
0713807;Unkel, Verbandsgem.;28;2;5;11;10
0713807008;Bruchhausen;1;0;0;0;1
0713807019;Erpel;10;0;2;7;1
0713807062;Rheinbreitbach;1;0;0;-1;2
0713807073;Unkel;16;2;3;5;6
0713808;Waldbreitbach, Verbandsgem.;15;2;0;1;12
0713808006;Breitscheid Kr Neuwied;5;1;1;0;3
0713808007;Hausen (Wied);0;0;0;-1;1
0713808010;Datzeroth;1;0;0;1;0
0713808047;Niederbreitbach;1;0;0;0;1
0713808065;Roßbach, Wied;6;1;0;-1;6
0713808076;Waldbreitbach;2;0;-1;2;1
0714000501;Boppard, verbandsfr. Gemeinde;15;1;1;-1;14
0714002;Emmelshausen, Verbandsgem.;107;22;25;15;45
0714002005;Badenhard;1;0;0;0;1
0714002014;Bickenbach, Hunsrück;0;0;0;0;0
0714002016;Birkheim;0;0;0;0;0
0714002031;Dörth;2;0;0;0;2
0714002036;Emmelshausen;81;21;22;14;24
0714002043;Gondershausen;6;1;1;1;3
0714002045;Halsenbach;3;0;0;1;2
0714002047;Hausbay;0;0;0;0;0
0714002060;Hungenroth;1;0;0;0;1
0714002063;Karbach, Hunsrück;4;0;0;0;4
0714002075;Kratzenburg;0;0;0;0;0
0714002084;Leiningen;0;0;0;0;0
0714002087;Lingerhahn;1;0;0;0;1
0714002089;Maisborn;0;0;0;0;0
0714002093;Mermuth;1;0;1;0;0
0714002098;Mühlpfad;0;0;0;0;0
0714002102;Ney;2;0;0;0;2
0714002108;Niedert;1;0;0;0;1
0714002110;Norath;1;0;1;0;0
0714002117;Pfalzfeld;0;0;0;0;0
0714002140;Schwall;0;0;0;0;0
0714002149;Thörlingen;1;0;0;0;1
0714002156;Utzenhain;0;0;0;-1;1
0714002201;Beulich;1;0;0;0;1
0714002205;Morshausen;1;0;0;0;1
0714003;Kastellaun, Verbandsgem.;59;2;7;13;37
0714003001;Alterkülz;0;0;0;0;0
0714003009;Bell (Hunsrück);3;0;0;1;2
0714003010;Beltheim;4;1;0;1;2
0714003018;Braunshorn;3;0;0;0;3
0714003021;Buch, Hunsrück;0;0;0;0;0
0714003042;Gödenroth;0;0;0;1;-1
0714003046;Hasselbach, Hunsrück;0;0;0;0;0
0714003055;Hollnich;0;0;0;0;0
0714003064;Kastellaun;40;1;6;9;24
0714003073;Korweiler;0;0;0;0;0
0714003095;Michelbach, Hunsrück;1;0;0;0;1
0714003131;Roth, Rhein-Hunsrück-Kr;2;0;0;0;2
0714003147;Spesenroth;0;0;0;0;0
0714003153;Uhler;0;0;0;0;0
0714003202;Dommershausen;1;0;0;0;1
0714003204;Mastershausen;0;0;0;0;0
0714003502;Lahr;0;0;0;0;0
0714003503;Mörsdorf;4;0;1;1;2
0714003504;Zilshausen;1;0;0;0;1
0714004;Kirchberg (Hunsrück), Verbandsgem.;34;1;2;0;31
0714004006;Bärenbach b Simmern, Hunsrück;3;0;0;0;3
0714004007;Belg;0;0;0;0;0
0714004024;Büchenbeuren;0;0;-1;-1;2
0714004028;Dickenschied;1;0;0;0;1
0714004029;Dill;0;0;0;-1;1
0714004030;Dillendorf;1;0;0;0;1
0714004040;Gehlweiler;0;0;0;-1;1
0714004041;Gemünden, Hunsrück;1;0;-1;1;1
0714004044;Hahn;0;0;0;0;0
0714004048;Hecken;0;0;0;0;0
0714004049;Heinzenbach;0;0;0;0;0
0714004050;Henau;0;0;0;0;0
0714004053;Hirschfeld (Hunsrück);0;0;0;0;0
0714004062;Kappel;1;0;0;0;1
0714004067;Kirchberg (Hunsrück);9;0;1;-1;9
0714004071;Kludenbach;2;0;0;0;2
0714004081;Laufersweiler;0;0;0;0;0
0714004082;Lautzenhausen;0;0;0;0;0
0714004086;Lindenschied;0;0;0;0;0
0714004090;Maitzborn;0;0;0;0;0
0714004094;Metzenhausen;0;0;0;0;0
0714004105;Nieder-Kostenz;0;0;0;0;0
0714004107;Niedersohren;1;0;0;0;1
0714004109;Niederweiler, Hunsrück;1;0;0;0;1
0714004111;Ober Kostenz;0;0;0;0;0
0714004120;Raversbeuren;0;0;0;0;0
0714004122;Reckershausen;1;0;1;0;0
0714004128;Rödelhausen;1;0;1;0;0
0714004129;Rödern;1;0;0;0;1
0714004130;Rohrbach, Hunsrück;0;0;0;0;0
0714004135;Schlierschied;1;0;-1;0;2
0714004141;Schwarzen;0;0;0;0;0
0714004145;Sohren;0;0;0;0;0
0714004146;Sohrschied;1;0;0;0;1
0714004151;Todenroth;0;0;0;0;0
0714004154;Unzenberg;2;0;0;0;2
0714004159;Wahlenau;4;0;1;3;0
0714004163;Womrath;1;1;0;0;0
0714004164;Woppenroth;1;0;1;0;0
0714004165;Würrich;1;0;0;0;1
0714005;Rheinböllen, Verbandsgem.;45;0;8;14;23
0714005003;Argenthal;4;-1;1;0;4
0714005011;Benzweiler;0;0;0;0;0
0714005027;Dichtelbach;1;0;0;1;0
0714005035;Ellern (Hunsrück);7;0;0;1;6
0714005037;Erbach, Hunsrück;0;0;0;0;0
0714005068;Kisselbach;0;0;0;0;0
0714005085;Liebshausen;0;0;0;0;0
0714005096;Mörschbach;2;0;1;0;1
0714005125;Rheinböllen;28;1;6;12;9
0714005127;Riesweiler;1;0;0;0;1
0714005138;Schnorbach;2;0;0;0;2
0714005148;Steinbach, Hunsrück;0;0;0;0;0
0714006;Sankt Goar-Oberwesel, Verbandsgem.;18;0;-1;2;17
0714006025;Damscheid;3;0;0;0;3
0714006080;Laudert;2;0;0;1;1
0714006104;Niederburg;1;0;0;0;1
0714006112;Oberwesel;5;0;-1;0;6
0714006116;Perscheid;0;0;0;0;0
0714006133;Sankt Goar;4;0;1;0;3
0714006155;Urbar b St Goar;1;0;-1;1;1
0714006161;Wiebelsheim;2;0;0;0;2
0714007;Simmern/Hunsrück, Verbandsgem.;55;0;1;5;49
0714007002;Altweidelbach;2;0;0;0;2
0714007008;Belgweiler;0;0;0;0;0
0714007012;Bergenhausen;0;0;0;0;0
0714007015;Biebern;0;0;0;0;0
0714007020;Bubach;0;0;0;0;0
0714007023;Budenbach;0;0;0;0;0
0714007039;Fronhofen;5;0;0;0;5
0714007056;Holzbach;1;0;0;0;1
0714007058;Horn;1;0;0;0;1
0714007065;Keidelheim;6;0;0;2;4
0714007070;Klosterkumbd;0;0;-1;0;1
0714007076;Külz (Hunsrück);0;0;0;0;0
0714007077;Kümbdchen;3;0;0;0;3
0714007079;Laubach b Kastellaun;4;0;1;0;3
0714007092;Mengerschied;2;0;0;0;2
0714007099;Mutterschied;0;0;0;0;0
0714007100;Nannhausen;1;0;0;0;1
0714007101;Neuerkirch;2;0;0;0;2
0714007106;Niederkumbd;0;0;0;0;0
0714007113;Ohlweiler;0;0;0;0;0
0714007115;Oppertshausen;2;0;0;0;2
0714007118;Pleizenhausen;0;0;0;0;0
0714007119;Ravengiersburg;0;0;0;0;0
0714007121;Rayerschied;0;0;0;0;0
0714007123;Reich;0;0;0;0;0
0714007126;Riegenroth;0;0;0;0;0
0714007134;Sargenroth;0;0;0;0;0
0714007139;Schönborn, Hunsrück;1;0;0;0;1
0714007144;Simmern/Hunsrück;23;0;1;4;18
0714007150;Tiefenbach, Hunsrück;2;0;0;-1;3
0714007158;Wahlbach;0;0;0;0;0
0714007166;Wüschheim;0;0;0;0;0
0714100075;Lahnstein, verbandsfr. Gemeinde;23;3;3;6;11
0714101;Bad Ems, Verbandsgem.;15;6;1;0;8
0714101006;Bad Ems;2;0;0;0;2
0714101008;Becheln;4;1;0;0;3
0714101025;Dausenau;0;0;0;0;0
0714101041;Fachbach;0;0;0;0;0
0714101044;Frücht;0;0;0;0;0
0714101071;Kemmenau;2;0;0;0;2
0714101086;Miellen;0;0;0;0;0
0714101098;Nievern;1;0;0;0;1
0714101201;Arzbach;6;5;1;0;0
0714102;Braubach, Verbandsgem.;-;-;-;-;-
0714102023;Dachsenhausen;-;-;-;-;-
0714102042;Filsen;-;-;-;-;-
0714102066;Kamp-Bornhofen;-;-;-;-;-
0714102108;Osterspai;-;-;-;-;-
0714102501;Braubach;-;-;-;-;-
0714103;Diez, Verbandsgem.;40;0;2;10;28
0714103002;Altendiez;2;0;1;0;1
0714103005;Aull;0;0;0;0;0
0714103014;Birlenbach;3;0;1;1;1
0714103021;Charlottenberg;0;0;0;0;0
0714103022;Cramberg;0;0;0;0;0
0714103029;Diez;12;1;-1;8;4
0714103030;Dörnberg;0;0;0;0;0
0714103038;Eppenrod;2;0;0;-1;3
0714103045;Geilnau;0;0;-1;0;1
0714103049;Gückingen;10;0;1;0;9
0714103052;Hambach;1;0;0;0;1
0714103053;Heistenbach;3;-1;1;1;2
0714103057;Hirschberg, Rhein-Lahn-Kreis;0;0;0;0;0
0714103059;Holzappel;2;0;0;0;2
0714103061;Holzheim, Rhein-Lahn-Kreis;2;0;0;0;2
0714103062;Horhausen, Rhein-Lahn-Kreis;0;0;0;0;0
0714103064;Isselbach;2;0;0;1;1
0714103076;Langenscheid;0;0;0;0;0
0714103077;Laurenburg;0;0;0;0;0
0714103124;Scheidt;0;0;0;0;0
0714103130;Steinsberg;0;0;0;0;0
0714103133;Wasenbach;0;0;0;0;0
0714103503;Balduinstein;1;0;0;0;1
0714104;Hahnstätten, Verbandsgem.;12;0;0;1;11
0714104020;Burgschwalbach;2;0;0;0;2
0714104043;Flacht;0;0;0;0;0
0714104051;Hahnstätten;5;0;0;1;4
0714104065;Kaltenholzhausen;0;0;0;0;0
0714104081;Lohrheim;2;0;0;0;2
0714104089;Mudershausen;1;0;0;0;1
0714104093;Netzbach;0;0;0;0;0
0714104095;Niederneisen;2;0;0;0;2
0714104102;Oberneisen;0;0;0;0;0
0714104125;Schiesheim;0;0;0;0;0
0714105;Katzenelnbogen, Verbandsgem.;13;2;0;1;10
0714105001;Allendorf, Rhein-Lahn-Kreis;2;1;0;0;1
0714105010;Berghausen;0;0;0;0;0
0714105011;Berndroth;0;0;0;0;0
0714105013;Biebrich;0;0;0;0;0
0714105018;Bremberg;0;0;0;0;0
0714105032;Dörsdorf;1;0;0;0;1
0714105034;Ebertshausen;0;0;0;0;0
0714105036;Eisighofen;0;0;0;0;0
0714105039;Ergeshausen;1;0;0;0;1
0714105050;Gutenacker;0;0;0;0;0
0714105054;Herold;0;0;0;0;0
0714105068;Katzenelnbogen;3;1;0;0;2
0714105073;Klingelbach;4;0;0;1;3
0714105074;Kördorf;1;0;0;0;1
