GENESIS-Tabelle: 14344-01-02-5
Landtagswahlen: Sachsen - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Sachsen;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
31.08.2014;14524300;Werdau, Stadt;17934;41,6;7365;3087;843;233;286;1557;1359
31.08.2014;14524310;Wildenfels, Stadt;3212;50,6;1602;730;156;55;69;247;345
31.08.2014;14524320;Wilkau-Haßlau, Stadt;8894;42,3;3705;1612;390;106;119;805;673
31.08.2014;14524330;Zwickau, Stadt;77250;39,2;29897;11951;3891;1220;920;6545;5370
31.08.2014;14612000;Dresden, Stadt;428666;57,2;242931;83270;33347;26511;9344;46176;44283
31.08.2014;14625010;Arnsdorf;3893;51,2;1964;876;226;94;109;265;394
31.08.2014;14625020;Bautzen, Stadt;33261;50,5;16578;5395;1792;689;603;3047;5052
31.08.2014;14625030;Bernsdorf, Stadt;5658;50,1;2789;1150;285;67;108;574;605
31.08.2014;14625040;Bischofswerda, Stadt;9772;46,9;4516;1735;607;125;178;794;1077
31.08.2014;14625050;Bretnig-Hauswalde;2464;54,6;1315;569;143;47;75;192;289
31.08.2014;14625060;Burkau;2243;57,4;1279;676;114;26;44;156;263
31.08.2014;14625070;Crostau;-;-;-;-;-;-;-;-;-
31.08.2014;14625080;Crostwitz;848;66,7;556;381;24;19;27;44;61
31.08.2014;14625090;Cunewalde;4218;55,5;2303;1005;224;50;79;344;601
31.08.2014;14625100;Demitz-Thumitz;2329;54,7;1243;548;117;22;44;197;315
31.08.2014;14625110;Doberschau-Gaußig;3458;55,0;1873;739;144;57;88;228;617
31.08.2014;14625120;Elsterheide;3077;57,4;1744;933;160;28;52;260;311
31.08.2014;14625130;Elstra, Stadt;2378;56,9;1340;624;120;28;39;199;330
31.08.2014;14625140;Frankenthal;794;49,2;382;202;26;7;13;44;90
31.08.2014;14625150;Göda;2646;58,6;1526;676;97;31;50;190;482
31.08.2014;14625160;Großdubrau;3560;58,6;2046;722;176;42;75;322;709
31.08.2014;14625170;Großharthau;2316;58,5;1327;606;150;40;55;159;317
31.08.2014;14625180;Großnaundorf;811;65,8;525;234;57;18;22;71;123
31.08.2014;14625190;Großpostwitz/O.L.;2332;61,8;1411;573;149;44;57;220;368
31.08.2014;14625200;Großröhrsdorf, Stadt;5530;50,4;2739;1170;319;92;146;394;618
31.08.2014;14625210;Guttau;-;-;-;-;-;-;-;-;-
31.08.2014;14625220;Haselbachtal;3486;57,8;1979;896;202;55;93;289;444
31.08.2014;14625230;Hochkirch;1955;58,1;1125;523;86;41;41;130;304
31.08.2014;14625240;Hoyerswerda, Stadt;30132;40,1;11887;4415;1403;205;319;3129;2416
31.08.2014;14625250;Kamenz, Stadt;12697;49,8;6244;2405;618;169;227;1444;1381
31.08.2014;14625260;Kirschau;-;-;-;-;-;-;-;-;-
31.08.2014;14625270;Königsbrück, Stadt;3653;54,1;1949;845;158;68;96;296;486
31.08.2014;14625280;Königswartha;2983;46,1;1355;614;97;35;52;167;390
31.08.2014;14625290;Kubschütz;2191;64,4;1392;635;112;26;47;187;385
31.08.2014;14625300;Laußnitz;1586;60,3;943;428;102;26;56;121;210
31.08.2014;14625310;Lauta, Stadt;7509;39,1;2894;1159;307;85;92;591;660
31.08.2014;14625320;Lichtenberg;1358;60,8;808;359;75;23;39;142;170
31.08.2014;14625330;Lohsa;4764;50,8;2385;1127;196;37;66;437;522
31.08.2014;14625340;Malschwitz;4066;59,3;2370;1024;178;52;72;296;748
31.08.2014;14625350;Nebelschütz;959;67,7;640;458;33;16;18;34;81
31.08.2014;14625360;Neschwitz;2034;55,9;1118;502;71;21;37;154;333
31.08.2014;14625370;Neukirch;1417;50,6;701;294;65;23;32;113;174
31.08.2014;14625380;Neukirch/Lausitz;4244;56,0;2346;886;239;56;78;325;762
31.08.2014;14625390;Obergurig;1743;61,0;1047;412;111;33;40;170;281
31.08.2014;14625400;Oberlichtenau;-;-;-;-;-;-;-;-;-
31.08.2014;14625410;Ohorn;1977;50,5;983;413;98;21;77;189;185
31.08.2014;14625420;Oßling;1957;55,6;1068;418;96;25;36;200;293
31.08.2014;14625430;Ottendorf-Okrilla;8184;56,6;4581;1857;549;220;246;739;970
31.08.2014;14625440;Panschwitz-Kuckau;1695;68,1;1138;840;45;37;29;76;111
31.08.2014;14625450;Pulsnitz, Stadt;6288;52,3;3219;1277;349;111;226;538;718
31.08.2014;14625460;Puschwitz;704;51,4;353;191;18;9;9;37;89
31.08.2014;14625470;Räckelwitz;903;64,9;579;403;27;19;19;27;84
31.08.2014;14625480;Radeberg, Stadt;15213;53,9;8096;3170;1233;430;372;1259;1632
31.08.2014;14625490;Radibor;2619;57,4;1469;768;88;42;53;154;364
31.08.2014;14625500;Ralbitz-Rosenthal;1375;63,6;870;612;32;30;22;59;115
31.08.2014;14625510;Rammenau;1156;55,5;633;297;53;20;23;83;157
31.08.2014;14625520;Schirgiswalde, Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14625525;Schirgiswalde-Kirschau, Stadt;5486;58,2;3135;1501;309;95;127;347;756
31.08.2014;14625530;Schmölln-Putzkau;2648;56,3;1465;589;164;38;32;235;407
31.08.2014;14625540;Schönteichen;1785;59,3;1038;410;113;32;33;203;247
31.08.2014;14625550;Schwepnitz;2148;58,7;1241;526;128;33;56;166;332
31.08.2014;14625560;Sohland a. d. Spree;5858;55,6;3210;1345;289;84;112;417;963
31.08.2014;14625570;Spreetal;1692;50,6;842;390;86;19;20;153;174
31.08.2014;14625580;Steina;1391;57,2;779;338;76;29;48;127;161
31.08.2014;14625590;Steinigtwolmsdorf;2541;56,9;1425;569;157;37;51;178;433
31.08.2014;14625600;Wachau;3571;67,1;2361;975;250;103;119;335;579
31.08.2014;14625610;Weißenberg, Stadt;2664;52,3;1378;622;92;46;58;184;376
31.08.2014;14625620;Wiednitz;-;-;-;-;-;-;-;-;-
31.08.2014;14625630;Wilthen, Stadt;4526;53,3;2370;916;229;57;104;371;693
31.08.2014;14625640;Wittichenau, Stadt;4781;60,2;2843;1776;167;64;79;256;501
31.08.2014;14626010;Bad Muskau, Stadt;2979;42,1;1242;496;209;33;44;210;250
31.08.2014;14626020;Beiersdorf;982;60,2;579;233;51;23;10;85;177
31.08.2014;14626030;Bernstadt a. d. Eigen, Stadt;2939;52,7;1518;764;134;50;66;215;289
31.08.2014;14626040;Berthelsdorf;-;-;-;-;-;-;-;-;-
31.08.2014;14626050;Bertsdorf-Hörnitz;1882;57,9;1066;375;109;45;52;180;305
31.08.2014;14626060;Boxberg/O.L.;4046;51,8;2067;964;187;48;80;326;462
31.08.2014;14626070;Dürrhennersdorf;861;60,3;507;197;28;14;15;57;196
31.08.2014;14626080;Ebersbach/Sa., Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14626085;Ebersbach-Neugersdorf, Stadt;10937;47,1;5063;1980;492;233;225;861;1272
31.08.2014;14626090;Eibau;-;-;-;-;-;-;-;-;-
31.08.2014;14626100;Gablenz;1436;45,1;638;260;86;17;27;126;122
31.08.2014;14626110;Görlitz, Stadt;44262;41,2;17979;6710;2035;938;704;3332;4260
31.08.2014;14626120;Groß Düben;936;57,7;534;287;56;12;24;74;81
31.08.2014;14626130;Großhennersdorf;-;-;-;-;-;-;-;-;-
31.08.2014;14626140;Großschönau;4915;46,9;2264;926;259;80;100;295;604
31.08.2014;14626150;Großschweidnitz;1124;49,7;552;222;33;10;21;95;171
31.08.2014;14626160;Hähnichen;1073;53,8;564;224;66;15;18;121;120
31.08.2014;14626170;Hainewalde;1307;50,7;653;260;63;39;47;89;155
31.08.2014;14626180;Herrnhut, Stadt;4995;52,4;2573;1103;235;170;118;397;550
31.08.2014;14626190;Hohendubrau;1579;55,5;866;406;61;31;25;145;198
31.08.2014;14626200;Horka;1502;52,0;772;324;70;24;25;163;166
31.08.2014;14626210;Jonsdorf, Kurort;1406;57,1;789;306;83;35;48;117;200
31.08.2014;14626220;Klitten;-;-;-;-;-;-;-;-;-
31.08.2014;14626230;Kodersdorf;2072;50,7;1031;504;96;28;34;122;247
31.08.2014;14626240;Königshain;996;52,7;521;229;40;20;20;72;140
31.08.2014;14626245;Kottmar;6611;53,2;3465;1444;318;117;146;543;897
31.08.2014;14626250;Krauschwitz;3026;46,9;1402;545;154;34;44;258;367
31.08.2014;14626260;Kreba-Neudorf;782;53,3;408;157;37;10;10;72;122
31.08.2014;14626270;Lawalde;1622;61,9;992;425;73;19;49;157;269
31.08.2014;14626280;Leutersdorf;3152;52,9;1639;720;151;53;48;270;397
31.08.2014;14626290;Löbau, Stadt;13193;47,4;6128;2327;555;144;268;1271;1563
31.08.2014;14626300;Markersdorf;3257;57,0;1820;820;161;71;76;277;415
31.08.2014;14626310;Mittelherwigsdorf;3117;59,9;1839;764;166;82;58;266;503
31.08.2014;14626320;Mücka;867;48,0;410;167;28;12;21;69;113
31.08.2014;14626330;Neißeaue;1442;50,7;719;269;64;23;35;127;201
31.08.2014;14626340;Neugersdorf, Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14626350;Neusalza-Spremberg, Stadt;2898;49,4;1412;569;115;52;68;180;428
31.08.2014;14626360;Niedercunnersdorf;-;-;-;-;-;-;-;-;-
31.08.2014;14626370;Niesky, Stadt;8181;47,9;3858;1456;425;98;158;844;877
31.08.2014;14626380;Obercunnersdorf;-;-;-;-;-;-;-;-;-
31.08.2014;14626390;Oderwitz;4570;48,5;2179;910;214;88;77;331;559
31.08.2014;14626400;Olbersdorf;4428;48,4;2107;740;232;78;104;449;504
31.08.2014;14626410;Oppach;2109;53,0;1101;459;76;32;35;145;354
31.08.2014;14626420;Ostritz, Stadt;2092;51,1;1048;458;103;49;74;153;211
31.08.2014;14626430;Oybin;1244;56,4;691;277;74;25;41;127;147
31.08.2014;14626440;Quitzdorf am See;1102;52,5;567;226;59;14;14;118;136
31.08.2014;14626450;Reichenbach/O.L., Stadt;4197;48,2;1975;745;184;82;90;355;519
31.08.2014;14626460;Rietschen;2230;54,3;1183;533;118;32;32;167;301
31.08.2014;14626470;Rosenbach;1317;51,7;672;301;55;21;28;90;177
31.08.2014;14626480;Rothenburg/O.L., Stadt;4008;45,8;1795;685;222;49;59;410;370
31.08.2014;14626490;Schleife;2349;48,7;1123;534;103;57;33;203;193
31.08.2014;14626500;Schönau-Berzdorf a. d. Eigen;1283;50,4;634;299;59;7;29;106;134
31.08.2014;14626510;Schönbach;985;54,2;525;185;45;10;24;104;157
31.08.2014;14626520;Schöpstal;2047;57,3;1157;467;114;54;65;162;295
31.08.2014;14626530;Seifhennersdorf, Stadt;3312;47,9;1564;501;159;62;50;359;433
31.08.2014;14626540;Sohland a. Rotstein;-;-;-;-;-;-;-;-;-
31.08.2014;14626550;Strahwalde;-;-;-;-;-;-;-;-;-
31.08.2014;14626560;Trebendorf;821;55,1;440;238;35;14;16;65;72
31.08.2014;14626570;Vierkirchen;1434;52,0;728;348;62;30;26;84;178
31.08.2014;14626580;Waldhufen;2051;54,8;1110;496;95;28;31;178;282
31.08.2014;14626590;Weißkeißel;1109;47,1;510;204;66;14;8;95;123
31.08.2014;14626600;Weißwasser/O.L., Stadt;14834;35,0;5118;1859;689;137;155;1282;996
31.08.2014;14626610;Zittau, Stadt;22359;45,0;9752;3500;1168;481;414;1962;2227
31.08.2014;14627010;Coswig, Stadt;17438;51,0;8751;3247;1018;440;303;1541;2202
31.08.2014;14627020;Diera-Zehren;2861;54,6;1535;591;154;69;75;239;407
31.08.2014;14627030;Ebersbach;3707;60,4;2207;1055;207;67;123;240;515
31.08.2014;14627040;Glaubitz;1710;53,7;906;362;108;17;33;152;234
31.08.2014;14627050;Gröditz, Stadt;6382;41,9;2619;1051;344;67;72;521;564
31.08.2014;14627060;Großenhain, Stadt;15779;49,3;7649;2777;784;243;320;1420;2105
31.08.2014;14627070;Hirschstein;1759;57,9;989;433;82;41;47;175;211
31.08.2014;14627080;Käbschütztal;2283;49,8;1121;441;107;60;52;197;264
31.08.2014;14627090;Ketzerbachtal;-;-;-;-;-;-;-;-;-
31.08.2014;14627100;Klipphausen;8351;54,4;4483;1843;451;284;210;650;1045
31.08.2014;14627110;Lampertswalde;2238;59,9;1311;590;107;23;45;176;370
31.08.2014;14627120;Leuben-Schleinitz;-;-;-;-;-;-;-;-;-
31.08.2014;14627130;Lommatzsch, Stadt;4428;50,5;2195;967;224;63;165;340;436
31.08.2014;14627140;Meißen, Stadt;23087;43,7;9962;3599;1314;487;517;1833;2212
31.08.2014;14627150;Moritzburg;6708;61,8;4109;1642;791;202;160;485;829
31.08.2014;14627160;Nauwalde;-;-;-;-;-;-;-;-;-
31.08.2014;14627170;Niederau;3275;53,2;1710;667;226;70;69;254;424
31.08.2014;14627180;Nossen, Stadt;9028;47,3;4192;1867;433;183;185;652;872
31.08.2014;14627190;Nünchritz;4894;55,0;2649;1108;343;62;78;505;553
31.08.2014;14627200;Priestewitz;2624;57,9;1500;664;133;43;71;219;370
31.08.2014;14627210;Radebeul, Stadt;27217;58,8;15856;6228;2149;1451;812;2181;3035
31.08.2014;14627220;Radeburg, Stadt;6196;54,0;3290;1536;448;109;133;440;624
31.08.2014;14627230;Riesa, Stadt;27338;47,9;12668;4806;1361;389;456;3053;2603
31.08.2014;14627240;Röderaue;2404;54,4;1273;605;138;24;41;221;244
31.08.2014;14627250;Schönfeld;1575;57,1;882;399;75;14;36;104;254
31.08.2014;14627260;Stauchitz;2663;53,3;1400;619;136;37;71;267;270
31.08.2014;14627270;Strehla, Stadt;3201;48,5;1524;601;189;46;70;277;341
31.08.2014;14627280;Tauscha;1197;62,3;733;304;65;24;55;96;189
31.08.2014;14627290;Thiendorf;1849;77,7;1365;628;115;30;39;180;373
31.08.2014;14627300;Triebischtal;-;-;-;-;-;-;-;-;-
31.08.2014;14627310;Weinböhla;8407;55,5;4608;1858;584;213;180;679;1094
31.08.2014;14627320;Weißig a. Raschütz;-;-;-;-;-;-;-;-;-
31.08.2014;14627330;Wildenhain;-;-;-;-;-;-;-;-;-
31.08.2014;14627340;Wülknitz;1430;51,0;720;304;83;21;23;122;167
31.08.2014;14627350;Zabeltitz;-;-;-;-;-;-;-;-;-
31.08.2014;14627360;Zeithain;4921;50,1;2430;993;256;46;107;476;552
31.08.2014;14628010;Altenberg, Stadt;6828;59,2;3988;1741;320;83;166;561;1117
31.08.2014;14628020;Bad Gottleuba-Berggießhübel, Stadt;4802;52,4;2491;1079;209;105;87;374;637
31.08.2014;14628030;Bad Schandau, Stadt;3262;58,0;1862;746;175;48;78;346;469
31.08.2014;14628040;Bahretal;1825;54,5;984;428;95;41;38;147;235
31.08.2014;14628050;Bannewitz;8711;60,6;5214;2213;596;294;255;808;1048
31.08.2014;14628060;Dippoldiswalde, Stadt;12152;53,0;6345;2700;634;229;239;1007;1536
31.08.2014;14628070;Dohma;1628;62,8;1001;443;74;32;34;129;289
31.08.2014;14628080;Dohna, Stadt;5129;54,7;2782;1217;259;117;120;424;645
31.08.2014;14628090;Dorfhain;909;68,0;605;279;58;25;28;87;128
31.08.2014;14628100;Dürrröhrsdorf-Dittersbach;3582;56,6;2007;972;172;79;88;254;442
31.08.2014;14628110;Freital, Stadt;32764;48,7;15785;6526;1868;701;585;2550;3555
31.08.2014;14628120;Geising, Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14628130;Glashütte, Stadt;5741;56,8;3195;1408;278;128;122;400;859
31.08.2014;14628140;Gohrisch;1650;62,2;1000;364;93;46;35;186;276
31.08.2014;14628150;Hartmannsdorf-Reichenau;930;60,9;550;245;49;17;25;78;136
31.08.2014;14628160;Heidenau, Stadt;13458;46,2;6112;2465;573;206;295;1104;1469
31.08.2014;14628170;Hermsdorf/Erzgeb.;708;59,0;413;189;34;19;25;51;95
31.08.2014;14628180;Höckendorf;-;-;-;-;-;-;-;-;-
31.08.2014;14628190;Hohnstein, Stadt;2868;53,0;1489;677;122;48;55;178;409
31.08.2014;14628200;Kirnitzschtal;-;-;-;-;-;-;-;-;-
31.08.2014;14628205;Klingenberg;5780;56,7;3231;1520;274;112;139;431;755
31.08.2014;14628210;Königstein/Sächs. Schw., Stadt;1857;54,8;998;398;95;57;34;135;279
31.08.2014;14628220;Kreischa;3661;59,3;2144;913;238;103;76;306;508
31.08.2014;14628230;Liebstadt, Stadt;1127;58,2;648;324;57;18;19;82;148
31.08.2014;14628240;Lohmen;2603;60,4;1549;706;146;68;46;251;332
31.08.2014;14628250;Müglitztal;1631;55,2;888;357;73;54;45;142;217
31.08.2014;14628260;Neustadt i. Sa., Stadt;10847;49,2;5249;2231;445;148;346;873;1206
31.08.2014;14628270;Pirna, Stadt;32049;50,9;16097;5783;1725;763;574;3308;3944
31.08.2014;14628280;Porschdorf;-;-;-;-;-;-;-;-;-
31.08.2014;14628290;Pretzschendorf;-;-;-;-;-;-;-;-;-
31.08.2014;14628300;Rabenau, Stadt;3661;59,4;2162;1023;195;62;84;295;503
31.08.2014;14628310;Rathen, Kurort;302;57,6;170;70;15;7;7;29;42
31.08.2014;14628320;Rathmannsdorf;809;50,9;406;171;40;14;17;58;106
31.08.2014;14628330;Reinhardtsdorf-Schöna;1216;59,5;711;303;56;18;23;90;221
31.08.2014;14628340;Rosenthal-Bielatal;1393;56,6;770;330;60;31;31;138;180
31.08.2014;14628350;Schmiedeberg;-;-;-;-;-;-;-;-;-
31.08.2014;14628360;Sebnitz, Stadt;8529;53,8;4500;1759;381;154;188;658;1360
31.08.2014;14628370;Stadt Wehlen, Stadt;1351;57,0;762;319;68;41;38;100;196
31.08.2014;14628380;Stolpen, Stadt;4660;55,9;2569;1117;236;95;167;330;624
31.08.2014;14628390;Struppen;2103;61,0;1265;530;109;53;60;180;333
31.08.2014;14628400;Tharandt, Stadt;4379;58,6;2542;991;268;180;115;351;637
31.08.2014;14628410;Wilsdruff, Stadt;11284;55,7;6181;2770;586;254;253;862;1456
31.08.2014;14713000;Leipzig, Stadt;432324;44,3;189582;56715;30685;21342;6132;42926;31782
31.08.2014;14729010;Bad Lausick, Stadt;6991;47,9;3317;1552;321;105;103;566;670
31.08.2014;14729020;Belgershain;2712;51,3;1367;564;163;59;54;217;310
31.08.2014;14729030;Bennewitz;4228;52,8;2200;969;219;102;61;470;379
31.08.2014;14729040;Böhlen, Stadt;5542;38,4;2107;764;335;66;74;532;336
31.08.2014;14729050;Borna, Stadt;16720;42,0;6944;2860;1076;147;152;1477;1232
31.08.2014;14729060;Borsdorf;6820;54,0;3604;1583;477;189;144;572;639
31.08.2014;14729070;Brandis, Stadt;7852;44,5;3473;1430;494;205;123;663;558
31.08.2014;14729080;Colditz, Stadt;7530;44,6;3300;1528;367;99;163;527;616
31.08.2014;14729090;Deutzen;-;-;-;-;-;-;-;-;-
31.08.2014;14729100;Elstertrebnitz;1043;53,3;546;240;74;25;24;90;93
31.08.2014;14729110;Espenhain;1895;48,6;911;408;115;44;37;173;134
31.08.2014;14729120;Eulatal;-;-;-;-;-;-;-;-;-
31.08.2014;14729130;Falkenhain;-;-;-;-;-;-;-;-;-
31.08.2014;14729140;Frohburg, Stadt;8707;49,2;4214;1981;442;106;134;648;903
31.08.2014;14729150;Geithain, Stadt;4805;49,6;2342;927;288;55;76;427;569
31.08.2014;14729160;Grimma, Stadt;24082;44,4;10534;4695;1160;391;372;1832;2084
31.08.2014;14729170;Groitzsch, Stadt;6501;46,6;2984;1379;421;139;125;474;446
31.08.2014;14729180;Großbothen;-;-;-;-;-;-;-;-;-
31.08.2014;14729190;Großpösna;4470;54,7;2420;928;421;146;125;396;404
31.08.2014;14729200;Hohburg;-;-;-;-;-;-;-;-;-
31.08.2014;14729210;Kitzen;-;-;-;-;-;-;-;-;-
31.08.2014;14729220;Kitzscher, Stadt;4329;42,1;1795;728;241;31;48;429;318
31.08.2014;14729230;Kohren-Sahlis, Stadt;2323;54,7;1256;606;157;46;49;172;226
31.08.2014;14729245;Lossatal;5252;49,4;2557;1209;257;110;99;444;438
31.08.2014;14729250;Machern;5487;55,0;2939;1260;354;171;127;521;506
31.08.2014;14729260;Markkleeberg, Stadt;19878;52,5;10374;4011;1940;888;553;1686;1296
31.08.2014;14729270;Markranstädt, Stadt;12803;44,3;5608;2435;853;240;193;1002;885
31.08.2014;14729280;Mutzschen, Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14729290;Narsdorf;1417;56,7;791;361;99;16;29;141;145
31.08.2014;14729300;Naunhof, Stadt;7176;48,5;3449;1463;445;208;176;533;624
31.08.2014;14729310;Nerchau, Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14729320;Neukieritzsch;5958;46,7;2726;1190;391;66;94;521;464
31.08.2014;14729330;Otterwisch;1169;49,4;570;257;69;16;20;89;119
31.08.2014;14729340;Parthenstein;2935;56,8;1648;738;176;51;72;284;327
31.08.2014;14729350;Pegau, Stadt;5416;44,9;2396;1088;366;92;87;409;354
31.08.2014;14729360;Regis-Breitingen, Stadt;3379;38,4;1274;516;192;25;58;266;217
31.08.2014;14729370;Rötha, Stadt;3085;41,4;1262;523;176;42;51;273;197
31.08.2014;14729380;Thallwitz;3049;51,3;1537;760;138;51;37;251;300
31.08.2014;14729390;Thümmlitzwalde;-;-;-;-;-;-;-;-;-
31.08.2014;14729400;Trebsen/Mulde, Stadt;3304;47,3;1539;724;143;58;29;272;313
31.08.2014;14729410;Wurzen, Stadt;14009;42,8;5903;2672;687;198;174;1006;1166
31.08.2014;14729420;Zschadraß;-;-;-;-;-;-;-;-;-
31.08.2014;14729430;Zwenkau, Stadt;7512;48,1;3560;1639;526;130;116;579;570
31.08.2014;14730010;Arzberg;1699;35,3;584;228;57;19;25;146;109
31.08.2014;14730020;Bad Düben, Stadt;6668;41,3;2708;1213;300;130;91;594;380
31.08.2014;14730030;Beilrode;3622;41,3;1475;737;153;29;57;275;224
31.08.2014;14730040;Belgern, Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14730045;Belgern-Schildau, Stadt;6671;40,8;2674;1293;261;88;87;451;494
31.08.2014;14730050;Cavertitz;1926;56,7;1068;499;106;26;52;156;229
31.08.2014;14730060;Dahlen, Stadt;3736;48,2;1769;809;190;65;64;342;299
31.08.2014;14730070;Delitzsch, Stadt;21302;38,7;8145;3467;1045;274;239;1725;1395
31.08.2014;14730080;Doberschütz;3524;53,4;1847;849;214;48;65;371;300
31.08.2014;14730090;Dommitzsch, Stadt;2230;38,7;850;398;87;25;31;172;137
31.08.2014;14730100;Dreiheide;1806;51,0;914;441;91;27;49;142;164
31.08.2014;14730110;Eilenburg, Stadt;13052;39,5;5063;2091;650;150;136;1144;892
31.08.2014;14730120;Elsnig;1251;47,0;573;260;63;13;40;103;94
31.08.2014;14730130;Großtreben-Zwethau;-;-;-;-;-;-;-;-;-
31.08.2014;14730140;Jesewitz;2513;53,8;1334;611;158;54;37;231;243
31.08.2014;14730150;Krostitz;3132;49,9;1540;790;173;42;52;229;254
31.08.2014;14730160;Laußig;3271;62,2;1939;959;209;40;85;296;350
31.08.2014;14730170;Liebschützberg;2632;57,0;1471;745;141;38;47;158;342
31.08.2014;14730180;Löbnitz;1758;48,9;835;434;113;19;16;133;120
31.08.2014;14730190;Mockrehna;4237;45,5;1886;890;207;38;77;288;386
31.08.2014;14730200;Mügeln, Stadt;5270;49,3;2544;1075;391;82;83;396;517
31.08.2014;14730210;Naundorf;1992;54,4;1062;484;108;31;54;177;208
31.08.2014;14730220;Neukyhna;-;-;-;-;-;-;-;-;-
31.08.2014;14730230;Oschatz, Stadt;12717;44,3;5556;2284;599;215;176;1162;1120
31.08.2014;14730240;Pflückuff;-;-;-;-;-;-;-;-;-
31.08.2014;14730250;Rackwitz;3943;41,8;1626;722;218;63;37;284;302
31.08.2014;14730260;Schildau, Gneisenaustadt, Stadt;-;-;-;-;-;-;-;-;-
31.08.2014;14730270;Schkeuditz, Stadt;14508;38,2;5471;2159;736;251;215;1151;959
31.08.2014;14730280;Schönwölkau;2056;49,5;993;502;115;32;30;167;147
31.08.2014;14730290;Sornzig-Ablaß;-;-;-;-;-;-;-;-;-
31.08.2014;14730300;Taucha, Stadt;12292;46,3;5634;2418;854;315;211;939;897
31.08.2014;14730310;Torgau, Stadt;16709;38,9;6396;2598;765;214;226;1438;1155
31.08.2014;14730320;Trossin;1141;52,8;587;260;56;17;15;119;120
31.08.2014;14730330;Wermsdorf;4480;50,5;2224;905;255;92;67;416;489
31.08.2014;14730340;Wiedemar;4349;40,6;1746;850;202;42;49;323;280
31.08.2014;14730350;Zinna;-;-;-;-;-;-;-;-;-
31.08.2014;14730360;Zschepplin;2431;44,9;1073;493;122;66;36;164;192
31.08.2014;14730370;Zwochau;-;-;-;-;-;-;-;-;-
30.08.2009;14161000;Chemnitz, Kreisfreie Stadt;-;-;-;-;-;-;-;-;-
30.08.2009;14166000;Plauen, Kreisfreie Stadt;-;-;-;-;-;-;-;-;-
30.08.2009;14167000;Zwickau, Kreisfreie Stadt;-;-;-;-;-;-;-;-;-
30.08.2009;14171000;Annaberg, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14173000;Chemnitzer Land, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14177000;Freiberg, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14178000;Vogtlandkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14181000;Mittlerer Erzgebirgskreis;-;-;-;-;-;-;-;-;-
30.08.2009;14182000;Mittweida, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14188000;Stollberg, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14191000;Aue-Schwarzenberg, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14193000;Zwickauer Land, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14262000;Dresden, Kreisfreie Stadt;-;-;-;-;-;-;-;-;-
30.08.2009;14263000;Görlitz, Kreisfreie Stadt;-;-;-;-;-;-;-;-;-
30.08.2009;14264000;Hoyerswerda, Kreisfreie Stadt;-;-;-;-;-;-;-;-;-
30.08.2009;14272000;Bautzen, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14280000;Meißen, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14284000;Niederschlesischer Oberlausitzkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14285000;Riesa-Großenhain, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14286000;Löbau-Zittau, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14287000;Sächsische Schweiz, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14290000;Weißeritzkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14292000;Kamenz, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14365000;Leipzig, Kreisfreie Stadt;-;-;-;-;-;-;-;-;-
30.08.2009;14374000;Delitzsch, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14375000;Döbeln, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14379000;Leipziger Land, Landkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14383000;Muldentalkreis;-;-;-;-;-;-;-;-;-
30.08.2009;14389000;Torgau-Oschatz, Landkreis;-;-;-;-;-;-;-;-;-
