GENESIS-Tabelle: 14338-01-02-5
Landtagswahlen: Baden-Württemberg - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Baden-Württemberg;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
13.03.2016;08128128;Werbach;2695;71,4;1676;623;194;323;124;43;369
13.03.2016;08128131;Wertheim, Stadt;17308;61,9;9311;2739;1348;1991;701;363;2169
13.03.2016;08128137;Wittighausen;1333;71,8;843;323;69;167;52;7;225
13.03.2016;08128138;Ahorn;1809;76,1;1258;446;138;269;94;21;290
13.03.2016;08128139;Lauda-Königshofen, Stadt;11244;66,1;6367;2249;652;1285;408;226;1547
13.03.2016;08135010;Dischingen;3376;72,3;2182;973;305;325;67;21;491
13.03.2016;08135015;Gerstetten;8741;67,5;4959;1220;868;1354;341;136;1040
13.03.2016;08135016;Giengen an der Brenz, Stadt;13223;57,1;6572;1394;1410;1586;340;222;1620
13.03.2016;08135019;Heidenheim an der Brenz, Stadt;33034;56,3;16067;3527;3401;4492;863;724;3060
13.03.2016;08135020;Herbrechtingen, Stadt;9672;63,6;5422;1210;1002;1544;337;160;1169
13.03.2016;08135021;Hermaringen;1697;74,1;1010;244;220;267;56;20;203
13.03.2016;08135025;Königsbronn;5592;66,8;3192;671;748;840;185;65;683
13.03.2016;08135026;Nattheim;4848;66,0;2757;802;503;661;124;51;616
13.03.2016;08135027;Niederstotzingen, Stadt;3498;61,8;1909;595;234;448;142;37;453
13.03.2016;08135031;Sontheim an der Brenz;4001;70,4;2407;646;476;604;133;32;516
13.03.2016;08135032;Steinheim am Albuch;6632;68,6;3884;1157;616;1150;195;72;694
13.03.2016;08136002;Abtsgmünd;5779;69,6;3384;1025;496;932;216;93;622
13.03.2016;08136003;Adelmannsfelden;1380;75,3;888;319;98;241;51;29;150
13.03.2016;08136007;Bartholomä;1663;70,9;992;350;180;216;42;16;188
13.03.2016;08136009;Böbingen an der Rems;3454;71,2;2128;702;323;513;146;58;386
13.03.2016;08136010;Bopfingen, Stadt;8748;58,9;4570;1442;987;675;247;125;1094
13.03.2016;08136015;Durlangen;2246;71,2;1432;471;139;290;92;37;403
13.03.2016;08136018;Ellenberg;1348;76,2;936;436;53;192;48;16;191
13.03.2016;08136019;Ellwangen (Jagst), Stadt;17963;67,2;9891;4124;896;2238;633;317;1683
13.03.2016;08136020;Eschach;1416;75,7;949;288;111;220;108;19;203
13.03.2016;08136021;Essingen;4976;69,5;2911;893;467;799;197;53;502
13.03.2016;08136024;Göggingen;1914;69,5;1167;331;130;250;113;23;320
13.03.2016;08136027;Gschwend;3858;66,8;2250;677;248;613;159;42;511
13.03.2016;08136028;Heubach, Stadt;7013;64,4;3857;1074;804;955;210;116;698
13.03.2016;08136029;Heuchlingen;1447;71,1;856;345;115;211;49;16;120
13.03.2016;08136033;Hüttlingen;4641;70,8;2735;966;290;819;142;94;424
13.03.2016;08136034;Iggingen;2023;73,4;1227;475;129;269;61;17;276
13.03.2016;08136035;Jagstzell;1786;74,4;1103;439;100;241;71;24;228
13.03.2016;08136037;Kirchheim am Ries;1431;68,6;896;407;127;163;51;13;135
13.03.2016;08136038;Lauchheim, Stadt;3648;67,0;2113;762;220;549;113;49;420
13.03.2016;08136040;Leinzell;1568;65,8;839;251;118;189;44;18;219
13.03.2016;08136042;Lorch, Stadt;8009;69,1;4658;1421;611;1147;430;98;951
13.03.2016;08136043;Mögglingen;3225;71,2;1962;638;303;494;158;41;328
13.03.2016;08136044;Mutlangen;4857;73,7;2954;967;440;760;219;67;501
13.03.2016;08136045;Neresheim, Stadt;6031;67,4;3567;1453;349;821;205;76;663
13.03.2016;08136046;Neuler;2471;77,7;1621;853;120;359;88;24;177
13.03.2016;08136049;Obergröningen;361;70,9;231;60;25;58;24;5;59
13.03.2016;08136050;Oberkochen, Stadt;5734;65,2;3193;834;526;922;174;151;586
13.03.2016;08136060;Rosenberg;2062;74,4;1296;496;112;306;110;28;244
13.03.2016;08136061;Ruppertshofen;1420;66,4;833;222;118;196;69;18;210
13.03.2016;08136062;Schechingen;1818;68,5;1032;367;134;204;59;21;247
13.03.2016;08136065;Schwäbisch Gmünd, Stadt;41851;62,4;21775;6562;2924;5749;1334;892;4314
13.03.2016;08136066;Spraitbach;2607;67,0;1497;489;184;331;109;34;350
13.03.2016;08136068;Stödtlen;1478;65,9;854;448;53;168;39;17;129
13.03.2016;08136070;Täferrot;749;72,5;477;132;59;106;46;20;114
13.03.2016;08136071;Tannhausen;1462;67,4;876;471;53;143;38;13;158
13.03.2016;08136075;Unterschneidheim;3534;74,4;2393;1221;152;425;154;34;407
13.03.2016;08136079;Waldstetten;5605;73,5;3363;1219;332;953;246;56;557
13.03.2016;08136082;Westhausen;4731;71,6;2939;1045;338;756;193;69;538
13.03.2016;08136084;Wört;1096;63,3;621;274;43;144;32;24;104
13.03.2016;08136087;Riesbürg;1720;61,6;930;405;126;168;39;19;173
13.03.2016;08136088;Aalen, Stadt;48232;64,7;26432;7575;3610;8246;1586;1034;4381
13.03.2016;08136089;Rainau;2530;75,2;1660;737;111;357;89;41;325
13.03.2016;08211000;Baden-Baden, Stadtkreis;38640;67,7;25959;6665;2970;8530;2761;671;4362
13.03.2016;08212000;Karlsruhe, Stadtkreis;205579;69,4;141468;29804;18825;50479;10243;6805;25312
13.03.2016;08215007;Bretten, Stadt;19487;67,4;10886;3054;1255;3002;759;311;2505
13.03.2016;08215009;Bruchsal, Stadt;30835;65,8;17055;5296;2030;4462;1321;464;3482
13.03.2016;08215017;Ettlingen, Stadt;28859;69,7;16439;4777;2190;4971;1358;498;2645
13.03.2016;08215021;Forst;5871;69,5;3172;897;343;805;318;62;747
13.03.2016;08215025;Gondelsheim;2626;67,6;1443;396;172;345;85;58;387
13.03.2016;08215029;Hambrücken;4285;70,9;2260;727;242;509;154;35;593
13.03.2016;08215039;Kronau;4405;70,4;2533;662;310;586;211;60;704
13.03.2016;08215040;Kürnbach;1746;68,1;1059;264;113;337;92;16;237
13.03.2016;08215046;Malsch;10721;69,5;6090;1771;826;1689;432;186;1186
13.03.2016;08215047;Marxzell;4115;67,3;2267;825;197;644;220;21;360
13.03.2016;08215059;Oberderdingen;7040;65,8;3836;1148;403;960;276;79;970
13.03.2016;08215064;Östringen, Stadt;9508;66,2;4905;1449;600;1156;372;104;1224
13.03.2016;08215066;Philippsburg, Stadt;8528;59,4;4309;1182;548;862;347;156;1214
13.03.2016;08215082;Sulzfeld;3434;68,6;1955;445;350;522;142;29;467
13.03.2016;08215084;Ubstadt-Weiher;9993;71,8;5779;1804;660;1525;410;127;1253
13.03.2016;08215089;Walzbachtal;7222;69,1;3979;1148;491;1178;274;81;807
13.03.2016;08215090;Weingarten (Baden);7454;71,7;4421;1098;558;1454;453;122;736
13.03.2016;08215094;Zaisenhausen;1249;68,4;729;195;69;194;69;12;190
13.03.2016;08215096;Karlsbad;12025;72,2;7229;1901;1102;2234;607;159;1226
13.03.2016;08215097;Kraichtal, Stadt;10981;68,7;6409;1801;813;1726;476;125;1468
13.03.2016;08215099;Graben-Neudorf;8821;62,6;4654;1403;550;1162;368;110;1061
13.03.2016;08215100;Bad Schönborn;9042;65,1;4652;1215;535;1390;342;131;1039
13.03.2016;08215101;Pfinztal;13274;69,1;7445;1949;1130;2263;560;249;1294
13.03.2016;08215102;Eggenstein-Leopoldshafen;12362;67,5;6837;1653;869;1942;622;167;1584
13.03.2016;08215103;Karlsdorf-Neuthard;7598;67,1;4025;1267;436;959;338;69;956
13.03.2016;08215105;Linkenheim-Hochstetten;8920;67,6;5207;1394;675;1335;474;126;1203
13.03.2016;08215106;Waghäusel, Stadt;15781;62,0;7920;2096;1130;1880;541;255;2018
13.03.2016;08215107;Oberhausen-Rheinhausen;7368;63,9;3855;1111;425;930;251;105;1033
13.03.2016;08215108;Rheinstetten, Stadt;16047;67,1;9249;2477;1424;2717;723;217;1691
13.03.2016;08215109;Stutensee, Stadt;17394;67,6;9584;2376;1206;2896;753;243;2110
13.03.2016;08215110;Waldbronn;9731;72,7;5598;1708;712;1775;446;125;832
13.03.2016;08215111;Dettenheim;5165;67,2;2806;765;341;684;237;47;732
13.03.2016;08216002;Au am Rhein;2659;68,3;1580;449;301;427;92;20;291
13.03.2016;08216005;Bietigheim;4842;68,6;2932;505;1085;495;142;54;651
13.03.2016;08216006;Bischweier;2360;70,2;1395;390;270;361;90;28;256
13.03.2016;08216007;Bühl, Stadt;21347;66,3;11959;3710;1067;4232;851;304;1795
13.03.2016;08216008;Bühlertal;6052;63,2;3108;948;285;1076;233;53;513
13.03.2016;08216009;Durmersheim;9138;63,2;4822;1061;890;1362;279;109;1121
13.03.2016;08216012;Elchesheim-Illingen;2490;69,1;1493;390;334;375;77;25;292
13.03.2016;08216013;Forbach;3707;68,7;2070;771;337;434;123;39;366
13.03.2016;08216015;Gaggenau, Stadt;20879;64,2;11121;2874;1679;3500;644;233;2191
13.03.2016;08216017;Gernsbach, Stadt;10644;65,2;5808;1792;802;1649;325;143;1097
13.03.2016;08216022;Hügelsheim;3480;56,0;1778;465;176;380;122;72;563
13.03.2016;08216023;Iffezheim;3820;70,0;2299;662;374;619;139;32;473
13.03.2016;08216024;Kuppenheim, Stadt;5949;65,9;3276;923;486;926;212;67;662
13.03.2016;08216028;Lichtenau, Stadt;3697;64,8;2083;596;226;733;124;36;368
13.03.2016;08216029;Loffenau;1967;66,4;1116;311;179;302;79;20;225
13.03.2016;08216033;Muggensturm;4640;69,1;2647;595;567;705;155;47;578
13.03.2016;08216039;Ötigheim;3579;71,2;2228;574;438;499;129;37;551
13.03.2016;08216041;Ottersweier;4821;64,4;2630;1079;185;761;158;51;396
13.03.2016;08216043;Rastatt, Stadt;32943;55,3;16270;3498;2862;3822;947;607;4534
13.03.2016;08216049;Sinzheim;8537;68,1;4858;1451;470;1582;380;101;874
13.03.2016;08216052;Steinmauern;2366;65,9;1367;357;261;357;70;31;291
13.03.2016;08216059;Weisenbach;1885;68,0;1047;398;139;264;65;19;162
13.03.2016;08216063;Rheinmünster;5169;64,6;2829;877;280;804;148;78;642
13.03.2016;08221000;Heidelberg, Stadtkreis;98081;70,4;68530;13166;8310;28076;5514;4189;9275
13.03.2016;08222000;Mannheim, Stadtkreis;196670;62,5;121725;23443;23340;33151;8935;5835;27021
13.03.2016;08225001;Adelsheim, Stadt;3537;64,1;1994;746;272;369;124;46;437
13.03.2016;08225002;Aglasterhausen;3666;67,2;2132;579;390;492;140;52;479
13.03.2016;08225009;Billigheim;4482;68,7;2710;957;382;493;168;59;651
13.03.2016;08225010;Binau;1087;67,4;577;139;132;104;43;14;145
13.03.2016;08225014;Buchen (Odenwald), Stadt;13753;61,7;7342;2858;753;1417;516;253;1545
13.03.2016;08225024;Fahrenbach;2207;68,9;1338;506;194;224;85;9;320
13.03.2016;08225032;Hardheim;5226;63,6;2742;1171;309;373;213;80;596
13.03.2016;08225033;Haßmersheim;3577;65,7;1987;478;368;432;154;60;495
13.03.2016;08225039;Höpfingen;2399;64,4;1303;557;166;199;102;18;261
13.03.2016;08225042;Hüffenhardt;1656;68,3;984;258;186;185;74;24;257
13.03.2016;08225052;Limbach;3564;69,1;2196;935;295;439;104;37;386
13.03.2016;08225058;Mosbach, Stadt;16912;61,5;8878;2345;1858;1908;574;250;1943
13.03.2016;08225060;Mudau;3929;67,7;2323;1070;211;436;132;33;441
13.03.2016;08225064;Neckargerach;1766;67,7;958;287;195;223;55;25;173
13.03.2016;08225067;Neckarzimmern;1101;60,3;584;137;143;111;36;21;136
13.03.2016;08225068;Neunkirchen;1457;67,1;826;237;158;179;64;18;170
13.03.2016;08225074;Obrigheim;3746;65,2;2023;569;323;428;183;44;476
13.03.2016;08225075;Osterburken, Stadt;4912;56,9;2405;881;275;470;159;78;542
13.03.2016;08225082;Rosenberg;1638;70,1;1018;343;144;239;75;23;194
13.03.2016;08225091;Seckach;3051;64,5;1771;593;252;396;72;55;403
13.03.2016;08225109;Walldürn, Stadt;8814;60,4;4488;1721;604;695;286;109;1073
13.03.2016;08225113;Zwingenberg;567;70,7;318;59;68;91;23;11;66
13.03.2016;08225114;Ravenstein, Stadt;2233;77,0;1556;651;138;296;121;17;333
13.03.2016;08225115;Schefflenz;3121;71,3;1989;588;349;454;106;42;450
13.03.2016;08225116;Schwarzach;2043;52,4;925;266;157;242;65;20;175
13.03.2016;08225117;Elztal;4669;70,7;2858;926;482;571;195;38;646
13.03.2016;08225118;Waldbrunn;3849;68,4;2214;709;424;475;138;35;433
13.03.2016;08226003;Altlußheim;4247;65,3;2236;500;386;566;140;78;566
13.03.2016;08226006;Bammental;4734;72,2;2832;875;369;905;155;85;443
13.03.2016;08226009;Brühl;10924;67,3;6143;1471;1002;1528;420;158;1564
13.03.2016;08226010;Dielheim;6602;73,1;4118;1422;396;1013;224;90;973
13.03.2016;08226012;Dossenheim;9101;74,0;5353;1311;677;2031;388;231;715
13.03.2016;08226013;Eberbach, Stadt;10685;60,9;5539;1253;1062;1551;400;187;1086
13.03.2016;08226017;Epfenbach;1913;69,9;1103;263;258;244;81;30;227
13.03.2016;08226018;Eppelheim, Stadt;10414;64,6;5603;1246;957;1743;370;273;1014
13.03.2016;08226020;Eschelbronn;1887;63,8;1012;245;171;210;70;31;285
13.03.2016;08226022;Gaiberg;1814;74,0;1093;249;162;355;113;31;183
13.03.2016;08226027;Heddesbach;383;60,2;199;81;21;34;10;0;53
13.03.2016;08226028;Heddesheim;8771;66,4;4607;1077;792;1185;393;117;1043
13.03.2016;08226029;Heiligkreuzsteinach;2063;67,8;1170;308;224;301;85;30;222
13.03.2016;08226031;Hemsbach, Stadt;8979;66,5;5088;1217;823;1372;350;161;1165
13.03.2016;08226032;Hockenheim, Stadt;15109;62,9;8072;2098;1211;2090;492;254;1927
13.03.2016;08226036;Ilvesheim;6738;68,7;3622;868;706;951;259;115;723
13.03.2016;08226037;Ketsch;9735;68,4;5539;1516;827;1310;399;152;1335
13.03.2016;08226038;Ladenburg, Stadt;8611;73,5;5229;1337;985;1664;348;136;759
13.03.2016;08226040;Laudenbach;4686;71,9;2855;787;459;731;150;75;653
13.03.2016;08226041;Leimen, Stadt;19156;58,1;9284;2231;1216;2457;624;368;2388
13.03.2016;08226046;Malsch;2682;74,4;1608;461;131;497;109;21;389
13.03.2016;08226048;Mauer;2977;76,5;1917;538;296;560;125;45;353
13.03.2016;08226049;Meckesheim;3899;68,2;2098;585;312;527;145;32;497
13.03.2016;08226054;Mühlhausen;6238;74,0;3834;1562;303;908;153;69;839
13.03.2016;08226055;Neckarbischofsheim, Stadt;2835;66,5;1634;406;290;361;120;30;427
13.03.2016;08226056;Neckargemünd, Stadt;10180;70,8;5995;1318;836;2213;452;246;930
13.03.2016;08226058;Neidenstein;1391;73,7;913;248;161;211;70;25;198
13.03.2016;08226059;Neulußheim;4828;65,3;2648;765;416;619;142;75;631
13.03.2016;08226060;Nußloch;8351;68,1;4822;1209;650;1473;444;137;909
13.03.2016;08226062;Oftersheim;8898;68,2;5198;1242;856;1379;362;152;1207
13.03.2016;08226063;Plankstadt;7498;69,9;4317;1112;672;1215;302;111;905
13.03.2016;08226065;Rauenberg, Stadt;6417;69,9;3737;1199;328;992;278;81;859
13.03.2016;08226066;Reichartshausen;1541;68,7;914;247;148;186;116;14;203
13.03.2016;08226068;Reilingen;5483;70,0;3214;835;445;856;203;80;795
13.03.2016;08226076;Sandhausen;11283;67,0;6428;1446;1064;1779;549;181;1409
13.03.2016;08226080;Schönau, Stadt;3400;64,2;1718;377;325;457;94;61;404
13.03.2016;08226081;Schönbrunn;2275;74,4;1443;408;226;390;102;26;291
13.03.2016;08226082;Schriesheim, Stadt;11312;71,4;6340;1676;871;2154;522;198;919
13.03.2016;08226084;Schwetzingen, Stadt;15481;64,6;8522;1893;1232;2607;601;322;1867
13.03.2016;08226085;Sinsheim, Stadt;25251;62,2;13287;3631;1712;3172;1098;376;3298
13.03.2016;08226086;Spechbach;1300;72,6;800;213;144;211;59;15;158
13.03.2016;08226091;Waibstadt, Stadt;4173;65,9;2303;688;299;601;164;42;509
13.03.2016;08226095;Walldorf, Stadt;10549;68,6;6295;1596;1083;1865;578;155;1018
13.03.2016;08226096;Weinheim, Stadt;31558;66,0;17287;4245;2590;4864;1631;581;3376
13.03.2016;08226097;Wiesenbach;2385;76,5;1525;401;247;461;116;41;259
13.03.2016;08226098;Wiesloch, Stadt;18583;65,5;10409;2609;1353;3539;656;330;1922
13.03.2016;08226099;Wilhelmsfeld;2446;67,9;1301;332;181;416;93;31;248
13.03.2016;08226101;Zuzenhausen;1658;70,0;983;310;147;254;72;15;185
13.03.2016;08226102;Angelbachtal;3758;67,0;2121;559;278;591;143;55;495
13.03.2016;08226103;St. Leon-Rot;10047;72,3;6125;2016;578;1603;420;115;1393
13.03.2016;08226104;Lobbach;1816;69,8;1087;316;171;254;62;34;250
13.03.2016;08226105;Edingen-Neckarhausen;10289;68,2;5468;1268;864;1815;466;159;896
13.03.2016;08226106;Helmstadt-Bargen;2844;66,6;1672;481;247;399;127;41;377
13.03.2016;08226107;Hirschberg an der Bergstraße;7357;73,3;4427;1194;609;1427;454;118;625
13.03.2016;08231000;Pforzheim, Stadtkreis;77102;62,0;47249;10381;5307;10942;5027;1773;13819
13.03.2016;08235006;Altensteig, Stadt;7276;65,8;4149;1445;502;733;349;89;1031
13.03.2016;08235007;Althengstett;5754;71,8;3477;1038;425;985;247;58;724
13.03.2016;08235008;Bad Liebenzell, Stadt;6525;68,4;3634;1090;295;1078;266;97;808
13.03.2016;08235018;Dobel;1702;63,2;885;224;108;232;71;21;229
13.03.2016;08235020;Ebhausen;3281;70,6;2020;689;237;370;150;27;547
13.03.2016;08235022;Egenhausen;1491;73,5;958;439;75;160;61;14;209
13.03.2016;08235025;Enzklösterle;925;70,0;540;218;58;98;77;3;86
13.03.2016;08235029;Gechingen;2716;73,4;1644;548;163;485;108;47;293
13.03.2016;08235032;Haiterbach, Stadt;3861;68,7;2256;848;263;352;173;31;589
13.03.2016;08235033;Bad Herrenalb, Stadt;5746;62,5;2820;690;308;804;233;95;690
13.03.2016;08235035;Höfen an der Enz;1236;66,4;702;209;85;145;47;22;194
13.03.2016;08235046;Nagold, Stadt;15414;63,2;8309;2303;1522;1540;712;238;1994
13.03.2016;08235047;Neubulach, Stadt;4096;75,1;2594;940;217;606;185;60;586
13.03.2016;08235050;Neuweiler;2404;75,1;1594;613;106;316;152;24;383
13.03.2016;08235055;Oberreichenbach;2143;70,3;1288;442;128;314;58;23;323
13.03.2016;08235057;Ostelsheim;1715;73,1;1047;315;115;325;104;23;165
13.03.2016;08235060;Rohrdorf;1362;67,7;807;281;96;143;73;28;186
13.03.2016;08235065;Schömberg;5646;61,1;2823;832;273;787;188;60;683
13.03.2016;08235066;Simmersfeld;1535;77,5;1079;432;84;191;106;9;257
13.03.2016;08235067;Simmozheim;2072;68,8;1180;319;124;429;84;29;195
13.03.2016;08235073;Unterreichenbach;1651;66,8;939;215;102;332;58;19;213
13.03.2016;08235079;Bad Wildbad, Stadt;7400;60,2;3685;1229;407;828;333;90;798
13.03.2016;08235080;Wildberg, Stadt;7305;69,1;4196;1337;498;1020;313;68;960
13.03.2016;08235084;Bad Teinach-Zavelstein, Stadt;2295;72,3;1403;495;155;329;99;19;306
13.03.2016;08235085;Calw, Stadt;15246;64,7;8449;2349;1052;2480;602;230;1736
13.03.2016;08236004;Birkenfeld;7430;70,3;4367;1095;544;1174;430;85;1039
13.03.2016;08236011;Eisingen;3531;66,0;1895;463;179;494;163;30;566
13.03.2016;08236013;Engelsbrand;3354;71,5;1910;439;186;545;230;30;480
13.03.2016;08236019;Friolzheim;2660;71,4;1583;435;201;486;168;20;273
13.03.2016;08236025;Heimsheim, Stadt;3404;68,9;1939;511;295;607;184;36;306
13.03.2016;08236028;Illingen;5342;73,3;3182;755;404;897;331;57;738
13.03.2016;08236030;Ispringen;4457;66,7;2446;535;288;669;241;69;644
13.03.2016;08236031;Kieselbronn;2299;70,9;1310;276;166;399;106;22;341
13.03.2016;08236033;Knittlingen, Stadt;5487;66,7;3054;677;422;881;220;83;771
13.03.2016;08236038;Maulbronn, Stadt;4400;72,0;2647;605;348;753;237;55;649
13.03.2016;08236039;Mönsheim;1942;74,2;1125;304;125;361;124;8;203
13.03.2016;08236040;Mühlacker, Stadt;16635;68,0;9620;2173;1524;2461;877;282;2303
13.03.2016;08236043;Neuenbürg, Stadt;5584;65,5;2950;652;353;844;294;72;735
13.03.2016;08236044;Neuhausen;4073;73,1;2527;683;248;636;285;55;620
13.03.2016;08236046;Niefern-Öschelbronn;8368;66,4;4444;993;506;1110;597;110;1128
13.03.2016;08236050;Ötisheim;3489;71,3;2064;507;268;502;169;53;565
13.03.2016;08236061;Sternenfels;2017;75,2;1265;228;221;349;115;46;306
13.03.2016;08236062;Tiefenbronn;3978;77,4;2592;633;284;783;283;45;564
13.03.2016;08236065;Wiernsheim;4967;70,7;2899;679;353;793;331;63;680
13.03.2016;08236067;Wimsheim;2067;74,9;1254;328;124;379;150;14;259
13.03.2016;08236068;Wurmberg;2257;73,7;1390;476;132;314;97;19;352
13.03.2016;08236070;Keltern;7211;72,9;4360;1084;570;1237;402;78;989
13.03.2016;08236071;Remchingen;8828;71,1;5159;1313;593;1269;457;109;1418
13.03.2016;08236072;Straubenhardt;8378;69,7;4833;1182;574;1392;510;117;1058
13.03.2016;08236073;Neulingen;5096;71,0;3173;742;350;806;335;51;889
13.03.2016;08236074;Kämpfelbach;4797;74,4;2870;800;329;713;238;55;735
13.03.2016;08236075;Ölbronn-Dürrn;2606;73,2;1608;378;189;419;160;33;429
13.03.2016;08236076;Königsbach-Stein;7641;69,0;4269;1100;552;1094;409;59;1055
13.03.2016;08237002;Alpirsbach, Stadt;4792;64,4;2650;634;434;667;281;48;586
13.03.2016;08237004;Baiersbronn;11223;63,3;5983;2282;673;1136;858;74;960
13.03.2016;08237008;Betzweiler-Wälde;-;-;-;-;-;-;-;-;-
13.03.2016;08237019;Dornstetten, Stadt;5836;62,4;3169;898;376;651;396;80;768
13.03.2016;08237024;Empfingen;3027;65,6;1711;472;158;422;207;24;428
13.03.2016;08237027;Eutingen im Gäu;4078;73,3;2537;663;243;622;373;39;597
13.03.2016;08237028;Freudenstadt, Stadt;16288;60,1;8132;2229;1154;1730;1005;245;1769
13.03.2016;08237030;Glatten;1813;70,0;1107;332;94;175;160;11;335
13.03.2016;08237032;Grömbach;482;67,0;291;95;20;38;57;3;78
13.03.2016;08237040;Horb am Neckar, Stadt;18085;66,7;10323;2814;991;2395;1402;209;2512
13.03.2016;08237045;Loßburg;5826;68,7;3438;1076;475;589;466;46;786
13.03.2016;08237054;Pfalzgrafenweiler;4989;67,4;3028;1021;286;562;327;54;778
13.03.2016;08237061;Schopfloch;1957;69,8;1224;439;75;211;169;16;314
13.03.2016;08237072;Wörnersberg;167;64,9;96;48;6;4;10;1;27
13.03.2016;08237073;Seewald;1696;65,9;946;385;79;150;138;16;178
13.03.2016;08237074;Waldachtal;4504;68,5;2619;844;183;444;354;38;756
13.03.2016;08237075;Bad Rippoldsau-Schapbach;1686;70,7;1042;385;122;329;95;9;102
13.03.2016;08311000;Freiburg im Breisgau, Stadtkreis;154424;71,3;109369;18012;14616;47212;6728;9159;13642
13.03.2016;08315003;Au;1059;79,4;614;157;50;236;70;29;72
13.03.2016;08315004;Auggen;1921;63,8;1006;271;116;354;92;18;155
13.03.2016;08315006;Bad Krozingen, Stadt;13961;62,0;7121;1829;862;2435;576;242;1177
13.03.2016;08315007;Badenweiler;3088;66,7;1644;389;209;658;134;34;220
13.03.2016;08315008;Ballrechten-Dottingen;1814;75,7;1115;398;116;406;58;19;118
13.03.2016;08315013;Bötzingen;3754;66,6;2100;736;312;520;148;33;351
13.03.2016;08315014;Bollschweil;1758;75,5;1063;305;119;412;65;35;127
13.03.2016;08315015;Breisach am Rhein, Stadt;10852;65,8;5975;1622;876;1857;370;160;1090
13.03.2016;08315016;Breitnau;1253;71,3;737;266;45;197;99;15;115
13.03.2016;08315020;Buchenbach;2601;66,0;1440;475;140;570;60;41;154
13.03.2016;08315022;Buggingen;3096;64,1;1714;481;236;575;120;55;247
13.03.2016;08315028;Ebringen;2154;75,9;1322;366;150;496;94;35;181
13.03.2016;08315030;Eichstetten am Kaiserstuhl;2531;73,2;1510;454;182;465;138;25;246
13.03.2016;08315031;Eisenbach (Hochschwarzwald);1607;66,7;920;276;105;287;66;15;171
13.03.2016;08315033;Eschbach;1791;67,9;1034;252;116;380;54;30;202
13.03.2016;08315037;Feldberg (Schwarzwald);1240;62,4;551;223;57;143;47;21;60
13.03.2016;08315039;Friedenweiler;1506;67,2;852;260;110;286;53;17;126
13.03.2016;08315041;Glottertal;2404;70,9;1474;506;116;512;114;34;192
13.03.2016;08315043;Gottenheim;2032;71,3;1174;374;190;373;85;19;133
13.03.2016;08315047;Gundelfingen;8872;72,0;5128;1076;700;2072;395;181;704
13.03.2016;08315048;Hartheim am Rhein;3407;63,9;1857;633;191;535;134;33;331
13.03.2016;08315050;Heitersheim, Stadt;4444;70,6;2544;640;344;953;181;60;366
13.03.2016;08315051;Heuweiler;884;74,7;520;171;46;210;24;18;51
13.03.2016;08315052;Hinterzarten;1727;68,6;901;262;103;319;113;21;83
13.03.2016;08315056;Horben;835;70,9;431;105;53;172;33;7;61
13.03.2016;08315059;Ihringen;4640;72,3;2636;769;415;811;195;57;389
13.03.2016;08315064;Kirchzarten;7630;74,7;4368;1048;572;1860;314;146;428
13.03.2016;08315068;Lenzkirch;3640;59,1;1758;540;196;583;128;43;268
13.03.2016;08315070;Löffingen, Stadt;5699;64,7;3093;891;406;902;268;91;535
13.03.2016;08315072;Merdingen;2032;71,1;1193;411;180;346;83;20;153
13.03.2016;08315073;Merzhausen;3966;74,4;2140;409;288;980;179;104;180
13.03.2016;08315074;Müllheim, Stadt;13551;62,9;7262;1658;839;2904;497;293;1071
13.03.2016;08315076;Neuenburg am Rhein, Stadt;8771;61,9;4421;1230;631;1359;250;121;830
13.03.2016;08315084;Oberried;2080;76,4;1301;495;131;448;79;26;122
13.03.2016;08315089;Pfaffenweiler;1976;74,4;1246;397;134;460;83;28;144
13.03.2016;08315094;St. Märgen;1376;69,3;808;324;71;253;63;10;87
13.03.2016;08315095;St. Peter;1957;71,2;1143;394;94;401;75;36;143
13.03.2016;08315098;Schallstadt;4569;71,3;2694;652;348;1046;189;85;374
13.03.2016;08315102;Schluchsee;1751;67,9;985;380;135;270;75;12;113
13.03.2016;08315107;Sölden;959;78,2;570;157;73;221;45;21;53
13.03.2016;08315108;Staufen im Breisgau, Stadt;5865;71,6;3247;772;369;1473;214;79;340
13.03.2016;08315109;Stegen;3340;74,0;2012;795;241;492;153;66;265
13.03.2016;08315111;Sulzburg, Stadt;1985;74,6;1179;282;152;503;70;32;140
13.03.2016;08315113;Titisee-Neustadt, Stadt;8584;57,1;4016;1190;502;1276;297;105;646
13.03.2016;08315115;Umkirch;3913;59,0;1929;433;283;569;155;59;430
13.03.2016;08315125;Wittnau;1146;80,3;710;195;74;278;78;20;65
13.03.2016;08315130;Münstertal/Schwarzwald;3877;67,0;2113;667;303;747;100;43;253
