GENESIS-Tabelle: 14342-01-02-5
Landtagswahlen: Brandenburg- Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Brandenburg;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
14.09.2014;12062492;Tröbitz;645;40,8;252;67;57;7;3;43;75
14.09.2014;12062500;Uebigau-Wahrenbrück;4906;50,9;2451;714;753;75;52;389;468
14.09.2014;12063036;Brieselang;9330;46,6;4278;987;1312;407;95;572;905
14.09.2014;12063056;Dallgow-Döberitz;7281;49,4;3557;1138;1024;414;58;325;598
14.09.2014;12063080;Falkensee;33954;51,8;17400;4649;4621;2556;359;2051;3164
14.09.2014;12063088;Friesack;2149;32,9;688;140;242;17;7;125;157
14.09.2014;12063094;Gollenberg;388;38,1;147;27;61;8;2;31;18
14.09.2014;12063112;Großderschau;410;41,2;168;27;73;11;2;36;19
14.09.2014;12063134;Havelaue;773;42,8;325;79;91;33;18;53;51
14.09.2014;12063142;Wiesenaue;655;44,3;284;72;96;13;2;42;59
14.09.2014;12063148;Ketzin;5570;40,6;2229;469;888;120;53;360;339
14.09.2014;12063161;Kleßen-Görne;307;53,7;160;44;61;3;1;27;24
14.09.2014;12063165;Kotzen;489;40,7;194;45;58;9;2;37;43
14.09.2014;12063186;Märkisch Luch;1104;39,9;427;95;127;29;9;80;87
14.09.2014;12063189;Milower Land;3791;49,5;1850;482;579;52;21;369;347
14.09.2014;12063202;Mühlenberge;646;42,0;265;55;97;15;1;52;45
14.09.2014;12063208;Nauen;14322;37,0;5204;1001;1963;247;45;938;1010
14.09.2014;12063212;Nennhausen;1634;44,0;706;159;212;31;7;149;148
14.09.2014;12063228;Paulinenaue;1065;41,2;430;80;166;28;4;67;85
14.09.2014;12063240;Pessin;565;33,5;187;36;73;11;1;38;28
14.09.2014;12063244;Premnitz;7449;45,3;3319;685;1145;61;44;887;497
14.09.2014;12063252;Rathenow;21142;41,9;8746;1962;2488;264;124;2416;1492
14.09.2014;12063256;Retzow, b Nauen;438;39,0;166;23;78;4;2;26;33
14.09.2014;12063260;Rhinow;1436;33,7;473;94;149;12;9;118;91
14.09.2014;12063273;Schönwalde-Glien;7742;54,3;4145;1231;1224;455;49;432;754
14.09.2014;12063274;Seeblick;798;40,5;316;69;92;22;7;77;49
14.09.2014;12063293;Stechow-Ferchesar;755;45,0;335;65;99;11;9;97;54
14.09.2014;12063357;Wustermark;6745;46,3;3086;712;921;228;43;560;622
14.09.2014;12064009;Alt Tucheband;681;41,7;278;53;88;9;4;69;55
14.09.2014;12064029;Altlandsberg;7615;44,8;3373;676;1097;148;42;752;658
14.09.2014;12064044;Bad Freienwalde (Oder);10698;38,7;4094;884;1461;104;48;898;699
14.09.2014;12064053;Beiersdorf-Freudenberg;492;48,0;234;54;85;9;1;36;49
14.09.2014;12064057;Bleyen-Genschmar;413;43,3;178;48;46;6;1;44;33
14.09.2014;12064061;Bliesdorf;752;33,8;252;58;86;4;3;42;59
14.09.2014;12064084;Buckow (Märkische Schweiz);1282;36,9;465;102;163;43;6;99;52
14.09.2014;12064125;Falkenberg;1952;35,6;679;132;192;19;10;143;183
14.09.2014;12064128;Falkenhagen, b Seelow;625;42,4;260;66;77;14;3;32;68
14.09.2014;12064130;Fichtenhöhe;434;50,0;214;57;54;0;6;33;64
14.09.2014;12064136;Fredersdorf-Vogelsdorf;11103;45,9;5033;1154;1474;299;71;1052;983
14.09.2014;12064153;Garzau-Garzin;449;43,2;190;25;53;18;2;49;43
14.09.2014;12064172;Golzow;741;38,7;282;63;86;9;11;55;58
14.09.2014;12064190;Gusow-Platkow;1084;39,7;421;94;135;12;1;83;96
14.09.2014;12064205;Heckelberg-Brunow;603;36,0;211;46;57;13;2;54;39
14.09.2014;12064222;Höhenland;892;42,0;369;81;125;19;6;73;65
14.09.2014;12064227;Hoppegarten;14586;45,1;6517;1199;1713;364;95;1885;1261
14.09.2014;12064266;Küstriner Vorland;2169;35,9;760;157;216;15;7;154;211
14.09.2014;12064268;Lebus;2696;45,3;1193;285;369;45;17;156;321
14.09.2014;12064274;Letschin;3577;48,9;1719;376;646;77;19;286;315
14.09.2014;12064288;Lietzen;535;36,3;193;28;68;12;1;28;56
14.09.2014;12064290;Lindendorf;1195;50,0;587;131;182;37;5;67;165
14.09.2014;12064303;Märkische Höhe;521;46,4;240;61;85;19;3;36;36
14.09.2014;12064317;Müncheberg;5734;48,1;2719;552;853;189;29;529;567
14.09.2014;12064336;Neuenhagen bei Berlin;14836;49,5;7265;1435;2012;650;129;1732;1307
14.09.2014;12064340;Neuhardenberg;2126;38,9;808;183;229;30;13;188;165
14.09.2014;12064349;Neulewin;824;39,6;320;80;138;8;3;39;52
14.09.2014;12064365;Neutrebbin;1245;38,9;472;119;167;26;5;56;99
14.09.2014;12064370;Oberbarnim;1212;40,3;480;90;185;45;3;93;64
14.09.2014;12064371;Oderaue;1435;44,7;635;165;225;18;13;111;103
14.09.2014;12064380;Petershagen/Eggersdorf;12223;51,1;6168;1288;1775;372;92;1437;1204
14.09.2014;12064388;Podelzig;745;37,4;275;67;84;14;2;47;61
14.09.2014;12064393;Prötzel;834;42,7;349;50;128;11;11;85;64
14.09.2014;12064408;Rehfelde;3996;36,7;1450;309;441;66;14;325;295
14.09.2014;12064417;Reichenow-Möglin;503;46,3;230;44;96;20;3;40;27
14.09.2014;12064420;Reitwein;391;47,3;181;42;55;8;2;24;50
14.09.2014;12064428;Rüdersdorf bei Berlin;13162;37,4;4828;1001;1647;199;49;982;950
14.09.2014;12064448;Seelow;4617;43,3;1953;362;626;44;25;474;422
14.09.2014;12064472;Strausberg;22023;44,6;9719;1433;3061;385;112;3047;1681
14.09.2014;12064480;Treplin;332;50,0;163;36;40;8;2;29;48
14.09.2014;12064482;Vierlinden;1228;45,5;546;114;180;26;6;111;109
14.09.2014;12064484;Waldsieversdorf;713;40,7;281;69;91;14;4;53;50
14.09.2014;12064512;Wriezen;6363;36,9;2305;477;929;55;102;357;385
14.09.2014;12064538;Zechin;575;43,0;242;54;83;11;3;41;50
14.09.2014;12064539;Zeschdorf;1086;45,1;481;77;155;6;10;105;128
14.09.2014;12065036;Birkenwerder;6440;57,1;3648;754;1099;437;70;621;667
14.09.2014;12065084;Fürstenberg/Havel;5232;43,1;2207;669;674;116;24;350;374
14.09.2014;12065096;Glienicke/Nordbahn;9518;52,3;4937;1505;1489;512;130;530;771
14.09.2014;12065100;Gransee;5004;33,7;1660;433;582;43;10;287;305
14.09.2014;12065117;Großwoltersdorf;719;47,6;339;72;100;21;0;81;65
14.09.2014;12065136;Hennigsdorf;21829;41,9;9031;1500;3592;552;105;1506;1776
14.09.2014;12065144;Hohen Neuendorf;20528;55,5;11286;2892;3316;1228;217;1852;1781
14.09.2014;12065165;Kremmen;6086;47,5;2837;568;996;168;40;431;634
14.09.2014;12065180;Leegebruch;5558;51,9;2813;681;880;115;44;526;567
14.09.2014;12065193;Liebenwalde;3637;42,8;1533;402;486;57;27;299;262
14.09.2014;12065198;Löwenberger Land;6928;47,5;3211;797;1187;115;30;547;535
14.09.2014;12065225;Mühlenbecker Land;11972;49,7;5881;1519;1712;538;97;922;1093
14.09.2014;12065251;Oberkrämer;9028;50,1;4453;1278;1388;350;69;437;931
14.09.2014;12065256;Oranienburg;36118;43,2;15385;2994;4842;843;186;3273;3247
14.09.2014;12065276;Schönermark, b Gransee;358;31,3;111;33;28;2;3;19;26
14.09.2014;12065301;Sonnenberg;727;43,9;309;97;101;8;5;42;56
14.09.2014;12065310;Stechlin;1059;44,1;461;121;159;26;5;80;70
14.09.2014;12065332;Velten;9942;37,6;3691;839;1198;216;49;566;823
14.09.2014;12065356;Zehdenick;11829;36,8;4286;1099;1600;122;48;743;674
14.09.2014;12066008;Altdöbern;2252;37,5;827;179;336;19;8;136;149
14.09.2014;12066041;Bronkow;530;49,4;260;63;79;13;3;57;45
14.09.2014;12066052;Calau;7052;53,1;3689;973;1282;132;39;675;588
14.09.2014;12066064;Frauendorf, OL;619;48,9;297;128;85;3;1;32;48
14.09.2014;12066104;Großkmehlen;948;46,8;436;145;138;12;3;36;102
14.09.2014;12066112;Großräschen;7811;45,1;3459;742;1454;92;24;542;605
14.09.2014;12066116;Grünewald;484;53,7;256;54;73;9;2;30;88
14.09.2014;12066120;Guteborn;483;45,5;215;72;64;1;0;31;47
14.09.2014;12066124;Hermsdorf;700;50,9;353;146;117;2;3;27;58
14.09.2014;12066132;Hohenbocka;858;45,2;386;127;90;11;5;46;107
14.09.2014;12066168;Kroppen;601;56,4;336;135;73;1;5;34;88
14.09.2014;12066176;Lauchhammer;13612;40,8;5461;1392;1734;111;59;1081;1084
14.09.2014;12066188;Lindenau;623;51,0;314;125;89;4;1;33;62
14.09.2014;12066196;Lübbenau/Spreewald;14160;51,4;7179;1795;2691;175;70;1226;1222
14.09.2014;12066202;Luckaitztal;749;52,6;388;77;167;8;1;65;70
14.09.2014;12066226;Neu-Seeland;539;53,1;281;56;113;19;3;40;50
14.09.2014;12066228;Neupetershain;1110;36,3;399;84;150;19;1;56;89
14.09.2014;12066240;Ortrand;1895;39,1;730;284;190;22;21;80;133
14.09.2014;12066272;Ruhland;3258;36,1;1161;370;393;18;15;147;218
14.09.2014;12066285;Schipkau;6013;47,8;2822;616;1022;67;34;500;583
14.09.2014;12066292;Schwarzbach, b Ruhland;599;56,1;330;108;99;11;3;39;70
14.09.2014;12066296;Schwarzheide;5009;44,1;2181;558;775;35;43;354;416
14.09.2014;12066304;Senftenberg;21592;49,7;10506;2132;4257;290;71;1934;1822
14.09.2014;12066316;Tettau, b Ruhland;695;40,9;279;121;74;2;8;27;47
14.09.2014;12066320;Vetschau/Spreewald;7278;52,0;3723;853;1441;178;43;555;653
14.09.2014;12067024;Bad Saarow;4356;39,4;1691;450;448;63;32;407;291
14.09.2014;12067036;Beeskow;6878;48,4;3284;730;1070;146;57;594;687
14.09.2014;12067040;Berkenbrück;867;43,7;373;74;124;20;2;61;92
14.09.2014;12067072;Briesen (Mark);2433;40,9;975;220;325;36;14;151;229
14.09.2014;12067076;Brieskow-Finkenheerd;2057;44,7;898;218;245;29;8;148;250
14.09.2014;12067112;Diensdorf-Radlow;514;44,0;222;56;64;9;3;43;47
14.09.2014;12067120;Eisenhüttenstadt;23693;41,9;9747;1692;2806;224;85;1914;3026
14.09.2014;12067124;Erkner;10114;46,0;4582;685;1452;239;51;1239;916
14.09.2014;12067137;Friedland, Mark;2699;59,8;1587;434;465;59;28;233;368
14.09.2014;12067144;Fürstenwalde/Spree;26344;39,3;10179;2043;2909;547;191;2093;2396
14.09.2014;12067173;Gosen-Neu Zittau;2519;33,5;832;157;286;35;8;164;182
14.09.2014;12067180;Groß Lindow;1496;45,7;678;199;177;20;3;105;174
14.09.2014;12067201;Grünheide (Mark);6967;51,0;3503;634;1097;228;55;782;707
14.09.2014;12067205;Grunow-Dammendorf;471;46,9;214;52;41;12;1;44;64
14.09.2014;12067237;Jacobsdorf;1642;45,2;736;212;205;21;8;114;176
14.09.2014;12067288;Langewahl;719;48,3;342;64;116;4;4;65;89
14.09.2014;12067292;Lawitz;546;58,8;320;71;79;5;2;40;123
14.09.2014;12067310;Madlitz-Wilmersdorf;-;-;-;-;-;-;-;-;-
14.09.2014;12067324;Mixdorf;819;52,1;421;107;104;19;7;60;124
14.09.2014;12067336;Müllrose;3950;39,9;1558;344;401;56;18;298;441
14.09.2014;12067338;Neißemünde;1430;50,2;706;154;210;24;16;95;207
14.09.2014;12067357;Neuzelle;3706;50,6;1844;466;449;49;43;236;601
14.09.2014;12067397;Ragow-Merz;440;48,9;211;54;56;8;5;42;46
14.09.2014;12067408;Rauen;1699;46,3;776;197;257;35;12;108;167
14.09.2014;12067413;Reichenwalde;964;44,8;421;115;147;23;4;68;64
14.09.2014;12067426;Rietz-Neuendorf;3615;53,7;1911;427;543;105;28;312;496
14.09.2014;12067438;Schlaubetal;1624;46,4;742;177;181;10;8;105;261
14.09.2014;12067440;Schöneiche bei Berlin;10405;52,3;5378;916;1495;490;74;1183;1220
14.09.2014;12067458;Siehdichum;1381;50,8;687;187;167;17;11;103;202
14.09.2014;12067469;Spreenhagen;2829;41,2;1150;222;387;44;9;225;263
14.09.2014;12067473;Steinhöfel, b Fürstenwalde, Spree;3694;49,9;1805;340;619;98;14;292;442
14.09.2014;12067481;Storkow (Mark);7718;52,2;3971;757;1276;147;36;753;1002
14.09.2014;12067493;Tauche;3384;50,3;1668;409;534;75;19;264;367
14.09.2014;12067508;Vogelsang, a d Oder;659;44,2;288;71;63;6;4;45;99
14.09.2014;12067520;Wendisch Rietz;1313;37,1;479;130;128;13;10;105;93
14.09.2014;12067528;Wiesenau;1120;48,8;539;150;115;16;7;71;180
14.09.2014;12067544;Woltersdorf, b Erkner;6705;52,8;3502;681;1030;288;45;768;690
14.09.2014;12067552;Ziltendorf;1372;46,3;626;150;171;17;8;75;205
14.09.2014;12068052;Breddin;769;38,1;289;79;96;20;1;62;31
14.09.2014;12068072;Dabergotz;502;40,4;201;56;56;4;1;34;50
