GENESIS-Tabelle: 14339-01-02-5
Landtagswahlen: Bayern - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Bayern;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
15.09.2013;09473174;Weidhausen b.Coburg;2583;58,1;1482;665;424;85;30;38;242
15.09.2013;09473175;Weitramsdorf;3971;61,3;2401;1039;671;179;72;70;371
15.09.2013;09473444;Gem.fr. Geb. Coburg;0;0,0;0;0;0;0;0;0;0
15.09.2013;09474119;Dormitz;1662;75,1;1236;496;226;109;30;21;354
15.09.2013;09474121;Ebermannstadt, St;5550;67,7;3712;1545;452;330;103;55;1228
15.09.2013;09474122;Effeltrich;2107;72,1;1508;573;186;133;46;23;549
15.09.2013;09474123;Eggolsheim, M;5061;71,1;3549;1732;403;287;64;45;1020
15.09.2013;09474124;Egloffstein, M;1566;68,1;1051;361;160;80;16;15;420
15.09.2013;09474126;Forchheim, GKSt;23360;62,3;14354;5492;2928;1728;481;332;3394
15.09.2013;09474129;Gößweinstein, M;3300;65,1;2117;912;229;83;31;30;834
15.09.2013;09474132;Gräfenberg, St;3240;65,1;2079;735;347;179;41;35;743
15.09.2013;09474133;Hallerndorf;3234;69,3;2216;966;250;146;43;52;760
15.09.2013;09474134;Hausen;2931;72,6;2092;860;346;265;42;52;528
15.09.2013;09474135;Heroldsbach;3958;71,4;2789;1259;388;326;51;47;718
15.09.2013;09474137;Hetzles;1043;73,8;764;329;64;48;17;8;299
15.09.2013;09474138;Hiltpoltstein, M;1283;70,5;891;344;116;63;23;21;326
15.09.2013;09474140;Igensdorf, M;3890;71,5;2745;1023;486;317;64;56;800
15.09.2013;09474143;Kirchehrenbach;1858;75,0;1376;635;214;90;51;12;376
15.09.2013;09474144;Kleinsendelbach;1202;77,0;916;369;116;86;30;20;296
15.09.2013;09474145;Kunreuth;1092;76,0;817;379;86;71;19;9;254
15.09.2013;09474146;Langensendelbach;2281;79,5;1792;717;322;194;68;19;473
15.09.2013;09474147;Leutenbach;1352;71,2;951;383;83;54;21;19;392
15.09.2013;09474154;Neunkirchen a.Brand, M;6158;72,1;4386;1635;814;455;137;74;1272
15.09.2013;09474156;Obertrubach;1738;69,3;1191;573;107;36;12;18;446
15.09.2013;09474158;Pinzberg;1555;76,4;1173;388;96;69;20;15;586
15.09.2013;09474160;Poxdorf;1209;79,0;945;429;154;102;31;9;222
15.09.2013;09474161;Pretzfeld, M;1934;69,5;1321;512;166;104;29;31;480
15.09.2013;09474168;Unterleinleiter;957;68,7;646;267;89;38;11;10;233
15.09.2013;09474171;Weilersbach;1650;67,3;1090;440;132;68;117;19;316
15.09.2013;09474173;Weißenohe;884;67,0;586;183;98;67;15;12;212
15.09.2013;09474175;Wiesenthau;1364;75,9;1024;383;112;106;36;10;378
15.09.2013;09474176;Wiesenttal, M;1960;70,4;1361;586;148;96;29;28;475
15.09.2013;09475112;Bad Steben, M;2859;72,6;2031;933;698;90;36;43;232
15.09.2013;09475113;Berg;1873;65,7;1191;533;372;41;32;26;188
15.09.2013;09475120;Döhlau;3225;68,8;2177;937;612;126;51;51;401
15.09.2013;09475123;Feilitzsch;2308;62,6;1409;587;344;85;28;36;331
15.09.2013;09475127;Gattendorf;859;68,3;577;274;138;41;9;19;97
15.09.2013;09475128;Geroldsgrün;2483;65,9;1611;679;657;44;12;22;198
15.09.2013;09475136;Helmbrechts, St;7152;58,5;4128;1913;1261;150;84;111;611
15.09.2013;09475137;Issigau;863;69,2;581;254;204;28;8;14;75
15.09.2013;09475141;Köditz;2069;64,3;1311;571;350;65;19;27;280
15.09.2013;09475142;Konradsreuth;2639;63,9;1664;800;450;76;36;35;268
15.09.2013;09475145;Leupoldsgrün;1043;72,5;739;297;277;36;13;14;104
15.09.2013;09475146;Lichtenberg, St;904;67,9;599;236;219;31;10;15;89
15.09.2013;09475154;Münchberg, St;8214;62,4;5048;1981;1430;212;98;130;1199
15.09.2013;09475156;Naila, St;6392;61,3;3848;1617;1241;182;71;62;676
15.09.2013;09475158;Oberkotzau, M;4399;60,2;2609;1148;681;160;69;71;482
15.09.2013;09475161;Regnitzlosau;1933;73,3;1396;710;252;69;34;23;309
15.09.2013;09475162;Rehau, St;7160;63,5;4441;1900;1156;278;181;132;795
15.09.2013;09475165;Schauenstein, St;1674;68,2;1121;444;381;43;14;28;213
15.09.2013;09475168;Schwarzenbach a.d.Saale, St;5656;63,5;3522;1356;1103;192;78;166;629
15.09.2013;09475169;Schwarzenbach a.Wald, St;3892;61,7;2349;1123;816;52;36;59;264
15.09.2013;09475171;Selbitz, St;3636;66,3;2357;883;1049;87;30;45;263
15.09.2013;09475174;Sparneck, M;1378;66,5;903;384;266;50;13;25;167
15.09.2013;09475175;Stammbach, M;1985;65,3;1283;543;354;43;24;41;279
15.09.2013;09475181;Töpen;873;71,8;612;274;166;32;12;14;116
15.09.2013;09475182;Trogen;1210;67,4;799;349;185;39;12;23;193
15.09.2013;09475184;Weißdorf;991;68,1;665;283;183;41;11;14;134
15.09.2013;09475189;Zell im Fichtelgebirge, M;1698;61,7;1030;466;271;41;23;36;195
15.09.2013;09475444;Gem.fr. Geb. Hof;0;0,0;0;0;0;0;0;0;0
15.09.2013;09476145;Kronach, St;14072;61,0;8411;3983;2035;467;208;149;1571
15.09.2013;09476146;Küps, M;6296;59,3;3641;1304;1434;138;75;71;620
15.09.2013;09476152;Ludwigsstadt, St;2816;63,2;1735;686;640;48;51;25;285
15.09.2013;09476154;Mitwitz, M;2348;64,5;1491;595;424;171;32;27;244
15.09.2013;09476159;Nordhalben, M;1496;67,5;988;405;280;29;18;26;231
15.09.2013;09476164;Pressig, M;3369;64,8;2141;1162;392;53;86;18;431
15.09.2013;09476166;Reichenbach;620;57,9;351;126;152;10;4;6;54
15.09.2013;09476171;Schneckenlohe;905;61,0;543;265;181;30;7;13;47
15.09.2013;09476175;Steinbach a.Wald;2607;70,2;1787;972;463;28;37;14;274
15.09.2013;09476177;Steinwiesen, M;2943;70,2;2003;1263;351;59;18;21;292
15.09.2013;09476178;Stockheim;4230;67,0;2772;1329;579;93;64;38;670
15.09.2013;09476179;Tettau, M;1750;67,2;1151;318;532;42;36;20;203
15.09.2013;09476180;Teuschnitz, St;1746;59,4;1012;496;259;24;19;7;208
15.09.2013;09476182;Tschirn;492;65,9;315;185;55;6;2;4;64
15.09.2013;09476183;Marktrodach, M;3110;63,2;1911;787;596;116;45;29;339
15.09.2013;09476184;Wallenfels, St;2426;61,1;1454;845;289;47;26;18;231
15.09.2013;09476185;Weißenbrunn;2475;58,8;1417;580;473;74;28;23;241
15.09.2013;09476189;Wilhelmsthal;3188;67,4;2075;1376;289;54;28;16;313
15.09.2013;09476444;Gem.fr. Geb. Kronach;0;0,0;0;0;0;0;0;0;0
15.09.2013;09477117;Grafengehaig, M;781;61,1;471;245;109;17;8;11;81
15.09.2013;09477118;Guttenberg;450;69,3;309;166;86;3;3;4;49
15.09.2013;09477119;Harsdorf;824;72,8;591;284;155;30;8;5;110
15.09.2013;09477121;Himmelkron;2812;57,3;1600;808;388;71;40;42;252
15.09.2013;09477124;Kasendorf, M;2013;64,6;1286;622;321;55;47;24;217
15.09.2013;09477127;Ködnitz;1339;70,5;933;449;243;46;33;15;148
15.09.2013;09477128;Kulmbach, GKSt;21721;61,6;13128;5662;4541;650;469;335;1472
15.09.2013;09477129;Kupferberg, St;902;66,9;594;312;158;15;6;10;93
15.09.2013;09477135;Ludwigschorgast, M;824;71,2;580;281;208;17;12;10;53
15.09.2013;09477136;Mainleus, M;5226;63,5;3271;1415;1018;177;93;67;503
15.09.2013;09477138;Marktleugast, M;2769;59,2;1619;837;378;30;35;41;300
15.09.2013;09477139;Marktschorgast, M;1168;66,6;769;326;234;30;12;19;150
15.09.2013;09477142;Neudrossenfeld;3106;66,3;2042;973;457;131;62;28;393
15.09.2013;09477143;Neuenmarkt;2442;65,4;1575;613;543;81;45;45;250
15.09.2013;09477148;Presseck, M;1591;67,8;1062;562;292;17;12;13;168
15.09.2013;09477151;Rugendorf;836;68,9;568;289;116;14;15;5;130
15.09.2013;09477156;Stadtsteinach, St;2695;64,6;1720;831;345;41;21;20;462
15.09.2013;09477157;Thurnau, M;3483;67,2;2310;1083;583;121;88;37;399
15.09.2013;09477158;Trebgast;1368;70,2;949;402;297;57;34;19;141
15.09.2013;09477159;Untersteinach;1556;67,4;1033;403;374;39;31;14;173
15.09.2013;09477163;Wirsberg, M;1576;58,6;906;342;280;32;28;14;211
15.09.2013;09477164;Wonsees, M;913;67,7;610;371;98;23;18;7;93
15.09.2013;09478111;Altenkunstadt;4439;61,4;2668;1158;730;103;47;44;588
15.09.2013;09478116;Burgkunstadt, St;5355;62,4;3274;1356;845;122;62;58;832
15.09.2013;09478120;Ebensfeld, M;4590;68,8;3117;1766;417;134;45;56;700
15.09.2013;09478127;Hochstadt a.Main;1365;66,8;889;518;154;18;10;12;178
15.09.2013;09478139;Lichtenfels, St;16205;58,4;9300;4427;2165;467;162;150;1931
15.09.2013;09478143;Marktgraitz, M;1030;59,3;599;323;116;18;19;12;113
15.09.2013;09478144;Marktzeuln, M;1250;61,1;745;371;189;32;13;15;126
15.09.2013;09478145;Michelau i.OFr.;5327;57,4;3006;1434;828;92;38;43;573
15.09.2013;09478155;Redwitz a.d.Rodach;2671;62,6;1645;704;573;37;25;20;288
15.09.2013;09478165;Bad Staffelstein, St;8565;66,7;5621;3223;925;259;92;63;1060
15.09.2013;09478176;Weismain, St;3895;65,1;2506;1411;470;72;47;23;484
15.09.2013;09478444;Gem.fr. Geb. Lichtenfels;0;0,0;0;0;0;0;0;0;0
15.09.2013;09479111;Bad Alexandersbad;878;53,8;462;256;85;28;8;17;68
15.09.2013;09479112;Arzberg, St;4408;59,1;2567;1101;933;134;26;66;308
15.09.2013;09479126;Höchstädt i.Fichtelgebirge;943;67,9;628;288;168;37;6;6;124
15.09.2013;09479127;Hohenberg a.d.Eger, St;1154;69,1;781;311;287;40;13;23;108
15.09.2013;09479129;Kirchenlamitz, St;2708;66,5;1774;866;505;67;21;54;263
15.09.2013;09479135;Marktleuthen, St;2679;64,8;1706;757;531;71;22;44;283
15.09.2013;09479136;Marktredwitz, GKSt;13714;57,4;7749;3602;2111;571;133;231;1102
15.09.2013;09479138;Nagel;1508;62,5;913;502;153;65;16;19;159
15.09.2013;09479145;Röslau;1733;69,8;1187;546;348;64;17;32;181
15.09.2013;09479147;Schirnding, M;1001;65,2;642;328;190;19;8;12;87
15.09.2013;09479150;Schönwald, St;2695;63,9;1696;735;498;86;32;38;308
15.09.2013;09479152;Selb, GKSt;12403;59,4;7248;3164;1639;336;114;184;1812
15.09.2013;09479158;Thiersheim, M;1588;71,0;1108;514;350;49;18;13;165
15.09.2013;09479159;Thierstein, M;952;67,8;629;304;156;40;8;13;109
15.09.2013;09479161;Tröstau;2026;63,6;1263;521;378;59;19;52;235
15.09.2013;09479166;Weißenstadt, St;2698;63,8;1685;836;445;73;28;23;281
15.09.2013;09479169;Wunsiedel, St;7485;58,5;4309;2211;946;322;75;137;620
15.09.2013;09479444;Gem.fr. Geb. Wunsiedel i.Fichtelgebirge;0;0,0;0;0;0;0;0;0;0
15.09.2013;09561000;Ansbach;31144;54,4;16668;6504;4222;1879;456;585;3024
15.09.2013;09562000;Erlangen;76435;66,1;49995;19051;12761;7547;2132;1790;6714
15.09.2013;09563000;Fürth;85359;57,1;48004;17689;14273;5341;1466;2379;6857
15.09.2013;09564000;Nürnberg;347362;58,2;198794;77441;59082;21260;6436;8591;25986
15.09.2013;09565000;Schwabach;29842;63,3;18632;8017;5111;1953;527;458;2566
15.09.2013;09571111;Adelshofen;768;73,7;561;328;64;37;17;8;109
15.09.2013;09571113;Arberg, M;1846;59,9;1084;641;123;83;28;16;195
15.09.2013;09571114;Aurach;2271;65,9;1472;788;166;184;25;29;281
15.09.2013;09571115;Bechhofen, M;4747;58,0;2716;1435;427;185;63;64;543
15.09.2013;09571122;Bruckberg;1073;48,7;519;202;118;55;15;12;119
15.09.2013;09571125;Buch a.Wald;778;73,0;561;255;65;34;22;15;172
15.09.2013;09571127;Burgoberbach;2549;64,8;1621;826;294;147;26;43;287
15.09.2013;09571128;Burk;904;56,6;499;261;71;39;16;6;108
15.09.2013;09571130;Colmberg, M;1583;66,5;1040;501;152;83;40;14;252
15.09.2013;09571132;Dentlein a.Forst, M;1933;59,4;1107;540;175;125;21;34;213
15.09.2013;09571134;Diebach;882;60,9;530;264;84;50;11;11;112
15.09.2013;09571135;Dietenhofen, M;4201;64,6;2669;1298;399;188;123;54;609
15.09.2013;09571136;Dinkelsbühl, GKSt;9133;58,6;5258;2337;887;699;215;104;1017
15.09.2013;09571137;Dombühl, M;1180;53,8;627;307;101;78;18;11;114
15.09.2013;09571139;Dürrwangen, M;2022;61,9;1234;634;204;151;25;16;204
15.09.2013;09571141;Ehingen;1601;68,8;1081;642;130;56;25;18;211
15.09.2013;09571145;Feuchtwangen, St;9149;59,7;5366;2402;689;1226;128;75;848
15.09.2013;09571146;Flachslanden, M;1913;69,7;1311;617;220;111;18;22;324
15.09.2013;09571152;Gebsattel;1331;64,1;842;348;175;90;20;23;187
15.09.2013;09571154;Gerolfingen;814;68,7;546;324;61;37;14;12;99
15.09.2013;09571155;Geslau;1060;76,4;800;439;91;46;28;10;186
15.09.2013;09571165;Heilsbronn, St;6798;67,3;4520;1840;863;566;120;135;998
15.09.2013;09571166;Herrieden, St;5939;66,9;3902;1865;635;393;81;102;827
15.09.2013;09571169;Insingen;856;69,6;585;286;83;50;15;12;141
15.09.2013;09571170;Langfurth;1677;68,9;1143;572;152;77;24;22;297
15.09.2013;09571171;Lehrberg, M;2335;61,6;1411;658;224;136;29;39;326
15.09.2013;09571174;Leutershausen, St;4335;63,9;2739;1203;464;245;187;46;595
15.09.2013;09571175;Lichtenau, M;2988;67,1;1974;803;381;179;51;40;521
15.09.2013;09571177;Merkendorf, St;2115;63,4;1325;611;198;135;27;44;310
15.09.2013;09571178;Mitteleschenbach;1293;67,6;860;475;120;27;11;7;222
15.09.2013;09571179;Mönchsroth;1207;54,7;646;267;126;47;24;6;177
15.09.2013;09571180;Neuendettelsau;5574;63,2;3462;1384;688;536;84;102;669
15.09.2013;09571181;Neusitz;1568;63,1;980;448;187;94;59;21;172
15.09.2013;09571183;Oberdachstetten;1271;66,0;824;370;199;72;22;15;148
15.09.2013;09571188;Ohrenbach;480;74,2;353;212;44;29;8;12;50
15.09.2013;09571189;Ornbau, St;1259;65,8;816;451;103;52;15;15;181
15.09.2013;09571190;Petersaurach;3814;67,4;2532;1063;509;259;48;46;608
15.09.2013;09571192;Röckingen;591;70,4;409;203;89;39;11;12;56
15.09.2013;09571193;Rothenburg ob der Tauber, GKSt;8456;59,2;4906;1826;1185;622;155;169;951
15.09.2013;09571194;Rügland;980;71,9;696;425;76;56;9;19;112
15.09.2013;09571196;Sachsen b.Ansbach;2584;72,9;1863;723;250;136;39;37;680
15.09.2013;09571198;Schillingsfürst, St;2160;57,0;1212;460;212;147;50;37;307
15.09.2013;09571199;Schnelldorf;2808;59,3;1635;690;252;345;40;44;264
15.09.2013;09571200;Schopfloch, M;2230;59,5;1309;560;348;160;23;45;174
15.09.2013;09571205;Steinsfeld;1010;70,1;701;366;110;57;28;18;123
15.09.2013;09571208;Unterschwaningen;683;62,7;421;215;77;31;17;9;74
15.09.2013;09571214;Wassertrüdingen, St;4584;56,8;2549;1372;452;160;66;60;440
15.09.2013;09571216;Weidenbach, M;1541;64,2;980;400;187;118;32;24;221
15.09.2013;09571217;Weihenzell;2221;68,5;1503;750;182;159;31;29;354
15.09.2013;09571218;Weiltingen, M;1078;65,4;694;339;81;62;15;15;183
15.09.2013;09571222;Wettringen;739;60,5;444;190;73;48;17;15;102
15.09.2013;09571223;Wieseth;1102;59,9;653;322;77;77;18;10;150
15.09.2013;09571224;Wilburgstetten;1622;58,1;924;529;130;60;17;24;166
15.09.2013;09571225;Windelsbach;829;75,4;612;300;90;47;22;13;141
15.09.2013;09571226;Windsbach, St;4494;62,5;2771;1353;454;245;61;65;595
15.09.2013;09571227;Wittelshofen;1024;70,0;706;417;82;58;11;6;134
15.09.2013;09571228;Wörnitz;1290;57,0;722;359;100;110;15;15;124
15.09.2013;09571229;Wolframs-Eschenbach, St;2260;64,0;1424;702;186;104;36;21;375
15.09.2013;09571444;Gem.fr. Geb. Ansbach;0;0,0;0;0;0;0;0;0;0
15.09.2013;09572111;Adelsdorf;5840;66,5;3828;1666;786;234;106;113;924
15.09.2013;09572114;Aurachtal;2300;66,8;1515;739;315;107;62;30;263
15.09.2013;09572115;Baiersdorf, St;5668;68,3;3821;1672;896;397;129;112;616
15.09.2013;09572119;Bubenreuth;3467;74,0;2538;1039;591;365;122;69;353
15.09.2013;09572120;Buckenhof;2464;78,9;1923;638;527;343;92;46;277
15.09.2013;09572121;Eckental, M;11353;70,3;7863;3410;1993;710;208;200;1343
15.09.2013;09572126;Gremsdorf;1156;63,8;724;392;110;46;18;19;141
15.09.2013;09572127;Großenseebach;1860;75,2;1391;623;322;119;46;29;254
15.09.2013;09572130;Hemhofen;4131;68,6;2795;1069;666;249;72;87;654
15.09.2013;09572131;Heroldsberg, M;6321;75,1;4696;2143;1065;554;155;100;680
15.09.2013;09572132;Herzogenaurach, St;17076;67,0;11269;5185;2809;953;514;274;1536
15.09.2013;09572133;Heßdorf;2700;70,3;1872;930;348;136;100;55;305
15.09.2013;09572135;Höchstadt a.d.Aisch, St;10467;62,8;6466;3080;1175;410;208;184;1411
15.09.2013;09572137;Kalchreuth;2418;76,7;1837;843;359;195;59;57;326
15.09.2013;09572139;Lonnerstadt, M;1617;61,5;970;404;190;59;24;33;261
15.09.2013;09572141;Marloffstein;1200;79,8;944;471;192;89;63;20;110
15.09.2013;09572142;Möhrendorf;3521;76,4;2663;1149;546;426;128;43;374
15.09.2013;09572143;Mühlhausen, M;1329;64,8;853;392;158;39;18;20;226
15.09.2013;09572147;Oberreichenbach;907;68,6;612;268;106;46;17;22;155
15.09.2013;09572149;Röttenbach;3688;72,3;2635;891;510;207;86;72;870
15.09.2013;09572154;Spardorf;1448;77,3;1111;418;286;154;78;27;151
15.09.2013;09572158;Uttenreuth;3753;76,9;2852;1111;731;440;139;66;366
15.09.2013;09572159;Vestenbergsgreuth, M;1187;68,2;798;412;138;56;12;18;162
15.09.2013;09572160;Wachenroth, M;1565;62,2;960;548;125;40;23;20;206
15.09.2013;09572164;Weisendorf, M;4801;68,7;3249;1623;644;246;109;64;564
15.09.2013;09572444;Gem.fr. Geb. Erlangen-Höchstadt;0;0,0;0;0;0;0;0;0;0
15.09.2013;09573111;Ammerndorf, M;1653;69,7;1136;493;287;88;31;36;202
15.09.2013;09573114;Cadolzburg, M;8400;71,4;5929;2506;1529;571;208;153;963
15.09.2013;09573115;Großhabersdorf;3276;70,3;2277;1003;585;151;87;57;396
15.09.2013;09573120;Langenzenn, St;8284;67,8;5539;2259;1467;744;144;135;792
15.09.2013;09573122;Oberasbach, St;13849;66,5;9090;3848;2148;843;365;265;1623
15.09.2013;09573123;Obermichelbach;2518;73,6;1833;892;369;152;75;29;317
15.09.2013;09573124;Puschendorf;1739;72,3;1237;518;304;91;30;19;276
15.09.2013;09573125;Roßtal, M;7756;70,9;5417;2529;1380;466;126;124;794
15.09.2013;09573126;Seukendorf;2475;70,7;1735;725;413;139;41;43;374
15.09.2013;09573127;Stein, St;10803;66,0;7041;3286;1663;548;317;204;1023
15.09.2013;09573129;Tuchenbach;1076;74,1;786;354;190;60;25;14;145
15.09.2013;09573130;Veitsbronn;5066;68,3;3408;1468;984;311;68;89;488
15.09.2013;09573133;Wilhermsdorf, M;3898;67,9;2614;1126;883;149;39;68;350
15.09.2013;09573134;Zirndorf, St;19593;66,3;12784;5514;3462;1124;340;441;1904
15.09.2013;09574111;Alfeld;885;68,6;600;273;67;36;10;14;202
15.09.2013;09574112;Altdorf b.Nürnberg, St;11821;69,9;8122;3165;2828;730;191;160;1049
15.09.2013;09574117;Burgthann;8928;69,4;6116;2559;1631;530;125;124;1148
15.09.2013;09574120;Engelthal;931;77,0;711;341;128;77;8;9;150
15.09.2013;09574123;Feucht, M;9957;69,9;6854;2833;1985;553;183;169;1133
15.09.2013;09574128;Happurg;2905;68,0;1941;948;350;177;37;28;403
15.09.2013;09574129;Hartenstein;1065;60,9;639;318;91;34;9;12;177
15.09.2013;09574131;Henfenfeld;1483;66,4;973;441;247;104;12;23;147
15.09.2013;09574132;Hersbruck, St;9567;65,2;6111;2782;1415;605;117;134;1059
15.09.2013;09574135;Kirchensittenbach;1641;70,6;1145;605;167;106;14;19;236
15.09.2013;09574138;Lauf a.d.Pegnitz, St;19544;68,4;13181;5553;2977;1409;361;324;2558
15.09.2013;09574139;Leinburg;5198;69,0;3531;1665;738;214;61;55;799
15.09.2013;09574140;Neuhaus a.d.Pegnitz, M;2272;69,3;1544;815;282;107;21;22;299
15.09.2013;09574141;Neunkirchen a.Sand;3641;70,0;2502;1064;596;210;40;51;542
15.09.2013;09574145;Offenhausen;1311;70,9;916;480;150;87;14;15;171
15.09.2013;09574146;Ottensoos;1647;79,5;1292;602;282;113;28;24;245
15.09.2013;09574147;Pommelsbrunn;4184;65,3;2686;1201;622;242;44;56;521
15.09.2013;09574150;Reichenschwand;1823;71,1;1281;543;344;98;25;19;252
15.09.2013;09574152;Röthenbach a.d.Pegnitz, St;8664;66,6;5685;2156;1677;443;121;156;1134
15.09.2013;09574154;Rückersdorf;3506;76,8;2654;1195;584;312;156;47;362
15.09.2013;09574155;Schnaittach, M;6291;70,5;4361;2115;860;466;67;93;762
15.09.2013;09574156;Schwaig b.Nürnberg;6658;69,9;4593;2044;1096;478;210;100;667
15.09.2013;09574157;Schwarzenbruck;6325;68,2;4262;1703;1125;482;109;113;731
15.09.2013;09574158;Simmelsdorf;2521;70,0;1738;844;286;173;33;39;363
15.09.2013;09574160;Velden, St;1408;66,1;919;405;244;81;15;18;156
15.09.2013;09574161;Vorra;1371;58,1;776;370;184;61;15;15;132
15.09.2013;09574164;Winkelhaid;3236;68,3;2182;921;598;185;48;42;391
15.09.2013;09574444;Gem.fr. Geb. Nürnberger Land;0;0,0;0;0;0;0;0;0;0
15.09.2013;09575112;Bad Windsheim, St;9207;57,5;5209;2981;970;365;106;119;669
15.09.2013;09575113;Baudenbach, M;900;72,1;638;356;90;47;9;11;125
15.09.2013;09575115;Burgbernheim, St;2356;63,3;1472;799;237;113;29;30;266
15.09.2013;09575116;Burghaslach, M;1881;64,4;1188;686;188;71;23;26;195
15.09.2013;09575117;Dachsbach, M;1377;68,3;930;501;136;55;25;19;195
15.09.2013;09575118;Diespeck;2903;66,4;1907;968;384;137;36;51;333
15.09.2013;09575119;Dietersheim;1700;67,8;1139;661;175;82;13;34;175
15.09.2013;09575121;Emskirchen, M;4668;64,8;2994;1505;547;171;69;65;638
15.09.2013;09575122;Ergersheim;900;67,7;600;357;91;37;4;9;104
15.09.2013;09575124;Gallmersgarten;608;70,4;426;213;74;34;13;7;87
15.09.2013;09575125;Gerhardshofen;1955;64,5;1246;614;213;93;39;31;258
15.09.2013;09575127;Gollhofen;657;69,1;448;229;84;34;7;8;86
15.09.2013;09575128;Gutenstetten;1029;71,8;729;390;98;80;10;14;138
15.09.2013;09575129;Hagenbüchach;999;72,2;715;321;156;51;10;18;160
15.09.2013;09575130;Hemmersheim;557;73,4;403;249;34;28;10;3;81
15.09.2013;09575133;Illesheim;694;65,6;448;273;59;22;12;8;75
15.09.2013;09575134;Ippesheim, M;922;63,7;579;286;89;52;17;11;125
15.09.2013;09575135;Ipsheim, M;1665;73,9;1203;881;117;52;16;13;125
15.09.2013;09575138;Langenfeld;803;72,0;565;255;103;32;11;16;149
15.09.2013;09575143;Marktbergel, M;1222;71,9;867;511;125;60;17;14;141
15.09.2013;09575144;Markt Bibart, M;1478;67,0;979;577;181;46;12;12;153
15.09.2013;09575145;Markt Erlbach, M;4310;66,2;2809;1428;582;199;49;51;500
15.09.2013;09575146;Markt Nordheim, M;912;74,2;666;408;58;56;16;5;125
15.09.2013;09575147;Markt Taschendorf, M;820;64,8;525;305;71;30;6;13;101
15.09.2013;09575150;Münchsteinach;1136;65,9;735;369;111;57;15;24;161
15.09.2013;09575152;Neuhof a.d.Zenn, M;1694;72,0;1206;642;231;76;14;21;223
15.09.2013;09575153;Neustadt a.d.Aisch, St;9980;61,4;6024;3035;1203;563;110;165;948
15.09.2013;09575155;Oberickelsheim;566;73,7;414;250;49;32;12;7;65
15.09.2013;09575156;Obernzenn, M;2076;60,1;1232;675;175;100;22;35;227
15.09.2013;09575157;Oberscheinfeld, M;964;74,9;703;442;80;33;10;18;121
15.09.2013;09575161;Scheinfeld, St;3648;62,3;2217;1289;369;157;42;46;315
15.09.2013;09575163;Simmershofen;737;76,9;560;375;42;36;8;8;92
15.09.2013;09575165;Sugenheim, M;1865;70,5;1281;787;167;73;12;11;232
15.09.2013;09575166;Trautskirchen;1030;63,4;646;348;131;44;12;9;104
15.09.2013;09575167;Uehlfeld, M;2203;60,5;1302;618;200;106;39;30;311
15.09.2013;09575168;Uffenheim, St;4899;58,2;2805;1395;597;205;41;72;496
15.09.2013;09575179;Weigenheim;808;69,8;549;300;65;37;11;10;127
15.09.2013;09575181;Wilhelmsdorf;1104;70,7;771;399;135;33;24;24;157
15.09.2013;09575444;Gem.fr. Geb. Neustadt a.d.Aisch-Bad Windsheim;0;0,0;0;0;0;0;0;0;0
15.09.2013;09576111;Abenberg, St;4301;67,8;2872;1440;678;159;50;52;494
15.09.2013;09576113;Allersberg, M;6057;66,0;3925;1855;864;236;84;80;808
15.09.2013;09576117;Büchenbach;4203;67,8;2818;1193;723;188;73;60;582
15.09.2013;09576121;Georgensgmünd;5186;66,9;3413;1374;993;277;78;78;614
15.09.2013;09576122;Greding, St;5352;73,7;3867;1935;392;115;103;52;1271
15.09.2013;09576126;Heideck, St;3665;74,0;2677;1548;401;107;60;29;534
15.09.2013;09576127;Hilpoltstein, St;9825;69,2;6690;3092;1483;482;123;124;1388
15.09.2013;09576128;Kammerstein;2242;74,2;1646;723;279;95;35;21;494
15.09.2013;09576132;Schwanstetten, M;5835;71,8;4143;1796;1216;330;83;105;614
15.09.2013;09576137;Rednitzhembach;5474;68,1;3670;1655;980;294;80;110;553
15.09.2013;09576141;Röttenbach;2190;65,9;1432;707;271;64;31;18;343
15.09.2013;09576142;Rohr;2822;73,3;2053;1093;378;121;43;31;389
15.09.2013;09576143;Roth, St;18928;60,8;11317;4452;3214;804;305;314;2229
15.09.2013;09576147;Spalt, St;4049;68,2;2713;1406;518;235;36;53;466
15.09.2013;09576148;Thalmässing, M;4090;69,2;2776;1118;576;169;109;42;763
15.09.2013;09576151;Wendelstein, M;12651;70,7;8825;3787;2638;822;258;187;1133
15.09.2013;09576444;Gem.fr. Geb. Roth;0;0,0;0;0;0;0;0;0;0
15.09.2013;09577111;Absberg, M;1083;64,8;696;409;88;43;15;13;130
15.09.2013;09577113;Alesheim;767;68,7;519;295;68;36;15;13;92
15.09.2013;09577114;Muhr a.See;1751;65,3;1134;484;267;116;38;19;212
