GENESIS-Tabelle: 14343-01-02-5
Landtagswahlen: Mecklenburg-Vorpommern - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Mecklenburg-Vorpommern;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
04.09.2016;13073022;Eixen;620;48,1;276;55;47;6;11;21;136
04.09.2016;13073023;Elmenhorst;559;57,4;313;70;84;11;12;18;118
04.09.2016;13073024;Franzburg, Stadt;1173;43,6;502;130;120;13;12;56;171
04.09.2016;13073025;Fuhlendorf;693;56,6;383;105;95;16;13;40;114
04.09.2016;13073026;Gager;329;66,0;214;56;58;7;6;20;67
04.09.2016;13073027;Garz/Rügen, Stadt;1911;52,1;969;216;230;34;27;104;358
04.09.2016;13073028;Gingst;1118;44,3;484;95;103;23;22;47;194
04.09.2016;13073029;Glewitz;457;40,0;178;49;38;9;4;16;62
04.09.2016;13073030;Glowe;835;45,9;372;60;115;19;7;51;120
04.09.2016;13073031;Göhren;969;51,0;485;113;141;19;13;48;151
04.09.2016;13073032;Grammendorf;439;51,0;219;56;49;7;5;29;73
04.09.2016;13073033;Gransebieth;458;50,7;224;65;54;8;3;21;73
04.09.2016;13073034;Gremersdorf-Buchholz;527;37,4;195;47;35;12;6;29;66
04.09.2016;13073035;Grimmen, Stadt;8524;43,7;3611;1014;890;65;63;451;1128
04.09.2016;13073036;Groß Kordshagen;291;57,0;162;39;27;12;6;18;60
04.09.2016;13073037;Groß Mohrdorf;627;53,0;326;74;88;18;7;31;108
04.09.2016;13073038;Gustow;503;57,1;281;54;65;12;4;49;97
04.09.2016;13073039;Hugoldsdorf;94;47,9;43;6;8;3;0;7;19
04.09.2016;13073040;Insel Hiddensee;838;42,7;350;63;96;20;6;37;128
04.09.2016;13073041;Jakobsdorf;390;53,8;204;53;45;4;5;16;81
04.09.2016;13073042;Karnin;180;61,7;109;30;29;3;1;5;41
04.09.2016;13073043;Kenz-Küstrow;431;60,3;255;64;73;9;11;28;70
04.09.2016;13073044;Klausdorf;550;57,8;312;96;71;14;11;25;95
04.09.2016;13073045;Kluis;332;54,5;177;44;28;15;10;17;63
04.09.2016;13073046;Kramerhof;1485;58,3;854;208;215;52;19;67;293
04.09.2016;13073047;Kummerow;261;46,0;114;25;23;3;3;20;40
04.09.2016;13073048;Lancken-Granitz;341;54,8;186;31;42;11;3;24;75
04.09.2016;13073049;Lietzow;234;55,1;127;23;36;3;5;13;47
04.09.2016;13073050;Lindholz;554;53,6;289;44;95;9;7;41;93
04.09.2016;13073051;Löbnitz;530;51,9;272;58;70;4;7;26;107
04.09.2016;13073052;Lohme;389;51,2;192;36;27;14;6;28;81
04.09.2016;13073053;Lüdershagen;470;55,7;259;45;93;10;6;21;84
04.09.2016;13073054;Lüssow;673;57,5;376;78;86;14;13;52;133
04.09.2016;13073055;Marlow, Stadt;3939;52,0;1987;531;594;53;40;224;545
04.09.2016;13073056;Middelhagen;488;60,9;294;82;71;13;5;28;95
04.09.2016;13073057;Millienhagen-Oebelitz;282;34,8;94;16;23;3;0;9;43
04.09.2016;13073058;Neu Bartelshagen;249;41,8;104;25;18;2;3;18;38
04.09.2016;13073059;Neuenkirchen;255;52,9;135;23;25;16;5;23;43
04.09.2016;13073060;Niepars;1498;50,3;739;189;172;30;23;67;258
04.09.2016;13073061;Pantelitz;628;52,7;328;87;64;19;13;31;114
04.09.2016;13073062;Papenhagen;452;47,8;210;39;43;18;7;13;90
04.09.2016;13073063;Parchtitz;646;50,9;315;51;90;15;21;30;108
04.09.2016;13073064;Patzig;374;55,3;199;45;43;4;18;13;76
04.09.2016;13073065;Poseritz;866;48,6;405;88;90;28;12;51;136
04.09.2016;13073066;Preetz;835;52,7;432;86;135;14;14;51;132
04.09.2016;13073067;Prerow;1304;52,5;672;159;212;29;24;76;172
04.09.2016;13073068;Prohn;1707;54,3;907;242;257;32;22;93;261
04.09.2016;13073069;Pruchten;609;57,1;339;63;102;10;16;40;108
04.09.2016;13073070;Putbus, Stadt;3722;46,3;1687;400;434;93;67;197;496
04.09.2016;13073071;Putgarten;180;61,1;106;20;23;4;5;15;39
04.09.2016;13073072;Ralswiek;191;60,7;111;25;22;6;8;9;41
04.09.2016;13073073;Rambin;788;51,5;396;105;89;31;17;40;114
04.09.2016;13073074;Rappin;248;47,6;116;30;17;17;3;16;33
04.09.2016;13073075;Ribnitz-Damgarten, Stadt;13249;47,6;6172;1208;1966;221;161;681;1935
04.09.2016;13073076;Richtenberg, Stadt;1132;46,7;513;142;141;13;14;30;173
04.09.2016;13073077;Saal;1244;51,4;626;121;174;21;27;69;214
04.09.2016;13073078;Sagard;1963;37,2;705;125;171;20;23;103;263
04.09.2016;13073079;Samtens;1620;41,4;656;159;165;20;20;89;203
04.09.2016;13073080;Sassnitz, Stadt;8236;40,6;3262;542;919;76;89;502;1134
04.09.2016;13073081;Schaprode;376;50,5;182;55;40;8;4;10;65
04.09.2016;13073082;Schlemmin;237;54,9;130;24;43;7;2;17;37
04.09.2016;13073083;Sehlen;747;52,6;387;80;99;19;22;45;122
04.09.2016;13073084;Sellin;1975;42,9;836;191;219;32;42;94;258
04.09.2016;13073085;Semlow;572;47,2;261;69;68;5;3;34;82
04.09.2016;13073086;Splietsdorf;401;46,1;182;46;45;11;8;17;55
04.09.2016;13073087;Steinhagen;2243;55,7;1235;315;292;52;56;126;394
04.09.2016;13073088;Stralsund, Hansestadt;47526;45,2;21020;4499;5259;1283;650;2357;6972
04.09.2016;13073089;Süderholz;3315;53,3;1737;580;390;59;31;166;511
04.09.2016;13073090;Sundhagen;4250;52,9;2205;574;528;102;54;249;698
04.09.2016;13073091;Thiessow;316;60,1;185;55;39;14;6;14;57
04.09.2016;13073092;Trent;601;47,3;276;62;57;11;14;29;103
04.09.2016;13073093;Tribsees, Stadt;2202;40,1;847;222;235;12;13;126;239
04.09.2016;13073094;Trinwillershagen;983;45,9;442;103;127;14;10;54;134
04.09.2016;13073095;Ummanz;485;55,3;256;65;68;5;6;25;87
04.09.2016;13073096;Velgast;1472;47,6;685;163;188;23;12;92;207
04.09.2016;13073097;Weitenhagen;194;59,8;113;23;20;9;5;12;44
04.09.2016;13073098;Wendisch Baggendorf;428;55,1;225;38;55;8;4;37;83
04.09.2016;13073099;Wendorf;750;61,5;455;86;103;16;11;50;189
04.09.2016;13073100;Wieck a. Darß;621;52,5;322;60;110;13;11;25;103
04.09.2016;13073101;Wiek;947;46,3;432;121;115;8;14;40;134
04.09.2016;13073102;Wittenhagen;922;56,8;515;159;113;12;16;39;176
04.09.2016;13073103;Wustrow;1008;57,0;567;128;183;26;18;80;132
04.09.2016;13073104;Zarrendorf;900;52,1;459;109;80;15;7;36;212
04.09.2016;13073105;Zingst;2686;51,0;1343;388;385;33;57;136;344
04.09.2016;13073106;Zirkow;528;45,1;233;41;46;7;11;27;101
04.09.2016;13074001;Alt Meteln;993;57,2;558;101;207;30;14;54;152
04.09.2016;13074002;Bad Kleinen;2878;51,2;1440;221;474;62;38;193;452
04.09.2016;13074003;Barnekow;511;56,8;282;57;83;3;13;35;91
04.09.2016;13074004;Benz;508;53,0;268;49;90;13;12;18;86
04.09.2016;13074005;Bernstorf;261;59,4;154;29;36;9;4;23;53
04.09.2016;13074006;Bibow;347;36,3;126;15;42;6;4;11;48
04.09.2016;13074007;Blowatz;892;49,9;440;75;151;24;7;51;132
04.09.2016;13074008;Bobitz;2057;56,3;1141;231;392;62;26;120;310
04.09.2016;13074009;Boiensdorf;419;54,2;219;60;48;12;4;21;74
04.09.2016;13074010;Boltenhagen;2105;54,3;1122;238;404;49;26;149;256
04.09.2016;13074011;Börzow;-;-;-;-;-;-;-;-;-
04.09.2016;13074012;Brüsewitz;1705;56,8;956;187;318;45;39;90;277
04.09.2016;13074013;Carlow;997;48,5;475;99;183;35;10;42;106
04.09.2016;13074014;Cramonshagen;432;63,2;270;54;99;10;4;30;73
04.09.2016;13074015;Dalberg-Wendelstorf;455;61,8;273;57;85;22;13;32;64
04.09.2016;13074016;Damshagen;1070;55,0;580;94;168;37;14;101;166
04.09.2016;13074017;Dassow, Stadt;3395;45,7;1533;284;571;63;38;183;394
04.09.2016;13074018;Dechow;149;61,7;91;16;38;9;0;8;20
04.09.2016;13074019;Dorf Mecklenburg;2452;59,1;1442;195;524;52;79;168;424
04.09.2016;13074020;Dragun;637;55,3;345;55;135;13;14;48;80
04.09.2016;13074021;Gadebusch, Stadt;4601;47,8;2158;349;796;63;46;322;582
04.09.2016;13074022;Gägelow;2048;56,6;1138;176;362;35;42;189;334
04.09.2016;13074023;Glasin;671;42,0;275;47;93;7;4;30;94
04.09.2016;13074024;Gottesgabe;635;53,4;334;48;113;16;8;49;100
04.09.2016;13074025;Grambow;534;61,6;321;54;125;13;10;26;93
04.09.2016;13074026;Grevesmühlen, Stadt;8886;48,6;4213;666;1677;125;78;534;1133
04.09.2016;13074027;Grieben;137;54,7;74;23;20;8;3;3;17
04.09.2016;13074028;Groß Molzahn;289;59,5;168;29;58;7;3;17;54
04.09.2016;13074029;Groß Siemz;255;47,8;122;20;46;11;2;12;31
04.09.2016;13074030;Groß Stieten;463;55,9;255;42;99;5;8;33;68
04.09.2016;13074031;Hohen Viecheln;553;57,9;316;100;88;14;10;17;87
04.09.2016;13074032;Hohenkirchen;1054;49,5;514;83;157;23;19;70;162
04.09.2016;13074033;Holdorf;322;56,5;180;21;55;7;3;27;67
04.09.2016;13074034;Hornstorf;865;57,0;486;72;162;15;13;46;178
04.09.2016;13074035;Insel Poel;2142;53,5;1116;217;397;41;33;119;309
04.09.2016;13074036;Jesendorf;363;51,2;184;21;74;8;8;19;54
04.09.2016;13074037;Kalkhorst;1444;48,8;695;107;271;44;27;103;143
04.09.2016;13074038;Klein Trebbow;784;61,1;473;95;121;28;15;38;176
04.09.2016;13074039;Klütz, Stadt;2569;44,6;1130;204;392;48;16;169;301
04.09.2016;13074040;Kneese;283;54,4;150;25;49;6;4;23;43
04.09.2016;13074042;Königsfeld;783;56,3;430;74;151;30;7;51;117
04.09.2016;13074043;Krembz;723;52,4;370;55;139;14;12;50;100
04.09.2016;13074044;Krusenhagen;428;58,6;246;58;80;10;8;21;69
04.09.2016;13074045;Lockwisch;325;55,4;179;40;60;17;4;16;42
04.09.2016;13074046;Lübberstorf;187;61,0;114;22;41;5;2;15;29
04.09.2016;13074047;Lübow;1260;59,0;730;160;234;20;21;78;217
04.09.2016;13074048;Lübstorf;1285;55,8;711;140;214;39;21;97;200
04.09.2016;13074049;Lüdersdorf;3948;51,7;2026;385;797;196;53;169;426
04.09.2016;13074050;Lützow;1232;51,1;625;136;199;11;22;61;196
04.09.2016;13074051;Mallentin;-;-;-;-;-;-;-;-;-
04.09.2016;13074052;Menzendorf;212;52,4;111;21;40;5;5;9;31
04.09.2016;13074053;Metelsdorf;386;60,4;231;41;83;12;11;20;64
04.09.2016;13074054;Mühlen Eichsen;812;47,9;383;77;144;10;13;47;92
04.09.2016;13074055;Nesow;-;-;-;-;-;-;-;-;-
04.09.2016;13074056;Neuburg;1688;50,4;832;125;286;41;39;87;254
04.09.2016;13074057;Neukloster, Stadt;3289;43,8;1397;255;478;44;36;173;411
04.09.2016;13074058;Niendorf;257;52,5;133;34;43;7;4;16;29
04.09.2016;13074059;Papenhusen;-;-;-;-;-;-;-;-;-
04.09.2016;13074060;Passee;147;63,9;92;7;19;8;0;6;52
04.09.2016;13074061;Perlin;308;58,8;180;31;30;3;5;21;90
04.09.2016;13074062;Pingelshagen;464;63,8;288;64;116;13;8;46;41
04.09.2016;13074063;Plüschow;401;57,4;228;36;95;9;6;29;53
04.09.2016;13074064;Pokrent;565;56,1;313;58;110;12;8;31;94
04.09.2016;13074065;Rehna, Stadt;2899;46,6;1314;252;495;61;33;139;334
04.09.2016;13074066;Rieps;292;61,3;176;34;58;16;6;13;49
04.09.2016;13074067;Roduchelstorf;204;62,3;126;21;46;4;5;11;39
04.09.2016;13074068;Roggendorf;825;55,0;449;103;178;13;11;43;101
04.09.2016;13074069;Roggenstorf;375;59,5;220;38;67;14;6;39;56
04.09.2016;13074070;Rögnitz;167;58,7;97;16;26;9;4;6;36
04.09.2016;13074071;Rüting;464;58,8;271;75;84;12;6;28;66
04.09.2016;13074072;Schildetal;624;51,1;316;34;108;10;9;33;122
04.09.2016;13074073;Schlagsdorf;902;53,1;470;100;166;24;10;57;113
04.09.2016;13074074;Schönberg, Stadt;3468;39,5;1342;206;502;44;60;194;336
04.09.2016;13074075;Seehof;789;61,3;479;100;178;23;16;47;115
04.09.2016;13074076;Selmsdorf;2195;47,2;1026;194;388;55;38;84;267
04.09.2016;13074077;Testorf-Steinfort;499;56,5;280;62;83;16;4;20;95
04.09.2016;13074078;Thandorf;117;75,2;84;17;23;13;3;11;17
04.09.2016;13074079;Upahl;869;52,1;439;83;140;10;12;51;143
04.09.2016;13074080;Utecht;303;73,3;221;41;74;36;11;21;38
04.09.2016;13074081;Veelböken;574;38,5;217;49;80;4;6;18;60
04.09.2016;13074082;Ventschow;560;50,9;275;36;99;5;7;44;84
04.09.2016;13074083;Vitense;-;-;-;-;-;-;-;-;-
04.09.2016;13074084;Warin, Stadt;2791;46,0;1263;206;462;31;36;168;360
04.09.2016;13074085;Warnow;515;55,3;277;59;90;24;8;33;63
04.09.2016;13074087;Wismar, Hansestadt;34627;50,2;17050;2300;6508;828;596;2074;4744
04.09.2016;13074088;Zickhusen;449;63,3;280;52;93;18;4;32;81
04.09.2016;13074089;Zierow;642;64,6;408;80;123;10;24;57;114
04.09.2016;13074090;Zurow;1145;47,7;540;95;158;24;12;87;164
04.09.2016;13074091;Züsow;248;58,1;141;23;49;6;2;17;44
04.09.2016;13074092;Wedendorfersee;528;60,2;313;68;108;17;4;29;87
04.09.2016;13075001;Ahlbeck;554;63,2;344;68;73;12;6;35;150
04.09.2016;13075002;Alt Tellin;325;56,9;182;46;27;19;6;31;53
04.09.2016;13075003;Altwarp;418;61,5;245;34;69;0;2;28;112
04.09.2016;13075004;Altwigshagen;360;58,6;201;29;66;10;1;28;67
04.09.2016;13075005;Anklam, Stadt;10676;44,0;4583;777;1084;79;150;579;1914
04.09.2016;13075006;Bandelin;454;44,5;197;24;45;4;5;24;95
04.09.2016;13075007;Bargischow;263;62,4;162;21;41;8;5;15;72
04.09.2016;13075008;Behrenhoff;619;57,0;343;47;85;7;8;29;167
04.09.2016;13075009;Bentzin;669;43,8;285;64;53;5;10;19;134
04.09.2016;13075010;Benz;818;62,0;499;146;77;12;16;48;200
04.09.2016;13075011;Bergholz;249;49,4;119;23;26;3;4;8;55
04.09.2016;13075012;Blankensee;411;60,6;242;57;61;8;3;23;90
04.09.2016;13075013;Blesewitz;198;56,1;110;10;6;2;3;9;80
04.09.2016;13075014;Blumenhagen;-;-;-;-;-;-;-;-;-
04.09.2016;13075015;Boldekow;592;53,9;312;61;74;12;17;52;96
04.09.2016;13075016;Boock;450;51,1;220;54;42;2;3;23;96
04.09.2016;13075017;Brietzig;155;59,4;87;14;36;3;1;10;23
04.09.2016;13075018;Brünzow;502;56,4;276;53;77;6;9;29;102
04.09.2016;13075019;Buddenhagen;-;-;-;-;-;-;-;-;-
04.09.2016;13075020;Bugewitz;235;56,2;126;24;23;10;2;14;53
04.09.2016;13075021;Buggenhagen;188;60,1;110;8;19;17;3;17;46
04.09.2016;13075022;Butzow;386;61,9;233;61;38;7;10;17;100
04.09.2016;13075023;Daberkow;301;46,5;136;33;37;10;1;17;38
04.09.2016;13075024;Damerow;-;-;-;-;-;-;-;-;-
04.09.2016;13075025;Dargelin;299;52,2;153;24;41;5;5;19;59
04.09.2016;13075026;Dargen;477;53,9;250;34;59;9;6;29;113
04.09.2016;13075027;Dersekow;841;59,5;488;113;110;19;19;41;186
04.09.2016;13075028;Diedrichshagen;407;62,4;249;35;65;23;7;29;90
04.09.2016;13075029;Ducherow;2214;43,2;941;227;183;22;26;104;379
04.09.2016;13075030;Düvier;-;-;-;-;-;-;-;-;-
04.09.2016;13075031;Eggesin, Stadt;4064;51,4;2025;392;547;36;52;218;780
04.09.2016;13075032;Fahrenwalde;259;64,1;164;39;42;5;2;27;49
04.09.2016;13075033;Ferdinandshof;2234;50,6;1093;219;279;11;20;131;433
04.09.2016;13075034;Garz;196;52,6;97;17;14;1;2;10;53
04.09.2016;13075035;Glasow;123;44,7;53;10;14;0;2;11;16
04.09.2016;13075036;Görmin;708;50,7;350;78;69;17;10;45;131
04.09.2016;13075037;Grambin;364;66,8;234;47;67;6;5;24;85
04.09.2016;13075038;Grambow;620;52,7;319;55;73;5;5;33;148
04.09.2016;13075039;Greifswald, Hansestadt;44999;45,0;19900;3685;5609;1747;691;2435;5733
04.09.2016;13075040;Gribow;134;57,5;75;9;14;2;1;8;41
04.09.2016;13075041;Groß Kiesow;1049;52,0;536;94;132;16;24;47;223
04.09.2016;13075042;Groß Luckow;156;48,7;72;20;10;0;0;7;35
04.09.2016;13075043;Groß Polzin;355;45,4;159;21;45;7;1;24;61
04.09.2016;13075044;Gützkow, Stadt;2557;45,8;1145;212;276;18;26;99;514
04.09.2016;13075045;Hammer a. d. Uecker;386;55,2;208;38;45;5;5;14;101
04.09.2016;13075046;Hanshagen;737;56,2;408;94;83;20;11;61;139
04.09.2016;13075047;Heinrichsruh;-;-;-;-;-;-;-;-;-
04.09.2016;13075048;Heinrichswalde;353;54,1;187;35;57;2;1;16;76
04.09.2016;13075049;Heringsdorf;7380;48,6;3518;649;671;99;109;388;1602
04.09.2016;13075050;Hinrichshagen;716;67,7;478;107;101;26;25;45;174
04.09.2016;13075051;Hintersee;268;61,6;161;32;61;2;4;9;53
04.09.2016;13075052;Hohendorf;-;-;-;-;-;-;-;-;-
04.09.2016;13075053;Iven;155;59,4;88;29;20;3;9;7;20
04.09.2016;13075054;Jarmen, Stadt;2593;41,4;1045;219;253;22;12;135;404
04.09.2016;13075055;Jatznick;1938;54,2;1016;191;241;26;28;118;412
04.09.2016;13075056;Kamminke;224;62,5;131;23;26;1;3;12;66
04.09.2016;13075057;Karlsburg;1006;49,5;493;90;126;21;13;56;187
04.09.2016;13075058;Karlshagen;2739;51,4;1384;204;261;27;26;277;589
04.09.2016;13075059;Katzow;516;50,0;251;35;58;7;8;46;97
04.09.2016;13075060;Kemnitz;926;53,6;483;103;107;19;18;44;192
04.09.2016;13075061;Klein Bünzow;584;50,2;287;43;53;4;9;35;143
04.09.2016;13075062;Klein Luckow;-;-;-;-;-;-;-;-;-
04.09.2016;13075063;Koblentz;173;64,7;107;23;23;3;1;12;45
04.09.2016;13075064;Kölzin;-;-;-;-;-;-;-;-;-
04.09.2016;13075065;Korswandt;498;56,8;273;40;63;2;10;27;131
04.09.2016;13075066;Koserow;1524;51,2;764;160;147;27;37;95;298
04.09.2016;13075067;Krackow;475;50,1;228;45;42;6;2;22;111
04.09.2016;13075068;Krien;561;44,2;239;60;51;4;14;45;65
04.09.2016;13075069;Kröslin;1563;59,2;904;151;168;17;45;81;442
04.09.2016;13075070;Kruckow;537;46,6;242;32;40;1;4;42;123
04.09.2016;13075071;Krugsdorf;366;58,7;208;30;53;7;5;23;90
04.09.2016;13075072;Krummin;204;62,3;127;24;19;4;8;8;64
04.09.2016;13075073;Krusenfelde;146;46,6;66;16;17;0;1;16;16
04.09.2016;13075074;Lassan, Stadt;1334;51,4;667;94;97;38;12;83;343
04.09.2016;13075075;Leopoldshagen;584;46,2;265;66;41;3;4;29;122
04.09.2016;13075076;Levenhagen;337;50,7;167;33;39;7;6;18;64
04.09.2016;13075077;Liepen;-;-;-;-;-;-;-;-;-
04.09.2016;13075078;Liepgarten;664;58,3;385;81;91;20;14;59;120
04.09.2016;13075079;Löcknitz;2273;43,7;953;145;218;18;21;116;435
04.09.2016;13075080;Loddin;828;62,0;500;96;102;15;17;56;214
04.09.2016;13075081;Loissin;675;56,3;370;72;94;13;12;22;157
04.09.2016;13075082;Loitz, Stadt;3696;48,2;1731;476;364;38;44;167;642
04.09.2016;13075083;Lubmin;1859;55,4;1011;238;259;25;31;83;375
04.09.2016;13075084;Lübs;309;61,5;179;39;46;5;1;22;66
04.09.2016;13075085;Luckow;497;58,1;280;49;48;5;2;37;139
04.09.2016;13075086;Lühmannsdorf;546;59,2;318;61;88;3;6;30;130
04.09.2016;13075087;Lütow;306;57,5;172;31;20;9;4;20;88
04.09.2016;13075088;Medow;444;51,8;224;57;45;2;1;31;88
04.09.2016;13075089;Meiersberg;371;66,6;243;58;61;10;10;22;82
04.09.2016;13075090;Mellenthin;364;70,9;253;63;65;4;4;27;90
04.09.2016;13075091;Mesekenhagen;885;55,6;481;68;123;36;13;68;173
04.09.2016;13075092;Mölschow;662;49,5;323;50;45;7;12;38;171
04.09.2016;13075093;Mönkebude;664;57,7;376;81;106;11;14;30;134
04.09.2016;13075094;Murchin;688;57,8;387;72;63;16;9;49;178
04.09.2016;13075095;Nadrensee;202;53,5;106;23;19;1;2;18;43
04.09.2016;13075096;Neetzow;-;-;-;-;-;-;-;-;-
04.09.2016;13075097;Neu Boltenhagen;501;52,7;261;53;54;6;7;22;119
04.09.2016;13075098;Neu Kosenow;422;48,1;201;46;44;1;15;19;76
04.09.2016;13075099;Neuendorf A;-;-;-;-;-;-;-;-;-
04.09.2016;13075100;Neuendorf B;-;-;-;-;-;-;-;-;-
04.09.2016;13075101;Neuenkirchen;197;54,8;108;16;20;0;3;7;62
04.09.2016;13075102;Neuenkirchen;1903;60,9;1146;270;306;77;43;96;354
04.09.2016;13075103;Nieden;141;64,5;90;25;17;6;2;9;31
04.09.2016;13075104;Papendorf;195;52,3;101;13;26;0;1;18;43
04.09.2016;13075105;Pasewalk, Stadt;8888;43,2;3708;586;1027;86;78;534;1397
04.09.2016;13075106;Peenemünde;229;55,0;124;12;12;6;5;16;73
04.09.2016;13075107;Penkun, Stadt;1498;50,7;723;164;188;11;31;72;257
04.09.2016;13075108;Plöwen;229;63,8;142;25;47;4;2;8;56
04.09.2016;13075109;Polzow;187;59,4;111;32;18;3;5;16;37
04.09.2016;13075110;Postlow;246;56,1;133;15;22;2;6;17;71
04.09.2016;13075111;Pudagla;371;65,0;238;50;42;1;7;26;112
04.09.2016;13075112;Putzar;-;-;-;-;-;-;-;-;-
04.09.2016;13075113;Ramin;390;46,2;176;33;37;1;3;30;72
04.09.2016;13075114;Rankwitz;511;52,4;264;58;56;4;8;19;119
04.09.2016;13075115;Rollwitz;774;58,7;442;97;110;6;9;48;172
04.09.2016;13075116;Rossin;135;51,9;69;13;13;2;2;7;32
04.09.2016;13075117;Rossow;343;61,2;203;30;55;6;5;29;78
04.09.2016;13075118;Rothemühl;264;56,8;145;28;32;2;2;12;69
04.09.2016;13075119;Rothenklempenow;487;61,0;290;44;73;15;4;42;112
04.09.2016;13075120;Rubenow;657;59,1;383;64;66;8;12;33;200
04.09.2016;13075121;Rubkow;548;57,1;308;59;58;2;10;24;155
04.09.2016;13075122;Sarnow;349;60,5;206;36;41;2;5;17;105
04.09.2016;13075123;Sassen-Trantow;719;55,9;389;125;103;10;9;28;114
04.09.2016;13075124;Sauzin;371;58,8;216;47;19;8;11;21;110
04.09.2016;13075125;Schmatzin;246;46,3;111;29;17;2;2;14;47
04.09.2016;13075126;Schönwalde;389;58,1;219;38;40;3;1;21;116
04.09.2016;13075127;Spantekow;966;36,9;346;83;75;12;22;41;113
04.09.2016;13075128;Stolpe an der Peene;254;49,2;123;21;26;4;6;22;44
04.09.2016;13075129;Stolpe auf Usedom;305;66,2;200;42;63;6;3;9;77
04.09.2016;13075130;Strasburg, Stadt;4149;40,3;1596;250;439;27;32;226;622
04.09.2016;13075131;Torgelow, Stadt;7617;45,9;3412;470;992;45;57;505;1343
04.09.2016;13075132;Torgelow-Holländerei;-;-;-;-;-;-;-;-;-
04.09.2016;13075133;Trassenheide;816;61,4;491;78;85;12;16;59;241
04.09.2016;13075134;Tutow;982;40,4;387;71;80;11;3;70;152
04.09.2016;13075135;Ückeritz;893;57,4;496;98;91;22;14;70;201
04.09.2016;13075136;Ueckermünde, Stadt;7715;45,1;3396;541;834;60;73;416;1472
04.09.2016;13075137;Usedom, Stadt;1552;47,0;704;117;176;14;17;69;311
04.09.2016;13075138;Viereck;835;61,4;498;94;137;8;5;59;195
04.09.2016;13075139;Vogelsang-Warsin;315;68,3;209;42;65;4;8;14;76
04.09.2016;13075140;Völschow;406;47,5;187;35;40;10;2;21;79
04.09.2016;13075141;Wackerow;1114;57,6;634;145;138;31;20;70;230
04.09.2016;13075142;Weitenhagen;1229;61,3;741;161;174;47;16;79;264
04.09.2016;13075143;Wilhelmsburg;661;55,7;357;35;67;3;7;42;203
04.09.2016;13075144;Wolgast, Stadt;10061;45,7;4488;610;645;124;119;807;2183
04.09.2016;13075145;Wrangelsburg;170;47,1;80;13;19;5;3;8;32
04.09.2016;13075146;Wusterhusen;1002;59,9;579;113;148;18;21;58;221
04.09.2016;13075147;Zemitz;582;59,3;341;51;65;9;6;41;169
04.09.2016;13075148;Zempin;816;53,9;433;78;93;15;18;60;169
04.09.2016;13075149;Zerrenthin;381;58,0;213;41;39;10;2;24;97
04.09.2016;13075150;Ziethen;422;59,5;241;42;40;6;5;27;121
04.09.2016;13075151;Zinnowitz;3416;50,2;1685;290;323;68;57;245;702
04.09.2016;13075152;Zirchow;512;44,9;224;41;43;6;5;16;113
04.09.2016;13075153;Züsedom;-;-;-;-;-;-;-;-;-
04.09.2016;13075154;Züssow;1152;44,4;506;100;121;11;16;56;202
04.09.2016;13076001;Alt Krenzlin;634;49,5;310;52;96;3;9;35;115
04.09.2016;13076002;Alt Zachun;294;65,3;188;31;61;10;5;22;59
04.09.2016;13076003;Balow;281;55,9;156;25;78;9;4;12;28
04.09.2016;13076004;Bandenitz;395;69,6;273;54;80;10;5;47;77
04.09.2016;13076005;Banzkow;2275;55,8;1247;244;466;32;35;125;345
04.09.2016;13076006;Barkhagen;520;55,8;285;53;92;17;8;35;80
04.09.2016;13076007;Barnin;403;57,1;227;42;65;18;19;20;63
04.09.2016;13076008;Belsch;190;65,8;123;25;42;6;2;9;39
04.09.2016;13076009;Bengerstorf;409;58,4;235;36;102;13;5;27;52
04.09.2016;13076010;Besitz;389;66,1;252;44;94;6;4;33;71
04.09.2016;13076011;Blankenberg;341;58,4;197;19;84;5;4;26;59
04.09.2016;13076012;Blievenstorf;382;52,9;199;30;62;6;3;27;71
04.09.2016;13076013;Bobzin;211;56,4;119;33;37;2;3;14;30
04.09.2016;13076014;Boizenburg/Elbe, Stadt;8717;50,1;4262;610;1641;119;75;516;1301
04.09.2016;13076015;Borkow;351;57,8;199;33;62;12;1;26;65
04.09.2016;13076016;Brahlstorf;604;53,0;313;56;116;6;5;25;105
04.09.2016;13076017;Brenz;448;55,6;242;47;77;9;6;22;81
04.09.2016;13076018;Bresegard bei Eldena;167;61,1;102;12;37;6;4;14;29
04.09.2016;13076019;Bresegard bei Picher;247;59,5;145;39;46;2;1;18;39
04.09.2016;13076020;Brüel, Stadt;2240;45,1;993;165;370;30;21;112;295
04.09.2016;13076021;Brunow;264;58,3;154;30;65;12;7;17;23
04.09.2016;13076022;Buchberg;-;-;-;-;-;-;-;-;-
