GENESIS-Tabelle: 14335-01-02-5
Landtagswahlen: Nordrhein-Westfalen - Wahlberechtigte und;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Gemeinde;;;;;;;;;;;
Landtagswahlen: Nordrhein-Westfalen;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
13.05.2012;05754016;Harsewinkel;17248;60,3;10255;3710;3632;983;638;170;1122
13.05.2012;05754020;Herzebrock-Clarholz;12008;62,5;7378;2833;2305;668;591;127;854
13.05.2012;05754024;Langenberg;6298;62,7;3884;1457;1264;364;320;63;416
13.05.2012;05754028;Rheda-Wiedenbrück;33225;60,2;19654;6354;6856;2191;1804;346;2103
13.05.2012;05754032;Rietberg;21255;62,6;13125;6094;3481;1044;1090;159;1257
13.05.2012;05754036;Schloß Holte-Stukenbrock;20003;58,9;11587;4185;3764;1076;936;196;1430
13.05.2012;05754040;Steinhagen, Westf;15367;64,3;9771;2682;3724;1284;871;187;1023
13.05.2012;05754044;Verl, Stadt;18237;59,9;10756;4376;3311;924;874;153;1118
13.05.2012;05754048;Versmold;15747;54,5;8462;2333;3606;765;682;195;881
13.05.2012;05754052;Werther (Westf.);8744;66,1;5713;1345;2237;922;483;143;583
13.05.2012;05758004;Bünde;34870;56,7;19386;4894;8366;1994;1430;484;2218
13.05.2012;05758008;Enger;15806;61,0;9505;2303;4163;1092;618;212;1117
13.05.2012;05758012;Herford;49103;54,3;26340;7060;10633;2716;2004;849;3078
13.05.2012;05758016;Hiddenhausen;15905;62,9;9835;2375;4601;895;658;211;1095
13.05.2012;05758020;Kirchlengern;12749;58,9;7364;1828;3374;639;467;152;904
13.05.2012;05758024;Löhne;30905;56,3;17077;4212;7675;1496;1071;485;2138
13.05.2012;05758028;Rödinghausen;7679;60,9;4618;1030;2204;419;317;99;549
13.05.2012;05758032;Spenge;11857;64,1;7464;1753;3248;911;503;161;888
13.05.2012;05758036;Vlotho;15069;59,5;8791;2372;3415;905;737;250;1112
13.05.2012;05762004;Bad Driburg;14959;58,7;8623;3423;2474;633;859;157;1077
13.05.2012;05762008;Beverungen;11122;59,2;6420;2702;2006;442;547;122;601
13.05.2012;05762012;Borgentreich;7342;62,2;4455;2082;1241;219;341;68;504
13.05.2012;05762016;Brakel;12767;61,6;7710;3465;2009;571;671;154;840
13.05.2012;05762020;Höxter;24213;58,7;14021;5374;4698;1207;1093;256;1393
13.05.2012;05762024;Marienmünster;4195;65,2;2693;1414;685;179;147;38;230
13.05.2012;05762028;Nieheim;5126;64,0;3205;1350;1034;169;218;74;360
13.05.2012;05762032;Steinheim;10144;61,3;6104;2203;2265;445;460;95;636
13.05.2012;05762036;Warburg;18510;57,5;10436;4391;3057;857;817;157;1157
13.05.2012;05762040;Willebadessen;6526;59,4;3790;1698;1085;240;254;52;461
13.05.2012;05766004;Augustdorf;6705;51,7;3390;1100;1180;225;270;71;544
13.05.2012;05766008;Bad Salzuflen;41039;59,3;23912;5989;9916;2162;2360;499;2986
13.05.2012;05766012;Barntrup;7032;59,8;4105;1126;1727;357;315;74;506
13.05.2012;05766016;Blomberg, Lippe;12351;61,6;7503;1561;3827;659;459;140;857
13.05.2012;05766020;Detmold;57345;60,2;34043;7567;14120;4123;2809;913;4511
13.05.2012;05766024;Dörentrup;6537;59,0;3782;835;1713;362;309;66;497
13.05.2012;05766028;Extertal;9790;55,8;5331;1341;2224;385;525;144;712
13.05.2012;05766032;Horn-Bad Meinberg;13487;62,0;8205;2090;3503;682;655;224;1051
13.05.2012;05766036;Kalletal;11416;61,6;6866;1901;3108;501;369;125;862
13.05.2012;05766040;Lage, Lippe;26831;58,9;15513;3986;6405;1464;1114;343;2201
13.05.2012;05766044;Lemgo;32050;61,5;19377;4770;8090;2083;1415;407;2612
13.05.2012;05766048;Leopoldshöhe;12598;64,8;8056;2033;3399;760;531;134;1199
13.05.2012;05766052;Lügde;8055;57,0;4497;1458;1800;354;276;69;540
13.05.2012;05766056;Oerlinghausen;13428;65,4;8652;1921;3473;1156;863;162;1077
13.05.2012;05766060;Schieder-Schwalenberg;6934;60,0;4086;890;1915;347;300;95;539
13.05.2012;05766064;Schlangen;6989;59,0;4073;1029;1718;329;424;78;495
13.05.2012;05770004;Bad Oeynhausen;37617;55,0;20370;5414;8417;2006;1671;516;2346
13.05.2012;05770008;Espelkamp;18500;50,4;9121;3644;3116;596;559;165;1041
13.05.2012;05770012;Hille;12883;63,5;8071;2247;3524;687;681;107;825
13.05.2012;05770016;Hüllhorst;10346;60,9;6198;1733;2713;483;440;102;727
13.05.2012;05770020;Lübbecke;20072;56,6;11176;2771;5034;1011;927;207;1226
13.05.2012;05770024;Minden, Westf;62155;54,4;33252;7432;14506;3991;2825;819;3679
13.05.2012;05770028;Petershagen;20922;57,1;11739;3283;5052;1067;852;204;1281
13.05.2012;05770032;Porta Westfalica;28784;56,7;16009;3553;6956;1677;1479;308;2036
13.05.2012;05770036;Preußisch Oldendorf;10013;54,2;5324;1566;2167;392;420;60;719
13.05.2012;05770040;Rahden;12558;55,3;6833;2729;2194;525;586;80;719
13.05.2012;05770044;Stemwede;10865;54,8;5847;2420;1743;482;546;57;599
13.05.2012;05774004;Altenbeken;7329;60,9;4395;1723;1330;352;395;78;517
13.05.2012;05774008;Bad Lippspringe;11474;55,9;6292;2320;1957;551;582;187;695
13.05.2012;05774012;Borchen;10243;63,4;6412;2344;2045;802;442;112;667
13.05.2012;05774016;Büren;16851;56,8;9400;3980;2793;595;786;150;1096
13.05.2012;05774020;Delbrück;22978;58,0;13094;6681;3045;871;1124;196;1177
13.05.2012;05774024;Hövelhof;12165;59,1;7072;3384;1761;504;553;93;777
13.05.2012;05774028;Lichtenau, Westf;8453;67,0;5563;2601;1513;360;412;77;600
13.05.2012;05774032;Paderborn;108277;55,7;59521;20295;17922;7649;4733;1492;7430
13.05.2012;05774036;Salzkotten;19025;61,2;11486;4805;3239;1077;893;223;1249
13.05.2012;05774040;Bad Wünnenberg;9513;59,6;5590;2683;1416;390;464;77;560
13.05.2012;05911000;Bochum, krsfr. Stadt;281908;60,7;168786;30320;78853;21858;9447;6241;22067
13.05.2012;05913000;Dortmund, krsfr. Stadt;421557;56,0;233275;40939;109546;30432;14374;7711;30273
13.05.2012;05914000;Hagen, krsfr. Stadt;137825;54,5;74077;16598;32722;7156;5265;1969;10367
13.05.2012;05915000;Hamm, krsfr. Stadt;128490;57,6;73059;18449;34892;5508;4266;1753;8191
13.05.2012;05916000;Herne, krsfr. Stadt;116116;55,5;63164;10994;31874;5592;2838;2385;9481
13.05.2012;05954004;Breckerfeld;7228;65,0;4633;1191;1855;564;419;74;530
13.05.2012;05954008;Ennepetal;23457;59,1;13694;3189;5906;1326;1185;326;1762
13.05.2012;05954012;Gevelsberg;24272;61,2;14683;2934;7089;1380;1076;357;1847
13.05.2012;05954016;Hattingen;44190;62,1;27034;5653;12415;3160;1908;638;3260
13.05.2012;05954020;Herdecke;19123;66,5;12562;2461;5756;1600;1121;260;1364
13.05.2012;05954024;Schwelm;21723;59,0;12596;2809;5224;1443;1111;361;1648
13.05.2012;05954028;Sprockhövel;20724;67,1;13754;2810;5879;1707;1432;297;1629
13.05.2012;05954032;Wetter (Ruhr);21602;63,7;13625;2530;6322;1827;1032;290;1624
13.05.2012;05954036;Witten;76191;59,7;44856;7803;20922;6201;2745;1323;5862
13.05.2012;05958004;Arnsberg;58124;58,7;33729;10523;13389;2788;2644;708;3677
13.05.2012;05958008;Bestwig;8304;61,7;5037;1966;1866;318;285;75;527
13.05.2012;05958012;Brilon;20446;59,8;11974;4562;4081;712;990;250;1379
13.05.2012;05958016;Eslohe (Sauerland);6974;66,4;4549;2269;1129;254;437;40;420
13.05.2012;05958020;Hallenberg;3608;59,2;2088;1118;401;100;195;28;246
13.05.2012;05958024;Marsberg;15958;57,8;9050;3233;3382;672;639;199;925
13.05.2012;05958028;Medebach;6226;59,4;3619;1925;628;178;304;32;552
13.05.2012;05958032;Meschede;23221;62,5;14304;5305;4911;1125;1218;247;1498
13.05.2012;05958036;Olsberg;11830;63,1;7351;3090;2365;549;562;105;680
13.05.2012;05958040;Schmallenberg;19742;64,2;12466;6052;3214;1009;983;113;1095
13.05.2012;05958044;Sundern (Sauerland);21751;64,5;13848;5440;4437;971;1234;291;1475
13.05.2012;05958048;Winterberg;10807;61,2;6491;2796;1778;420;624;113;760
13.05.2012;05962004;Altena;14249;57,3;8041;2080;3617;653;481;182;1028
13.05.2012;05962008;Balve;9223;63,4;5775;2334;1781;384;483;98;695
13.05.2012;05962012;Halver;12538;59,0;7322;2067;2906;669;631;147;902
13.05.2012;05962016;Hemer;26342;55,2;14341;3752;5786;1244;1091;382;2086
13.05.2012;05962020;Herscheid;5820;62,7;3595;949;1561;290;265;64;466
13.05.2012;05962024;Iserlohn;70815;55,8;38962;10568;15650;3221;3165;1107;5251
13.05.2012;05962028;Kierspe;12278;53,0;6420;1766;2550;571;513;172;848
13.05.2012;05962032;Lüdenscheid;53416;54,2;28574;7278;12335;2344;2261;732;3624
13.05.2012;05962036;Meinerzhagen;15080;54,1;8055;2351;3158;684;692;187;983
13.05.2012;05962040;Menden (Sauerland);42360;57,2;23898;7628;8493;2219;2015;495;3048
13.05.2012;05962044;Nachrodt-Wiblingwerde;4957;61,8;2993;769;1414;203;190;38;379
13.05.2012;05962048;Neuenrade;8791;61,4;5326;1669;2129;395;378;107;648
13.05.2012;05962052;Plettenberg;18909;54,1;10109;2625;4762;566;791;153;1212
13.05.2012;05962056;Schalksmühle;8583;61,4;5215;1295;2163;487;481;101;688
13.05.2012;05962060;Werdohl;12291;52,1;6331;1579;3075;373;369;122;813
13.05.2012;05966004;Attendorn;17942;58,7;10383;4078;3584;702;727;230;1062
13.05.2012;05966008;Drolshagen;9255;60,9;5567;2730;1347;346;490;87;567
13.05.2012;05966012;Finnentrop;13172;59,1;7680;3559;2191;422;501;127;880
13.05.2012;05966016;Kirchhundem;9470;60,8;5684;2471;1658;419;441;80;615
13.05.2012;05966020;Lennestadt;20177;57,6;11466;4325;4312;775;755;188;1111
13.05.2012;05966024;Olpe;18831;61,9;11486;4904;3288;906;1152;173;1063
13.05.2012;05966028;Wenden;15480;62,2;9494;4478;2696;587;695;124;914
13.05.2012;05970004;Bad Berleburg;15953;58,5;9155;2783;3904;636;601;264;967
13.05.2012;05970008;Burbach, Siegerl;11082;52,7;5742;2068;2190;371;392;77;644
13.05.2012;05970012;Erndtebrück;5872;60,0;3476;1030;1465;252;277;73;379
13.05.2012;05970016;Freudenberg, Westf;14573;60,1;8646;2429;3513;829;698;134;1043
13.05.2012;05970020;Hilchenbach;12068;61,3;7306;1758;3259;745;570;131;843
13.05.2012;05970024;Kreuztal;23196;58,6;13419;3090;6109;1389;1018;281;1532
13.05.2012;05970028;Bad Laasphe;11318;56,9;6348;1834;2772;397;424;161;760
13.05.2012;05970032;Netphen;18718;63,2;11656;3880;4222;1055;922;214;1363
13.05.2012;05970036;Neunkirchen, Siegerl;10161;53,3;5349;1498;2389;326;462;98;576
13.05.2012;05970040;Siegen;76956;55,1;41798;10416;17311;4595;3229;1287;4960
13.05.2012;05970044;Wilnsdorf;16596;63,6;10413;3709;3669;841;904;134;1156
13.05.2012;05974004;Anröchte;8319;60,4;4940;1785;1700;341;439;83;592
13.05.2012;05974008;Bad Sassendorf;9450;65,2;6052;1754;2409;491;662;122;614
13.05.2012;05974012;Ense;9635;66,1;6279;2150;2313;532;529;85;670
13.05.2012;05974016;Erwitte;12482;64,3;7923;2450;2923;529;1066;148;807
13.05.2012;05974020;Geseke;15560;55,5;8515;2797;3246;687;693;173;919
13.05.2012;05974024;Lippetal;9464;65,6;6136;2469;2089;461;425;83;609
13.05.2012;05974028;Lippstadt;50578;54,7;27268;7520;10929;2632;2427;725;3035
13.05.2012;05974032;Möhnesee;9001;62,2;5532;1906;1983;534;515;66;528
13.05.2012;05974036;Rüthen;8579;66,2;5600;2110;2029;386;425;95;555
13.05.2012;05974040;Soest;36571;57,4;20725;5236;8449;2486;1802;481;2271
13.05.2012;05974044;Warstein;21381;61,3;12906;3814;5458;1243;911;269;1211
13.05.2012;05974048;Welver;9952;65,1;6393;1736;2676;608;519;117;737
13.05.2012;05974052;Werl;22466;56,2;12433;4481;4380;1136;853;258;1325
13.05.2012;05974056;Wickede (Ruhr);8921;59,0;5194;1555;2223;431;334;102;549
13.05.2012;05978004;Bergkamen;37016;56,6;20652;3213;11702;1722;720;521;2774
13.05.2012;05978008;Bönen;13624;62,6;8437;1442;4627;707;435;158;1068
13.05.2012;05978012;Fröndenberg/Ruhr;16794;63,6;10542;2504;4675;1070;800;190;1303
13.05.2012;05978016;Holzwickede;13561;66,0;8865;1809;4145;963;729;147;1072
13.05.2012;05978020;Kamen;34980;62,9;21735;3721;11468;2090;1074;545;2837
13.05.2012;05978024;Lünen;64998;57,1;36587;6911;18927;3173;1764;972;4840
13.05.2012;05978028;Schwerte;37257;64,4;23714;4996;10946;2781;1651;546;2794
13.05.2012;05978032;Selm;21157;57,0;11926;3118;5323;1012;708;324;1441
13.05.2012;05978036;Unna, Stadt;47542;61,6;28956;5982;13823;3339;1891;624;3297
13.05.2012;05978040;Werne;24042;61,5;14617;4379;5908;1353;1119;288;1570
09.05.2010;05111000;Düsseldorf, krsfr. Stadt;412910;61,1;249688;87499;72533;37996;21710;14934;15016
09.05.2010;05112000;Duisburg, krsfr. Stadt;344154;54,2;184005;44331;82532;17521;7242;14657;17722
09.05.2010;05113000;Essen, krsfr. Stadt;433631;58,8;251546;72507;101932;30175;13547;16265;17120
09.05.2010;05114000;Krefeld, krsfr. Stadt;167852;56,4;93539;31928;30335;12253;7797;5451;5775
09.05.2010;05116000;Mönchengladbach, krsfr. Stadt;194166;51,7;99025;38441;29091;11026;7830;6000;6637
09.05.2010;05117000;Mülheim an der Ruhr, krsfr. Stadt;128091;64,4;81526;23357;33513;10194;4832;4633;4997
09.05.2010;05119000;Oberhausen, krsfr. Stadt;157435;56,9;88435;21359;42513;8651;3496;6197;6219
09.05.2010;05120000;Remscheid, krsfr. Stadt;81021;55,4;44204;14357;15000;4666;3422;2889;3870
09.05.2010;05122000;Solingen, krsfr. Stadt;114221;58,2;65619;20975;21168;8249;5500;4385;5342
09.05.2010;05124000;Wuppertal, krsfr. Stadt;249472;57,3;140805;39618;49030;20111;9227;11315;11504
09.05.2010;05154004;Bedburg-Hau;9500;61,9;5778;2725;1533;578;520;174;248
09.05.2010;05154008;Emmerich am Rhein;20577;55,5;11243;4327;4005;1038;696;673;504
09.05.2010;05154012;Geldern;25630;59,1;14964;6624;4162;1483;1251;655;789
09.05.2010;05154016;Goch;24246;55,7;13302;5977;3747;1261;1013;577;727
09.05.2010;05154020;Issum;9608;67,2;6382;2692;2034;509;500;321;326
09.05.2010;05154024;Kalkar;10334;56,1;5699;2678;1529;465;463;275;289
09.05.2010;05154028;Kerken;10024;65,0;6434;2757;1898;677;558;222;322
09.05.2010;05154032;Kevelaer;21185;59,6;12450;6067;3109;1185;984;432;673
09.05.2010;05154036;Kleve, Niederrhein;35703;53,6;18842;7978;5572;2169;1445;816;862
09.05.2010;05154040;Kranenburg, Niederrhein;5832;61,8;3557;1788;954;317;258;95;145
09.05.2010;05154044;Rees;16960;59,6;9986;3875;3416;1069;655;468;503
09.05.2010;05154048;Rheurdt;5347;69,9;3683;1432;1175;403;304;185;184
09.05.2010;05154052;Straelen;11385;60,6;6827;3845;1394;563;535;202;288
09.05.2010;05154056;Uedem;6236;63,3;3894;1917;1017;316;326;129;189
09.05.2010;05154060;Wachtendonk;6043;63,2;3776;1743;860;455;367;127;224
09.05.2010;05154064;Weeze;7277;53,6;3833;1754;1061;319;269;166;264
09.05.2010;05158004;Erkrath;34562;63,4;21641;7506;6426;3423;1851;1060;1375
09.05.2010;05158008;Haan;23354;66,8;15415;5664;4487;2090;1573;707;894
09.05.2010;05158012;Heiligenhaus;19419;61,7;11857;4356;3961;1213;895;641;791
09.05.2010;05158016;Hilden;42763;60,5;25485;8660;8112;3721;1988;1248;1756
09.05.2010;05158020;Langenfeld (Rhld.);44884;62,1;27595;11304;7392;3715;2091;1226;1867
09.05.2010;05158024;Mettmann;29255;62,4;18048;6931;5286;2106;1819;778;1128
09.05.2010;05158026;Monheim am Rhein;30594;58,6;17678;5952;6039;1984;1158;1035;1510
09.05.2010;05158028;Ratingen;69828;63,1;43622;17334;12496;5579;4080;1809;2324
09.05.2010;05158032;Velbert;62115;59,3;36243;11627;13461;3906;2308;2242;2699
09.05.2010;05158036;Wülfrath;16411;62,7;10104;3452;3517;1033;778;636;688
09.05.2010;05162004;Dormagen;46894;60,3;27763;10840;8315;2528;1893;1100;3087
09.05.2010;05162008;Grevenbroich;47070;58,3;26986;10770;8610;2276;2161;1133;2036
09.05.2010;05162012;Jüchen;17783;59,6;10419;4498;2826;920;1017;441;717
09.05.2010;05162016;Kaarst;32509;67,9;21821;9337;5212;2554;2298;839;1581
09.05.2010;05162020;Korschenbroich;26198;67,7;17499;7565;4421;1996;1709;675;1133
09.05.2010;05162022;Meerbusch;41209;69,4;28203;12043;6490;3595;3614;927;1534
09.05.2010;05162024;Neuss;109601;57,3;61983;24618;16592;7497;5448;2876;4952
09.05.2010;05162028;Rommerskirchen;10054;64,0;6300;2652;1895;581;458;257;457
09.05.2010;05166004;Brüggen, Niederrhein;12011;60,2;7123;3192;1510;771;869;344;437
09.05.2010;05166008;Grefrath;11962;63,0;7431;2877;2340;753;653;366;442
09.05.2010;05166012;Kempen;27503;63,9;17342;6871;4990;2195;1647;772;867
09.05.2010;05166016;Nettetal;31071;57,2;17495;7496;4568;1745;1769;873;1044
09.05.2010;05166020;Niederkrüchten;11411;58,9;6618;2553;1775;794;669;385;442
09.05.2010;05166024;Schwalmtal, Niederrhein;14458;60,4;8629;3728;2192;1037;757;391;524
09.05.2010;05166028;Tönisvorst;23419;62,2;14376;5440;4524;1688;1280;656;788
09.05.2010;05166032;Viersen;57240;54,7;30891;12388;8959;3368;2467;1853;1856
09.05.2010;05166036;Willich;38462;63,1;23968;10059;6356;2944;2237;1062;1310
09.05.2010;05170004;Alpen;10328;67,7;6875;2927;2115;658;507;282;386
09.05.2010;05170008;Dinslaken;53740;61,3;32525;8729;14642;3575;1547;1909;2123
09.05.2010;05170012;Hamminkeln;21322;67,8;14318;6326;4267;1347;1092;497;789
09.05.2010;05170016;Hünxe;11300;69,5;7775;2402;3230;833;548;366;396
09.05.2010;05170020;Kamp-Lintfort;28253;57,2;15943;3822;8164;1269;630;1095;963
09.05.2010;05170024;Moers;79670;60,6;47701;12843;21150;4744;2764;2963;3237
09.05.2010;05170028;Neukirchen-Vluyn;21328;63,4;13351;4164;5634;1451;680;630;792
09.05.2010;05170032;Rheinberg;24698;64,1;15620;5335;5689;1841;986;857;912
09.05.2010;05170036;Schermbeck;11085;65,5;7191;2994;2227;780;500;301;389
09.05.2010;05170040;Sonsbeck;6662;64,8;4276;1931;1106;424;406;202;207
09.05.2010;05170044;Voerde (Niederrhein);29622;61,5;17977;4694;8227;1739;899;1098;1320
09.05.2010;05170048;Wesel;47285;57,9;27110;9310;10230;2609;1695;1506;1760
09.05.2010;05170052;Xanten;16842;62,8;10430;4500;3128;1102;668;500;532
09.05.2010;05313000;Aachen, Stadt (alt);-;-;-;-;-;-;-;-;-
09.05.2010;05314000;Bonn, krsfr. Stadt;218456;64,6;139598;45398;37548;26354;13270;6997;10031
09.05.2010;05315000;Köln, krsfr. Stadt;705339;59,7;416775;115139;129278;85667;29388;27198;30105
09.05.2010;05316000;Leverkusen, krsfr. Stadt;117905;58,1;67511;21825;23469;8193;4552;3604;5868
09.05.2010;05334002;Aachen, krfr. Stadt;175979;62,0;107984;35738;30435;20275;7422;6477;7637
09.05.2010;05334004;Alsdorf, Stadt (ab 21.10.2009);33682;53,4;17613;5668;7173;1269;931;1199;1373
09.05.2010;05334008;Baesweiler, Stadt (ab 21.10.2009);18777;57,7;10583;4667;3271;851;546;610;638
09.05.2010;05334012;Eschweiler, Stadt (ab 21.10.2009);42088;56,8;23461;7489;10119;1666;1401;1409;1377
09.05.2010;05334016;Herzogenrath, Stadt (ab 21.10.2009);35552;60,2;21051;6761;7822;2318;1248;1437;1465
09.05.2010;05334020;Monschau, Stadt (ab 21.10.2009);9679;67,4;6407;2843;1616;812;460;345;331
09.05.2010;05334024;Roetgen (ab 21.10.2009);6354;71,1;4450;1598;1316;710;350;217;259
09.05.2010;05334028;Simmerath (ab 21.10.2009);11999;65,5;7744;3648;1966;722;616;393;399
09.05.2010;05334032;Stolberg (Rhld.), Stadt (ab 21.10.2009);41741;57,3;23524;8325;8460;2192;1503;1394;1650
09.05.2010;05334036;Würselen, Stadt (ab 21.10.2009);28263;60,4;16786;6008;5982;1700;1205;900;991
09.05.2010;05354004;Alsdorf, Stadt;-;-;-;-;-;-;-;-;-
09.05.2010;05354008;Baesweiler, Stadt;-;-;-;-;-;-;-;-;-
09.05.2010;05354012;Eschweiler, Stadt;-;-;-;-;-;-;-;-;-
09.05.2010;05354016;Herzogenrath, Stadt;-;-;-;-;-;-;-;-;-
09.05.2010;05354020;Monschau, Stadt;-;-;-;-;-;-;-;-;-
09.05.2010;05354024;Roetgen;-;-;-;-;-;-;-;-;-
09.05.2010;05354028;Simmerath;-;-;-;-;-;-;-;-;-
09.05.2010;05354032;Stolberg (Rhld.), Stadt;-;-;-;-;-;-;-;-;-
09.05.2010;05354036;Würselen, Stadt;-;-;-;-;-;-;-;-;-
09.05.2010;05358004;Aldenhoven;10122;60,7;6034;2293;2237;366;337;369;432
09.05.2010;05358008;Düren;64883;52,5;33449;12720;11041;3330;1874;2134;2350
09.05.2010;05358012;Heimbach, Eifel;3585;63,8;2235;1064;515;196;222;119;119
09.05.2010;05358016;Hürtgenwald;6923;68,3;4651;2106;1181;473;325;282;284
09.05.2010;05358020;Inden;5495;66,6;3592;1341;1334;266;273;155;223
09.05.2010;05358024;Jülich;25014;63,4;15576;6068;5070;1609;1091;826;912
09.05.2010;05358028;Kreuzau;14034;65,1;8954;3767;2514;1056;652;413;552
09.05.2010;05358032;Langerwehe;10864;65,9;7041;2663;2378;689;501;345;465
09.05.2010;05358036;Linnich;10128;61,7;6147;2692;1871;488;394;294;408
09.05.2010;05358040;Merzenich;7790;60,2;4617;1839;1493;395;296;246;348
09.05.2010;05358044;Nideggen;8013;62,4;4928;2116;1185;656;440;236;295
09.05.2010;05358048;Niederzier;10841;61,5;6553;2392;2560;480;335;302;484
09.05.2010;05358052;Nörvenich;8451;60,6;5031;2035;1468;455;394;279;400
09.05.2010;05358056;Titz;6639;67,0;4377;1821;1357;364;327;200;308
09.05.2010;05358060;Vettweiß;7062;61,6;4260;1882;1247;392;266;210;263
09.05.2010;05362004;Bedburg;18248;61,1;10993;4282;4054;726;744;377;810
09.05.2010;05362008;Bergheim, Erft;43921;59,4;25564;8786;8578;2438;1737;1201;2824
09.05.2010;05362012;Brühl, Rheinl;32602;63,7;20472;7479;6421;2997;1305;982;1288
09.05.2010;05362016;Elsdorf, Stadt;15938;56,9;8894;3348;2984;729;680;411;742
09.05.2010;05362020;Erftstadt;38892;63,2;24231;8805;8201;2687;2040;1125;1373
09.05.2010;05362024;Frechen;37051;62,0;22552;8182;7468;2755;1554;1150;1443
09.05.2010;05362028;Hürth;42771;60,5;25481;9016;8697;3049;1749;1210;1760
09.05.2010;05362032;Kerpen;46940;59,4;27434;9564;9444;2982;1779;1539;2126
09.05.2010;05362036;Pulheim;41021;70,3;28373;11134;8071;3987;2628;1034;1519
09.05.2010;05362040;Wesseling;24810;55,6;13565;4734;4533;1403;1001;801;1093
09.05.2010;05366004;Bad Münstereifel;14516;61,6;8774;3666;1960;1016;1034;473;625
09.05.2010;05366008;Blankenheim, Ahr;6791;60,0;3968;1763;924;398;419;236;228
09.05.2010;05366012;Dahlem, b Kall;3351;64,3;2089;1011;428;164;258;115;113
09.05.2010;05366016;Euskirchen;42300;52,8;21990;8179;5824;2557;2711;1274;1445
09.05.2010;05366020;Hellenthal;6561;60,7;3878;1721;873;372;489;210;213
09.05.2010;05366024;Kall;9273;58,8;5339;2078;1318;554;751;296;342
09.05.2010;05366028;Mechernich;21123;57,3;11899;4584;3260;1334;1209;604;908
09.05.2010;05366032;Nettersheim;6062;64,7;3840;1838;786;425;418;165;208
09.05.2010;05366036;Schleiden;10494;57,1;5892;2627;1299;613;751;304;298
09.05.2010;05366040;Weilerswist;12728;58,9;7363;2660;2357;695;728;412;511
09.05.2010;05366044;Zülpich;15625;56,8;8732;3534;2341;921;901;453;582
09.05.2010;05370004;Erkelenz;34723;58,0;19795;8563;5306;2119;1544;944;1319
09.05.2010;05370008;Gangelt;8461;59,7;4888;2786;937;420;358;171;216
09.05.2010;05370012;Geilenkirchen;20505;57,8;11567;5137;3017;1168;860;602;783
09.05.2010;05370016;Heinsberg (Rhld.);30832;56,5;17009;8922;3805;1321;1077;980;904
09.05.2010;05370020;Hückelhoven;27966;52,4;14348;5539;4831;1151;836;951;1040
09.05.2010;05370024;Selfkant;5547;59,6;3239;1776;664;264;277;125;133
09.05.2010;05370028;Übach-Palenberg;18354;54,0;9705;3380;3594;771;493;786;681
09.05.2010;05370032;Waldfeucht;6474;61,3;3865;2298;595;327;275;162;208
09.05.2010;05370036;Wassenberg;12750;55,6;6931;2933;1919;666;497;494;422
09.05.2010;05370040;Wegberg;21877;59,9;12905;5506;3461;1373;1174;700;691
09.05.2010;05374004;Bergneustadt;13291;55,4;7229;2936;2288;588;495;378;544
09.05.2010;05374008;Engelskirchen;15214;62,1;9302;3261;3247;1140;623;487;544
09.05.2010;05374012;Gummersbach;38649;54,6;20767;7829;6514;2295;1524;1201;1404
09.05.2010;05374016;Hückeswagen;12271;59,8;7215;2950;1944;860;600;352;509
09.05.2010;05374020;Lindlar;16394;62,3;10064;4121;2860;1335;790;424;534
09.05.2010;05374024;Marienheide;10301;57,9;5852;2357;1785;640;416;260;394
09.05.2010;05374028;Morsbach;8367;51,8;4268;1620;1535;344;308;261;200
09.05.2010;05374032;Nümbrecht;13240;55,9;7268;2692;2383;866;502;338;487
09.05.2010;05374036;Radevormwald;17215;58,7;9939;3795;2819;999;889;445;992
09.05.2010;05374040;Reichshof;14797;52,5;7637;2867;2432;748;641;428;521
09.05.2010;05374044;Waldbröl;14289;48,2;6748;2759;1976;697;420;391;505
09.05.2010;05374048;Wiehl;20281;58,7;11696;4247;3890;1318;884;611;746
09.05.2010;05374052;Wipperfürth;16867;62,5;10359;4871;2513;1101;835;446;593
09.05.2010;05378004;Bergisch Gladbach;83052;65,4;53737;19696;15417;8523;4462;2553;3086
09.05.2010;05378008;Burscheid, Rheinl;13613;61,8;8310;2784;2599;1103;728;422;674
09.05.2010;05378012;Kürten;15501;64,9;9925;4093;2697;1222;917;440;556
09.05.2010;05378016;Leichlingen (Rhld.);21786;68,6;14761;5333;4548;1952;1215;646;1067
09.05.2010;05378020;Odenthal;12056;71,8;8577;3657;2068;1172;939;264;477
09.05.2010;05378024;Overath;20522;65,9;13306;5016;3638;1890;1398;554;810
09.05.2010;05378028;Rösrath;20994;64,4;13362;4487;3956;2259;1236;704;720
09.05.2010;05378032;Wermelskirchen;27809;62,0;17011;6612;4532;2022;1860;848;1137
